GENERALIZED BORN:
Complex Energy Terms
Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL
0,-1903.527,-18194.5195,-3010.2221,74.62629576,-20098.046499999997,-2935.59580424,-23033.642304239995
1,-1878.5104,-18160.8463,-3014.2029,74.85453432,-20039.3567,-2939.3483656800004,-22978.705065680002
2,-1878.9128,-18185.2835,-3028.1969,73.58149512,-20064.196300000003,-2954.61540488,-23018.81170488
3,-1881.7272,-18139.0594,-3083.5866,72.84614256,-20020.7866,-3010.7404574400002,-23031.52705744
4,-1848.3816,-18169.9417,-3049.8654,73.41947784,-20018.3233,-2976.44592216,-22994.769222159997
5,-1832.8154,-18189.6441,-3019.9951,73.44642096,-20022.4595,-2946.54867904,-22969.00817904
6,-1851.7505,-18307.5698,-2932.4107,75.42463391999999,-20159.3203,-2856.98606608,-23016.30636608
7,-1913.8998,-18157.6905,-2982.8173,70.39069776,-20071.5903,-2912.42660224,-22984.016902239997
8,-1878.3535,-18234.3345,-2984.1271,74.55257568,-20112.688000000002,-2909.5745243200004,-23022.262524320002
9,-1847.6845,-18114.4343,-3040.548,74.60520552,-19962.1188,-2965.94279448,-22928.061594479997
10,-1860.5483,-18081.5195,-3131.9348,75.40584335999999,-19942.067799999997,-3056.52895664,-22998.596756639996
11,-1875.812,-18109.2169,-3119.7387,74.40215472,-19985.028899999998,-3045.33654528,-23030.36544528
12,-1861.211,-18099.8116,-3099.4766,73.30123296000001,-19961.0226,-3026.17536704,-22987.19796704
13,-1861.028,-18122.1231,-3084.3881,74.89439568,-19983.1511,-3009.4937043200002,-22992.64480432
14,-1866.6189,-18194.9966,-3023.2326,73.9616652,-20061.6155,-2949.2709348,-23010.8864348
15,-1887.0205,-18198.4611,-2997.2414,72.3386016,-20085.4816,-2924.9027984,-23010.384398399998
16,-1845.376,-18137.9363,-3102.1507,73.49992775999999,-19983.3123,-3028.65077224,-23011.963072240003
17,-1859.8359,-18166.3597,-3012.3022,73.1646108,-20026.1956,-2939.1375892,-22965.3331892
18,-1890.874,-18204.106,-3001.2035,72.86899319999999,-20094.98,-2928.3345068,-23023.314506799998
19,-1818.9088,-18099.1095,-3175.1144,75.53403936,-19918.0183,-3099.58036064,-23017.598660639997

Receptor Energy Terms
Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL
0,-1734.2585,-17363.5165,-3149.5755,82.75220928,-19097.775,-3066.82329072,-22164.59829072
1,-1707.4044,-17319.2422,-3145.844,82.64593368,-19026.6466,-3063.19806632,-22089.84466632
2,-1700.8295,-17385.5813,-3134.3351,80.98437311999999,-19086.4108,-3053.35072688,-22139.76152688
3,-1718.3996,-17349.855,-3185.1216,80.5710528,-19068.2546,-3104.5505472,-22172.805147199997
4,-1678.7096,-17380.5248,-3147.1683,80.88440472,-19059.234399999998,-3066.28389528,-22125.51829528
5,-1671.9597,-17380.0234,-3131.9472,80.69737248,-19051.983099999998,-3051.24982752,-22103.232927519995
6,-1683.5307,-17498.5753,-3055.3053,82.69815455999999,-19182.106,-2972.60714544,-22154.71314544
7,-1735.5548,-17363.5937,-3098.8206,78.17808816,-19099.148500000003,-3020.64251184,-22119.791011840003
8,-1703.4734,-17425.2562,-3102.867,82.1522772,-19128.7296,-3020.7147228000003,-22149.4443228
9,-1680.2898,-17312.1786,-3152.092,81.75098591999999,-18992.468399999998,-3070.34101408,-22062.80941408
10,-1685.2836,-17290.792,-3230.0859,83.2556412,-18976.0756,-3146.8302588,-22122.9058588
11,-1708.8306,-17322.4893,-3227.0727,82.3981788,-19031.319900000002,-3144.6745212,-22175.994421200005
12,-1693.348,-17311.2401,-3203.8741,81.10236816,-19004.5881,-3122.77173184,-22127.35983184
13,-1689.1783,-17354.339,-3171.268,82.97779608,-19043.5173,-3088.29020392,-22131.80750392
14,-1708.0312,-17421.3781,-3112.7505,81.88383744,-19129.409300000003,-3030.86666256,-22160.27596256
15,-1721.6813,-17454.769,-3056.6973,79.38918288,-19176.4503,-2977.3081171199997,-22153.75841712
16,-1682.8725,-17390.6482,-3164.5215,80.26741007999999,-19073.5207,-3084.25408992,-22157.77478992
17,-1698.5226,-17406.6698,-3091.8145,80.15324832,-19105.1924,-3011.66125168,-22116.85365168
18,-1720.7398,-17444.959,-3073.9487,79.66348344,-19165.6988,-2994.2852165599998,-22159.98401656
19,-1657.1623,-17370.5871,-3214.6412,82.18458144,-19027.7494,-3132.45661856,-22160.20601856

Ligand Energy Terms
Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL
0,-37.2033,-448.0355,-273.5472,10.26216792,-485.2388,-263.28503207999995,-748.52383208
1,-34.3828,-466.9059,-275.582,10.4378976,-501.28869999999995,-265.1441024,-766.4328023999999
2,-38.7998,-473.4342,-263.0893,10.117602,-512.2339999999999,-252.97169799999998,-765.2056979999999
3,-31.6267,-461.6135,-266.3189,10.18390248,-493.24019999999996,-256.13499751999996,-749.3751975199999
4,-32.749,-454.0287,-272.5099,10.2574764,-486.77770000000004,-262.25242360000004,-749.0301236000001
5,-37.2524,-459.6233,-266.1965,10.05163992,-496.8757,-256.14486008,-753.0205600800001
6,-39.035,-460.9893,-260.1523,9.99210024,-500.02430000000004,-250.16019976,-750.18449976
7,-40.723,-447.8096,-275.5533,10.381338,-488.5326,-265.171962,-753.704562
8,-39.9765,-451.5979,-274.047,10.3002516,-491.57439999999997,-263.7467484,-755.3211484
9,-41.3357,-455.3643,-269.1441,10.0758492,-496.70000000000005,-259.0682508,-755.7682508
10,-35.4765,-451.4532,-277.279,10.4791644,-486.92969999999997,-266.7998356,-753.7295356
11,-33.0836,-451.5197,-271.5831,10.28570112,-484.6033,-261.29739888,-745.90069888
12,-39.794,-458.1129,-265.9235,10.4090976,-497.9069,-255.5144024,-753.4213024000001
13,-35.0827,-457.0294,-271.2901,10.47749832,-492.1121,-260.81260168,-752.92470168
14,-30.0575,-460.5031,-270.7635,10.3174164,-490.5606,-260.4460836,-751.0066836000001
15,-38.9018,-426.4617,-294.6204,10.40259888,-465.3635,-284.21780112,-749.5813011199999
16,-38.5397,-436.1454,-286.3273,10.25254512,-474.6851,-276.07475488,-750.7598548799999
17,-43.1924,-438.1735,-278.6691,10.22092416,-481.3659,-268.44817584000003,-749.8140758400001
18,-43.487,-440.9724,-285.1646,10.571965200000001,-484.4594,-274.5926348,-759.0520348
19,-39.1305,-435.7994,-290.5719,10.416322079999999,-474.9299,-280.15557792000004,-755.08547792

DELTA Energy Terms
Frame #,VDWAALS,EEL,EGB,ESURF,DELTA G gas,DELTA G solv,DELTA TOTAL
0,-132.06520000000012,-382.96749999999696,412.90059999999994,-18.388081439999997,-515.0326999999952,394.5125185600001,-120.52018143999328
1,-136.7232,-374.6982000000005,407.2230999999998,-18.22929696,-511.4214000000003,388.9938030399998,-122.42759696000098
2,-139.2835,-326.26799999999974,369.22749999999985,-17.520479999999985,-465.55150000000185,351.70701999999994,-113.84448000000145
3,-131.70090000000008,-327.5908999999987,367.85389999999984,-17.90881272,-459.2917999999993,349.9450872799997,-109.34671272000139
4,-136.92300000000003,-335.38820000000015,369.8127999999997,-17.72240328000001,-472.31120000000243,352.09039671999983,-120.22080327999845
5,-123.60329999999985,-349.99740000000315,378.1486,-17.30259144,-473.6007000000032,360.84600856000003,-112.75469144000442
6,-129.18480000000008,-348.0052000000007,383.0469000000001,-17.26562088,-477.1899999999996,365.78127911999985,-111.40872087999935
7,-137.622,-346.28719999999936,391.55659999999983,-18.168728400000006,-483.9091999999969,373.38787160000004,-110.52132839999365
8,-134.90359999999987,-357.48040000000105,392.78690000000006,-17.899953119999996,-492.3840000000032,374.88694688,-117.49705312000367
9,-126.05900000000005,-346.8914000000015,380.6881000000003,-17.221629599999993,-472.9504000000022,363.46647040000016,-109.48392959999887
