GENERALIZED BORN:
Complex Energy Terms
Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL
0,-1927.5877,-18123.5781,-3036.4504,68.97708,-20051.1658,-2967.47332,-23018.63912
1,-1931.5438,-18219.456,-2946.3863,67.53522744,-20150.999799999998,-2878.85107256,-23029.850872559997
2,-1943.0285,-18171.5422,-3002.7023,66.53963519999999,-20114.5707,-2936.1626648,-23050.733364800002
3,-1900.3173,-18307.266,-2902.8752,67.27661135999999,-20207.5833,-2835.59858864,-23043.181888639996
4,-1906.7229,-18318.8136,-2899.2928,68.06462976,-20225.536500000002,-2831.22817024,-23056.76467024
5,-1889.8501,-18323.3795,-2898.9759,69.34456224,-20213.2296,-2829.63133776,-23042.86093776
6,-1902.1812,-18273.8877,-2922.432,66.51527688,-20176.0689,-2855.91672312,-23031.98562312
7,-1922.3331,-18242.635,-2896.4964,68.70011616000001,-20164.9681,-2827.79628384,-22992.76438384
8,-1897.7736,-18270.221,-2938.9054,67.46428943999999,-20167.9946,-2871.44111056,-23039.435710560003
9,-1891.9605,-18144.4641,-2990.4291,69.01070616,-20036.424600000002,-2921.4183938399997,-22957.842993840004
10,-1911.5247,-18125.7245,-3064.3805,68.25719376,-20037.2492,-2996.12330624,-23033.372506239997
11,-1909.9704,-18143.071,-3064.1653,69.52335696,-20053.0414,-2994.64194304,-23047.68334304
12,-1888.3037,-18108.047,-3037.2244,69.24927528,-19996.3507,-2967.97512472,-22964.32582472
13,-1890.7035,-18091.0687,-3082.2901,70.58961144,-19981.7722,-3011.70048856,-22993.47268856
14,-1907.0239,-18017.7439,-3136.3933,69.57782639999999,-19924.7678,-3066.8154736,-22991.5832736
15,-1873.4368,-18068.6584,-3165.3036,73.78599888,-19942.0952,-3091.51760112,-23033.612801119998
16,-1885.8247,-17987.2525,-3148.5766,71.87500656,-19873.0772,-3076.7015934399997,-22949.77879344
17,-1860.7587,-18052.6216,-3109.1797,73.68400439999999,-19913.380299999997,-3035.4956956,-22948.8759956
18,-1870.8603,-17843.5599,-3248.9932,73.38020399999999,-19714.4202,-3175.612996,-22890.033196
19,-1897.006,-17940.2206,-3153.4845,71.11608552,-19837.2266,-3082.36841448,-22919.59501448

Receptor Energy Terms
Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL
0,-1746.0836,-17290.1992,-3171.2053,78.01121952,-19036.2828,-3093.19408048,-22129.47688048
1,-1744.8361,-17384.0321,-3084.6591,76.87600344,-19128.8682,-3007.7830965599996,-22136.65129656
2,-1756.5781,-17343.5275,-3137.8509,75.97080072,-19100.1056,-3061.8800992799997,-22161.98569928
3,-1718.2498,-17463.2487,-3056.8435,76.72766544,-19181.4985,-2980.11583456,-22161.61433456
4,-1719.1575,-17469.211,-3046.4618,77.81141592,-19188.3685,-2968.65038408,-22157.01888408
5,-1708.4342,-17482.8216,-3034.0319,79.16093783999999,-19191.2558,-2954.87096216,-22146.12676216
6,-1721.9784,-17430.8963,-3061.0678,75.86854127999999,-19152.8747,-2985.1992587199998,-22138.07395872
7,-1730.3918,-17409.8899,-3040.9406,77.90654448,-19140.2817,-2963.03405552,-22103.31575552
8,-1712.0928,-17452.6214,-3068.1646,77.12502984,-19164.7142,-2991.03957016,-22155.753770159998
9,-1707.3174,-17288.0457,-3136.9362,78.43384008,-18995.3631,-3058.50235992,-22053.865459919998
10,-1724.2075,-17307.811,-3196.8945,77.82625008,-19032.018500000002,-3119.0682499199997,-22151.08674992
11,-1722.4808,-17328.521,-3192.9606,78.791832,-19051.001800000002,-3114.168768,-22165.170568
12,-1704.0052,-17282.5615,-3178.6461,78.6634704,-18986.5667,-3099.9826296,-22086.549329600002
13,-1700.867,-17248.9715,-3232.116,79.81488216,-18949.838499999998,-3152.30111784,-22102.13961784
14,-1719.0063,-17209.4067,-3263.7389,78.92174304,-18928.413,-3184.81715696,-22113.230156960002
15,-1682.6624,-17270.1263,-3275.8878,83.2733424,-18952.7887,-3192.6144576,-22145.4031576
