Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL,Stage
0,-1750.0351,-17528.9807,-3473.0299,1985.2632,-1294.405,-19279.0158,-2782.1717,-22061.1875,18
1,-1752.4585,-17690.725,-3370.2166,1981.2187,-1289.1365,-19443.1835,-2678.1344000000004,-22121.3179,18
2,-1768.4351,-17490.4918,-3493.5851,1996.5418,-1307.8204,-19258.9269,-2804.8637,-22063.7906,18
3,-1767.4631,-17648.0618,-3373.1152,1993.4186,-1293.3663,-19415.5249,-2673.0629,-22088.5878,18
4,-1764.533,-17601.6005,-3423.7701,1969.9921,-1279.1388,-19366.1335,-2732.9168,-22099.050300000003,18
5,-1757.3261,-17746.399,-3370.738,1973.9374,-1291.6935,-19503.7251,-2688.4941,-22192.219200000003,18
6,-1749.4531,-17688.7231,-3373.637,1986.8981,-1302.0461,-19438.176199999998,-2688.785,-22126.961199999998,18
7,-1734.9071,-17829.4062,-3315.2401,1975.4731,-1283.5695,-19564.3133,-2623.3365000000003,-22187.649800000003,18
8,-1754.5649,-17680.4553,-3379.2528,1981.0107,-1288.2873,-19435.020200000003,-2686.5294000000004,-22121.549600000002,18
9,-1786.7491,-17683.2399,-3386.7401,1980.7367,-1287.9048,-19469.989,-2693.9082,-22163.8972,18
10,-1752.1803,-17698.4814,-3397.3513,1986.7422,-1298.4431,-19450.6617,-2709.0522,-22159.7139,18
11,-1741.1856,-17543.062,-3499.4398,1989.7614,-1305.5448,-19284.247600000002,-2815.2232,-22099.470800000003,18
12,-1727.1349,-17774.7174,-3300.6467,1991.3443,-1308.0137,-19501.852300000002,-2617.3161,-22119.168400000002,18
13,-1773.7818,-17788.2758,-3313.0341,1978.8325,-1290.7546,-19562.0576,-2624.9561999999996,-22187.0138,18
14,-1773.7698,-17691.4098,-3379.4188,1981.4691,-1290.5919,-19465.179600000003,-2688.5415999999996,-22153.721200000004,18
15,-1747.2994,-17687.42,-3447.5895,1985.7121,-1296.0966,-19434.719399999998,-2757.974,-22192.693399999996,18
16,-1769.2566,-17854.1848,-3259.5605,1976.7157,-1289.5008,-19623.4414,-2572.3456,-22195.787,18
17,-1762.9986,-17794.2292,-3320.5076,1968.4139,-1280.2164,-19557.2278,-2632.3100999999997,-22189.537900000003,18
18,-1747.4887,-17715.8672,-3345.5257,1978.8845,-1294.3778,-19463.355900000002,-2661.0190000000002,-22124.3749,18
19,-1753.7104,-17742.4126,-3387.0676,1980.4721,-1286.332,-19496.123,-2692.9275,-22189.050499999998,18
