Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL,Stage
0,-42.2113,-491.2546,-241.0814,9.952259759999999,-533.4659,-231.12914024,-764.5950402400001,34
1,-40.8698,-496.757,-231.5773,9.9642348,-537.6268,-221.6130652,-759.2398652,34
2,-42.1875,-469.0671,-262.8993,9.83995704,-511.2546,-253.05934295999998,-764.3139429600001,34
3,-39.5491,-511.6725,-232.6317,9.5673996,-551.2216,-223.0643004,-774.2859004,34
4,-43.5041,-484.7803,-246.3004,9.684824399999998,-528.2844,-236.6155756,-764.8999756,34
5,-45.2467,-479.6653,-250.8584,9.71581176,-524.912,-241.14258823999998,-766.05458824,34
6,-46.6404,-492.2756,-239.4884,9.56146824,-538.9159999999999,-229.92693176,-768.8429317599999,34
7,-42.4073,-459.7291,-265.6559,9.90752112,-502.13640000000004,-255.74837887999996,-757.8847788800001,34
8,-42.2074,-495.9569,-237.9482,9.502444079999998,-538.1643,-228.44575592,-766.61005592,34
9,-40.6829,-444.3431,-271.6239,10.46820456,-485.026,-261.15569544,-746.18169544,34
10,-34.7155,-435.3856,-279.9139,11.1107196,-470.10110000000003,-268.80318040000003,-738.9042804000001,34
11,-29.9321,-463.5878,-266.8468,11.3358384,-493.5199,-255.51096159999997,-749.0308616,34
12,-36.2715,-448.933,-274.4401,10.92093624,-485.2045,-263.51916375999997,-748.72366376,34
13,-33.8085,-447.7471,-282.8671,11.34268848,-481.55559999999997,-271.52441152,-753.08001152,34
14,-38.804,-443.0033,-283.7928,10.9275372,-481.80730000000005,-272.8652628,-754.6725628000002,34
15,-38.8758,-432.8871,-291.8762,10.65853656,-471.76289999999995,-281.21766343999997,-752.9805634399999,34
16,-31.6898,-446.1569,-286.1053,11.51575992,-477.8467,-274.58954008,-752.43624008,34
17,-28.0676,-448.929,-279.8291,11.46395592,-476.99659999999994,-268.36514408,-745.3617440799999,34
18,-34.5958,-441.2816,-280.0917,11.475087839999999,-475.8774,-268.61661216,-744.49401216,34
19,-35.2566,-430.7704,-288.9656,11.24145,-466.027,-277.72415,-743.75115,34
