Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL,Stage
0,-38.2209,-432.4137,-286.9349,135.4541,-132.7399,-470.6346,-284.2207,-754.8553,29
1,-42.0196,-463.6914,-270.6448,135.7234,-131.5473,-505.711,-266.4687,-772.1797000000001,29
2,-38.901,-458.026,-269.2925,134.8776,-130.6361,-496.927,-265.05100000000004,-761.9780000000001,29
3,-36.1681,-435.7877,-281.8327,136.5267,-131.945,-471.95579999999995,-277.251,-749.2067999999999,29
4,-42.6628,-433.1154,-283.4108,131.7024,-126.241,-475.7782,-277.94939999999997,-753.7276,29
5,-43.3238,-447.9728,-271.594,131.3197,-125.6258,-491.2966,-265.90009999999995,-757.1967,29
6,-46.319,-460.7369,-261.6977,127.9461,-122.9782,-507.0559,-256.7298,-763.7857,29
7,-46.9858,-442.19,-270.8903,128.721,-121.2231,-489.1758,-263.3924,-752.5682,29
8,-39.5982,-451.8614,-271.3222,134.2303,-128.4255,-491.4596,-265.5174,-756.9770000000001,29
9,-41.4739,-438.8298,-276.9186,132.449,-128.7766,-480.3037,-273.24620000000004,-753.5499000000001,29
10,-39.1201,-469.3806,-265.9257,133.1105,-128.3459,-508.5007,-261.16110000000003,-769.6618000000001,29
11,-38.0221,-442.3909,-281.7586,134.8493,-131.4892,-480.413,-278.3985,-758.8115,29
12,-39.864,-459.4031,-272.1432,134.2161,-128.0891,-499.26709999999997,-266.01619999999997,-765.2833,29
13,-38.5006,-465.9151,-258.4594,134.7973,-132.3159,-504.4157,-255.978,-760.3937000000001,29
14,-34.8766,-488.0243,-254.7237,137.037,-135.7624,-522.9009,-253.44910000000002,-776.3499999999999,29
15,-35.8066,-482.0423,-238.6835,135.6148,-132.8417,-517.8489,-235.9104,-753.7592999999999,29
16,-40.3988,-437.705,-280.0004,134.15,-130.8506,-478.1038,-276.701,-754.8048,29
17,-36.0973,-460.2544,-270.8244,134.7784,-131.3654,-496.3517,-267.4114,-763.7631,29
18,-38.3602,-455.5148,-263.4072,133.5594,-131.5196,-493.875,-261.3674,-755.2424,29
19,-40.4539,-454.0195,-269.3981,134.1453,-131.1264,-494.47339999999997,-266.37919999999997,-760.8525999999999,29
