GENERALIZED BORN:
Complex Energy Terms
Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL
0,-1809.8886,-17801.1047,-3382.1969,85.7685564,-19610.9933,-3296.4283436,-22907.4216436
1,-1777.9739,-17698.1014,-3438.8987,88.04968776,-19476.0753,-3350.8490122400003,-22826.92431224
2,-1743.0992,-17927.7454,-3294.2733,89.80691256,-19670.8446,-3204.46638744,-22875.31098744
3,-1767.2998,-17764.3246,-3416.8903,90.07259687999999,-19531.6244,-3326.8177031200003,-22858.44210312
4,-1783.4367,-17755.2265,-3483.4001,89.90835623999999,-19538.6632,-3393.4917437599997,-22932.154943759997
5,-1794.6969,-17713.128,-3454.1151,89.19265607999999,-19507.8249,-3364.92244392,-22872.74734392
6,-1773.7436,-17689.1661,-3532.8258,89.86353696,-19462.9097,-3442.96226304,-22905.871963039997
7,-1772.4736,-17725.7787,-3472.6239,91.96979976,-19498.2523,-3380.65410024,-22878.906400239997
8,-1787.2239,-17689.2313,-3548.7052,89.64202248,-19476.4552,-3459.06317752,-22935.518377520002
9,-1755.8634,-17775.7663,-3462.5647,91.90313567999999,-19531.629699999998,-3370.66156432,-22902.291264319996
10,-1748.2747,-17694.213,-3540.1721,92.2951152,-19442.487699999998,-3447.8769847999997,-22890.3646848
11,-1769.6313,-17682.0475,-3512.6967,91.18036296,-19451.6788,-3421.51633704,-22873.195137040002
12,-1750.2932,-17785.8567,-3409.4481,89.89311527999999,-19536.1499,-3319.55498472,-22855.704884720002
13,-1779.8882,-17741.9769,-3438.5957,88.92737352,-19521.865100000003,-3349.66832648,-22871.53342648
14,-1791.3489,-17667.2004,-3502.0871,89.06545584,-19458.549300000002,-3413.02164416,-22871.570944160005
15,-1774.153,-17758.422,-3408.1825,88.30820016,-19532.574999999997,-3319.87429984,-22852.449299839995
16,-1792.9039,-17674.6529,-3517.2799,88.95141287999999,-19467.556800000002,-3428.32848712,-22895.885287120003
17,-1759.3727,-17612.983,-3553.261,90.93758903999999,-19372.3557,-3462.32341096,-22834.679110959998
18,-1759.2442,-17575.4809,-3617.1431,91.61150615999999,-19334.7251,-3525.53159384,-22860.25669384
19,-1803.9522,-17570.2578,-3598.5139,89.74631664,-19374.21,-3508.76758336,-22882.977583359996

Receptor Energy Terms
Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL
0,-1704.0014,-17136.6712,-3341.5035,83.940084,-18840.6726,-3257.563416,-22098.236016
1,-1673.3056,-17039.486,-3402.9516,86.79355559999999,-18712.7916,-3316.1580444,-22028.9496444
2,-1654.1664,-17259.6297,-3251.6401,87.30342791999999,-18913.7961,-3164.33667208,-22078.13277208
3,-1673.3659,-17113.0131,-3371.3151,87.6490668,-18786.379,-3283.6660331999997,-22070.0450332
4,-1686.3987,-17174.9617,-3372.3625,86.93466624,-18861.3604,-3285.4278337600003,-22146.788233760002
5,-1689.1392,-17126.8436,-3376.9739,87.43357728,-18815.9828,-3289.54032272,-22105.523122720002
6,-1670.556,-17093.6066,-3446.0563,87.410052,-18764.1626,-3358.646248,-22122.808848
7,-1675.9577,-17111.5432,-3402.3442,88.9155756,-18787.5009,-3313.4286244,-22100.9295244
8,-1686.4391,-17069.0966,-3483.673,86.95559088,-18755.5357,-3396.71740912,-22152.25310912
9,-1660.4039,-17184.0894,-3372.803,88.61610672,-18844.493300000002,-3284.18689328,-22128.68019328
10,-1654.166,-17107.036,-3450.5997,89.42558976,-18761.202,-3361.17411024,-22122.37611024
11,-1680.8986,-17026.5154,-3471.8663,88.85690063999999,-18707.414,-3383.0093993600003,-22090.423399360003
12,-1652.24,-17174.996,-3336.1496,87.38152704000001,-18827.236,-3248.76807296,-22076.00407296
13,-1675.9946,-17116.5195,-3385.709,86.63673456000001,-18792.5141,-3299.0722654399997,-22091.58636544
14,-1689.9148,-17049.9367,-3430.178,87.3112932,-18739.851499999997,-3342.8667068,-22082.718206799997
15,-1671.0246,-17165.8183,-3323.0702,86.07280248,-18836.8429,-3236.99739752,-22073.840297519997
16,-1695.0029,-17092.0627,-3419.4404,86.35342967999999,-18787.065599999998,-3333.08697032,-22120.15257032
17,-1665.0131,-17026.5377,-3456.7324,88.22330352,-18691.5508,-3368.5090964799997,-22060.05989648
18,-1660.1088,-16976.4243,-3522.2041,89.35943328,-18636.5331,-3432.84466672,-22069.37776672
19,-1703.3042,-16989.468,-3496.4246,87.7632984,-18692.7722,-3408.6613015999997,-22101.433501599997

Ligand Energy Terms
Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL
0,-36.3869,-438.8725,-290.1247,10.98719352,-475.2594,-279.13750648,-754.39690648
1,-36.9851,-439.3725,-292.1401,10.813015440000001,-476.3576,-281.32708456,-757.68468456
2,-30.1709,-446.1957,-287.5529,10.949443200000001,-476.3666,-276.6034568,-752.9700568
3,-31.5611,-434.0102,-290.2939,11.29205664,-465.5713,-279.00184336,-744.5731433599999
4,-31.3622,-438.0541,-285.142,11.04561648,-469.4163,-274.09638352,-743.5126835199999
5,-38.6194,-417.1697,-283.061,10.63715112,-455.78909999999996,-272.42384888,-728.2129488799999
6,-36.9052,-442.7022,-275.0431,10.90330128,-479.6074,-264.13979872,-743.7471987199999
7,-33.6087,-445.5679,-266.9502,10.87551,-479.1766,-256.07469,-735.25129
8,-37.2121,-471.0633,-249.0126,10.720036799999999,-508.27540000000005,-238.2925632,-746.5679632
9,-35.1128,-454.7027,-264.4552,11.24036424,-489.8155,-253.21483576,-743.0303357600001
10,-27.4061,-465.2468,-257.3281,11.048799599999999,-492.6529,-246.2793004,-738.9322003999999
11,-26.3867,-506.8797,-222.966,10.77790896,-533.2664,-212.18809104000002,-745.45449104
12,-31.1495,-477.1541,-252.8651,11.10582936,-508.3036,-241.75927064,-750.06287064
13,-32.5983,-491.7209,-227.5019,10.988499599999999,-524.3192,-216.5134004,-740.8326004
14,-32.1226,-452.3383,-277.7606,11.03068728,-484.4609,-266.72991272,-751.1908127199999
15,-29.7867,-455.4972,-265.4505,11.271190319999999,-485.2839,-254.17930968,-739.4632096800001
16,-28.5835,-446.602,-273.7785,11.35011456,-475.1855,-262.42838544,-737.61388544
17,-31.9388,-441.9454,-276.5362,11.548209599999998,-473.8842,-264.9879904,-738.8721904
18,-33.1247,-443.094,-286.131,11.406569039999999,-476.2187,-274.72443095999995,-750.94313096
19,-30.1758,-443.5445,-279.3381,11.70926856,-473.7203,-267.62883144,-741.34913144

DELTA Energy Terms
Frame #,VDWAALS,EEL,EGB,ESURF,DELTA G gas,DELTA G solv,DELTA TOTAL
0,-69.5002999999999,-225.56099999999918,249.4312999999999,-9.158721120000004,-295.06129999999655,240.2725788799999,-54.78872111999988
1,-67.68320000000004,-219.24289999999877,256.1929999999997,-9.556883279999994,-286.92609999999996,246.6361167199998,-40.28998328000057
2,-58.76190000000004,-221.91999999999848,244.91970000000026,-8.44595855999999,-280.6819000000008,236.47374144000014,-44.20815855999979
3,-62.3728,-217.3012999999998,244.71869999999979,-8.868526560000008,-279.6740999999998,235.85017343999942,-43.82392656000002
4,-65.67580000000001,-142.21070000000083,174.10440000000034,-8.071926480000009,-207.88649999999768,166.03247352000062,-41.8540264799949
5,-66.93829999999984,-169.11470000000048,205.91979999999995,-8.878072320000003,-236.05299999999806,197.04172767999972,-39.0112723199984
6,-66.28239999999997,-152.85729999999938,188.2736000000001,-8.44981631999999,-219.13970000000052,179.82378368000008,-39.31591631999686
7,-62.9072000000001,-168.66759999999886,196.67049999999995,-7.821285839999996,-231.574800000001,188.84921416000003,-42.725585839998644
8,-63.572699999999905,-149.07139999999868,183.9803999999999,-8.033605200000007,-212.64409999999992,175.9467948,-36.69730520000223
9,-60.346699999999935,-136.97419999999858,174.69349999999997,-7.953335280000013,-197.3208999999958,166.74016472000002,-30.580735279995224
10,-66.7026,-121.93019999999967,167.75570000000045,-8.179274159999995,-188.63279999999673,159.5764258400004,-29.056374160000473
11,-62.34600000000002,-148.65240000000034,182.13560000000018,-8.454446639999995,-210.99840000000086,173.68115336000028,-37.31724663999921
12,-66.90370000000006,-133.70660000000106,179.56660000000014,-8.594241120000019,-200.61029999999954,170.97235888000017,-29.637941120001642
13,-71.29530000000011,-133.736500000003,174.6152,-8.697860640000004,-205.03180000000236,165.91733935999977,-39.11446064000211
14,-69.31149999999994,-164.92540000000315,205.8514999999997,-9.276524639999996,-234.2369000000054,196.57497535999994,-37.66192464000824
15,-73.34170000000006,-137.10649999999964,180.3382000000002,-9.035792639999993,-210.44819999999743,171.30240736000022,-39.14579263999758
16,-69.31750000000007,-135.9882000000024,175.93899999999996,-8.752131359999998,-205.30570000000404,167.18686864000023,-38.11883136000472
17,-62.4208,-144.4998999999994,180.0075999999999,-8.833924080000008,-206.92069999999916,171.17367591999988,-35.747024079997004
18,-66.01070000000013,-155.9625999999999,191.19200000000012,-9.154496160000013,-221.97329999999909,182.0375038400001,-39.935796160000336
19,-70.47219999999992,-137.24529999999862,177.2487999999999,-9.726250319999993,-207.7174999999997,167.52254967999954,-40.19495031999929


POISSON BOLTZMANN:
Complex Energy Terms
Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
0,-1809.8886,-17801.1047,-3276.0955,1953.3931,-1249.2839,-19610.9933,-2571.9862999999996,-22182.979599999995
1,-1777.9739,-17698.1014,-3325.2515,1961.1043,-1255.7412,-19476.0753,-2619.8884,-22095.9637
2,-1743.0992,-17927.7454,-3189.4358,1965.886,-1265.2553,-19670.8446,-2488.8051000000005,-22159.6497
3,-1767.2998,-17764.3246,-3312.8976,1967.9603,-1267.2592,-19531.6244,-2612.1965,-22143.820900000002
4,-1783.4367,-17755.2265,-3377.9514,1970.0204,-1271.1297,-19538.6632,-2679.0607,-22217.7239
5,-1794.6969,-17713.128,-3336.4129,1969.3258,-1262.0565,-19507.8249,-2629.1435999999994,-22136.9685
6,-1773.7436,-17689.1661,-3418.5382,1965.6167,-1262.8332,-19462.9097,-2715.7547,-22178.6644
7,-1772.4736,-17725.7787,-3357.282,1979.6452,-1279.7288,-19498.2523,-2657.3656,-22155.6179
8,-1787.2239,-17689.2313,-3438.9181,1967.0389,-1270.7363,-19476.4552,-2742.6155,-22219.0707
9,-1755.8634,-17775.7663,-3335.9922,1973.6492,-1279.0437,-19531.629699999998,-2641.3867,-22173.016399999997
10,-1748.2747,-17694.213,-3430.1758,1971.3576,-1277.6866,-19442.487699999998,-2736.5047999999997,-22178.9925
11,-1769.6313,-17682.0475,-3373.9234,1973.1909,-1270.3008,-19451.6788,-2671.0333,-22122.7121
12,-1750.2932,-17785.8567,-3279.3885,1968.5509,-1259.9072,-19536.1499,-2570.7448000000004,-22106.894700000004
13,-1779.8882,-17741.9769,-3308.7758,1962.6399,-1255.57,-19521.865100000003,-2601.7059,-22123.571000000004
14,-1791.3489,-17667.2004,-3377.5931,1969.0612,-1259.453,-19458.549300000002,-2667.9849,-22126.534200000006
15,-1774.153,-17758.422,-3289.7715,1958.5386,-1263.543,-19532.574999999997,-2594.7758999999996,-22127.350899999998
16,-1792.9039,-17674.6529,-3384.2693,1969.5195,-1256.0348,-19467.556800000002,-2670.7846,-22138.341400000005
17,-1759.3727,-17612.983,-3402.0199,1975.0998,-1271.386,-19372.3557,-2698.3061,-22070.661799999998
18,-1759.2442,-17575.4809,-3495.7361,1971.7308,-1270.2684,-19334.7251,-2794.2736999999997,-22128.998799999998
19,-1803.9522,-17570.2578,-3468.4946,1966.9728,-1261.7511,-19374.21,-2763.2729,-22137.4829

Receptor Energy Terms
