Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL,Stage
0,-42.2113,-491.2546,-235.513,130.9606,-125.2483,-533.4659,-229.8007,-763.2666,34
1,-40.8698,-496.757,-224.3418,130.8425,-124.8966,-537.6268,-218.3959,-756.0227000000001,34
2,-42.1875,-469.0671,-257.1025,131.1024,-124.8055,-511.2546,-250.80560000000003,-762.0601999999999,34
3,-39.5491,-511.6725,-226.4862,129.0045,-123.3468,-551.2216,-220.8285,-772.0500999999999,34
4,-43.5041,-484.7803,-242.1728,128.291,-124.1186,-528.2844,-238.0004,-766.2848000000001,34
5,-45.2467,-479.6653,-243.076,128.9998,-121.4775,-524.912,-235.5537,-760.4657,34
6,-46.6404,-492.2756,-232.4264,127.5255,-122.312,-538.9159999999999,-227.2129,-766.1289,34
7,-42.4073,-459.7291,-257.6345,131.0126,-124.4639,-502.13640000000004,-251.0858,-753.2221999999999,34
8,-42.2074,-495.9569,-232.1991,127.7949,-121.8175,-538.1643,-226.2217,-764.386,34
9,-40.6829,-444.3431,-264.5705,133.1152,-128.3695,-485.026,-259.8248,-744.8508,34
10,-34.7155,-435.3856,-273.7304,136.6542,-134.0501,-470.10110000000003,-271.12629999999996,-741.2274,34
11,-29.9321,-463.5878,-260.4425,138.2986,-136.3216,-493.5199,-258.4655,-751.9854,34
12,-36.2715,-448.933,-267.184,135.9738,-131.9147,-485.2045,-263.1249,-748.3294000000001,34
13,-33.8085,-447.7471,-274.7051,138.6576,-134.557,-481.55559999999997,-270.60450000000003,-752.1601,34
14,-38.804,-443.0033,-275.5265,134.8162,-130.3087,-481.80730000000005,-271.019,-752.8263000000002,34
15,-38.8758,-432.8871,-285.1301,133.9704,-130.5095,-471.76289999999995,-281.66920000000005,-753.4321,34
16,-31.6898,-446.1569,-280.2028,138.0481,-135.6593,-477.8467,-277.814,-755.6607000000001,34
17,-28.0676,-448.929,-272.5705,139.3947,-135.971,-476.99659999999994,-269.1468,-746.1433999999999,34
18,-34.5958,-441.2816,-273.7743,138.9364,-135.5272,-475.8774,-270.3651,-746.2425000000001,34
19,-35.2566,-430.7704,-282.1597,137.9772,-134.6838,-466.027,-278.86629999999997,-744.8933,34
