Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL,Stage
0,-1717.9209,-17165.5146,-3239.1493,81.82162944,-18883.4355,-3157.32767056,-22040.76317056,11
1,-1755.8716,-17150.7424,-3246.2712,80.17641719999999,-18906.613999999998,-3166.0947828000003,-22072.708782799997,11
2,-1748.6316,-17170.9349,-3235.2164,78.04512,-18919.5665,-3157.1712799999996,-22076.737780000003,11
3,-1739.9245,-17115.7293,-3297.6073,79.34972616,-18855.6538,-3218.25757384,-22073.91137384,11
4,-1711.7139,-17150.5555,-3239.6084,80.80981848,-18862.269399999997,-3158.79858152,-22021.06798152,11
5,-1735.2671,-17175.9866,-3290.2363,80.27309592,-18911.2537,-3209.96320408,-22121.21690408,11
6,-1716.9048,-17092.514,-3341.4275,83.56106448,-18809.4188,-3257.86643552,-22067.285235519998,11
7,-1679.9057,-17100.7674,-3393.2146,85.44899592,-18780.6731,-3307.76560408,-22088.43870408,11
8,-1684.1648,-17102.9472,-3352.5762,83.66423904,-18787.111999999997,-3268.9119609599998,-22056.023960959996,11
9,-1721.6553,-17147.0235,-3302.7192,81.28049904,-18868.678799999998,-3221.43870096,-22090.117500959997,11
10,-1703.1467,-17104.8334,-3340.6764,82.39341744,-18807.9801,-3258.2829825599997,-22066.263082560003,11
11,-1674.7681,-17183.9029,-3248.0199,80.7829488,-18858.671000000002,-3167.2369511999996,-22025.907951200003,11
12,-1750.9461,-17106.8224,-3309.2334,82.40105591999999,-18857.768500000002,-3226.83234408,-22084.600844080003,11
13,-1699.9552,-17146.5533,-3304.7902,81.00984168000001,-18846.5085,-3223.78035832,-22070.28885832,11
14,-1737.6153,-17071.261,-3311.2917,81.66269879999999,-18808.8763,-3229.6290012000004,-22038.505301200003,11
15,-1718.2809,-17167.9645,-3286.9188,79.94436911999999,-18886.2454,-3206.97443088,-22093.21983088,11
16,-1712.6944,-17239.6966,-3192.6287,81.01114127999999,-18952.391,-3111.61755872,-22064.00855872,11
17,-1749.2998,-17093.4478,-3297.3512,79.26965352,-18842.747600000002,-3218.0815464800003,-22060.829146480002,11
18,-1729.5949,-17073.3781,-3287.8139,80.40647736,-18802.973,-3207.4074226400003,-22010.380422640003,11
19,-1743.4308,-17038.3413,-3273.0478,78.73520975999999,-18781.772100000002,-3194.3125902399997,-21976.08469024,11
