Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL,Stage
0,-39.7113,-437.6101,-293.6846,10.586754719999998,-477.3214,-283.09784528,-760.4192452799999,8
1,-36.8649,-444.179,-284.6294,10.30380552,-481.04389999999995,-274.32559447999995,-755.36949448,8
2,-38.0018,-425.8665,-295.9619,10.5723504,-463.8683,-285.3895496,-749.2578496,8
3,-36.2712,-419.2848,-298.0612,10.44170424,-455.55600000000004,-287.61949576,-743.17549576,8
4,-43.7019,-437.3159,-289.254,10.1440512,-481.0178,-279.10994880000004,-760.1277488,8
5,-41.8412,-454.002,-281.082,10.31654088,-495.8432,-270.76545912,-766.60865912,8
6,-45.6775,-432.0477,-277.5151,10.15801344,-477.72520000000003,-267.35708656,-745.0822865600001,8
7,-40.2817,-440.8026,-280.0737,10.15607232,-481.0843,-269.91762767999995,-751.0019276799999,8
8,-39.4363,-418.0484,-296.2994,10.5301584,-457.48470000000003,-285.7692416,-743.2539416000001,8
9,-40.7524,-423.5851,-304.2671,10.29600504,-464.33750000000003,-293.97109496,-758.3085949600002,8
10,-41.0567,-409.1867,-301.5966,10.56564504,-450.24339999999995,-291.03095496000003,-741.2743549599999,8
11,-38.9955,-442.6532,-279.5362,10.23679584,-481.6487,-269.29940416,-750.94810416,8
12,-34.1636,-422.5402,-289.6012,10.58461128,-456.7038,-279.01658872,-735.7203887200001,8
13,-39.5538,-417.6624,-298.389,10.5435612,-457.2162,-287.8454388,-745.0616388,8
14,-38.3088,-456.7225,-273.6534,10.111356,-495.03130000000004,-263.542044,-758.573344,8
15,-42.1499,-407.6813,-305.4358,10.54116216,-449.8312,-294.89463784,-744.72583784,8
16,-43.2699,-422.8182,-302.9849,10.48165848,-466.0881,-292.50324151999996,-758.59134152,8
17,-37.6325,-426.3205,-297.0382,10.57286592,-463.953,-286.46533408,-750.4183340799999,8
18,-40.9192,-431.0259,-291.76,10.499891759999999,-471.94509999999997,-281.26010823999997,-753.2052082399999,8
19,-41.6769,-426.2635,-293.6169,10.556040959999999,-467.9404,-283.06085903999997,-751.0012590399999,8
