Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,DELTA G gas,DELTA G solv,DELTA TOTAL,Stage
0,-111.8041,-292.72199999999793,340.95650000000023,-83.41769999999983,163.3627999999999,-404.52609999999567,420.9016000000001,16.375500000005673,5
1,-98.87419999999992,-265.4360999999994,316.4423999999998,-79.03750000000014,158.28670000000002,-364.3103000000011,395.69159999999965,31.38130000000126,5
2,-108.96620000000009,-255.51809999999904,316.9775999999998,-82.89319999999998,161.31940000000014,-364.4843000000005,395.40379999999976,30.91949999999565,5
3,-111.1414999999999,-267.32509999999706,324.8551,-82.30260000000007,159.17489999999992,-378.46659999999696,401.7273999999999,23.260800000004565,5
4,-107.63479999999998,-280.8249000000028,320.0725999999997,-80.77160000000015,158.1595,-388.4597000000046,397.46049999999957,9.000799999992182,5
5,-116.04350000000017,-298.31050000000204,346.52240000000023,-85.00059999999996,163.0098999999999,-414.3540000000047,424.53169999999994,10.177699999996094,5
6,-110.29020000000003,-240.31089999999983,315.57079999999996,-81.40000000000009,160.83090000000007,-350.6010999999987,395.00170000000037,44.400600000003465,5
7,-102.40490000000008,-256.5381999999981,303.08350000000024,-79.85510000000002,157.20030000000006,-358.9430999999979,380.4287000000003,21.485599999997817,5
8,-111.0636999999999,-259.491700000001,319.92939999999993,-82.3593000000001,161.02029999999996,-370.55539999999905,398.5903999999998,28.03500000000031,5
9,-102.45189999999997,-267.23750000000166,325.25309999999985,-79.14159999999995,158.15010000000007,-369.689400000003,404.26159999999993,34.572199999997906,5
10,-105.69000000000003,-281.8502999999998,325.59029999999996,-80.1621999999999,159.08840000000012,-387.5403000000016,404.51649999999995,16.976199999998812,5
11,-99.9683,-293.00470000000064,329.7092999999999,-82.80340000000004,160.5677999999998,-392.9729999999988,407.47369999999944,14.50069999999755,5
12,-97.14209999999986,-296.5523000000017,344.2413999999999,-82.00960000000018,156.9381000000001,-393.6944000000027,419.16990000000004,25.475499999995463,5
13,-104.9704000000001,-275.26610000000153,336.5926000000002,-78.76360000000011,157.6178,-380.2365000000037,415.4467999999998,35.210299999996664,5
14,-99.3143,-292.9823000000012,341.47939999999977,-80.61580000000006,157.85559999999987,-392.2966000000012,418.71919999999955,26.42259999999976,5
15,-111.44050000000001,-280.05029999999806,335.2123999999996,-80.84250000000006,155.9694999999999,-391.49079999999833,410.339399999999,18.84860000000151,5
16,-104.76619999999998,-278.3394999999984,321.87500000000017,-80.81890000000004,157.4215999999998,-383.10569999999836,398.4776999999997,15.372000000009507,5
17,-109.10150000000002,-257.0831000000027,305.9455000000001,-83.31370000000001,160.91929999999994,-366.18460000000385,383.55110000000025,17.366499999995426,5
18,-116.22319999999993,-257.06489999999934,320.245,-80.67240000000001,159.23279999999988,-373.288100000002,398.8054000000001,25.517300000000432,5
19,-113.30129999999996,-291.32890000000083,337.19829999999985,-81.60329999999982,161.61990000000017,-404.63019999999943,417.21489999999994,12.584699999999202,5
