Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL,Stage
0,-40.4243,-496.0039,-230.522,9.787105440000001,-536.4282,-220.73489456,-757.16309456,32
1,-38.0867,-510.4961,-230.8684,9.751914,-548.5828,-221.116486,-769.699286,32
2,-42.1944,-480.7458,-248.3362,10.09804248,-522.9402,-238.23815752,-761.17835752,32
3,-44.1378,-464.5163,-266.9572,10.45930104,-508.65409999999997,-256.49789896,-765.15199896,32
4,-36.6363,-462.1865,-253.7023,10.495594079999998,-498.82280000000003,-243.20670592000002,-742.02950592,32
5,-37.5662,-458.9014,-267.9524,10.9265616,-496.4676,-257.0258384,-753.4934384000001,32
6,-42.9493,-471.0875,-244.6973,9.8674236,-514.0368,-234.82987640000002,-748.8666764,32
7,-41.1286,-468.3938,-238.4242,9.941004,-509.5224,-228.48319600000002,-738.005596,32
8,-38.7718,-474.604,-248.8051,10.00102176,-513.3758,-238.80407824000002,-752.1798782400001,32
9,-35.9388,-454.6819,-275.5361,10.26857808,-490.6207,-265.26752192,-755.88822192,32
10,-32.955,-457.7547,-280.54,10.996258319999999,-490.7097,-269.54374168000004,-760.25344168,32
11,-37.9078,-434.413,-277.9493,10.56106656,-472.3208,-267.38823344,-739.70903344,32
12,-37.0039,-452.9967,-276.6153,10.95276528,-490.00059999999996,-265.66253472,-755.66313472,32
13,-39.2285,-473.275,-265.9588,10.1929068,-512.5035,-255.7658932,-768.2693932000001,32
14,-44.6761,-458.8295,-262.1414,9.75946824,-503.5056,-252.38193176,-755.8875317599999,32
15,-42.4275,-454.785,-256.0429,9.64605744,-497.21250000000003,-246.39684255999998,-743.60934256,32
16,-48.2348,-465.7766,-258.1966,9.3932244,-514.0114,-248.80337559999998,-762.8147756,32
17,-42.0345,-477.3827,-254.878,9.971238959999999,-519.4172,-244.90676104,-764.32396104,32
18,-47.7234,-471.07,-262.052,9.73966104,-518.7934,-252.31233896000003,-771.10573896,32
19,-42.1955,-479.3261,-250.1069,9.41792616,-521.5216,-240.68897384,-762.21057384,32
