Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL,Stage
0,-1836.0147,-18113.9271,-3167.1898,73.269684,-19949.9418,-3093.9201160000002,-23043.861916,4
1,-1861.2134,-18110.5934,-3076.6144,74.52572255999999,-19971.806800000002,-3002.08867744,-22973.89547744,4
2,-1865.4521,-18041.1334,-3172.8048,74.92215888,-19906.585499999997,-3097.88264112,-23004.46814112,4
3,-1859.0132,-18088.6113,-3150.4273,75.4515684,-19947.6245,-3074.9757316,-23022.6002316,4
4,-1843.6003,-18004.6899,-3168.7266,75.74772311999999,-19848.290200000003,-3092.97887688,-22941.269076880006,4
5,-1822.2198,-17980.9514,-3212.9903,77.69261159999999,-19803.1712,-3135.2976884,-22938.468888400002,4
6,-1839.8381,-18077.8612,-3091.1407,73.78024896,-19917.6993,-3017.36045104,-22935.05975104,4
7,-1857.7534,-18069.0709,-3148.5799,75.0004812,-19926.8243,-3073.5794188,-23000.4037188,4
8,-1850.9954,-18051.8024,-3145.8413,77.06624903999999,-19902.7978,-3068.77505096,-22971.57285096,4
9,-1848.5228,-18061.1036,-3164.0073,76.00273488,-19909.626399999997,-3088.0045651200003,-22997.63096512,4
10,-1824.3547,-17942.3009,-3239.8994,77.82173424,-19766.6556,-3162.07766576,-22928.733265759998,4
11,-1814.5966,-17945.1546,-3253.6699,76.88663351999999,-19759.751200000002,-3176.78326648,-22936.534466480003,4
12,-1849.9854,-17932.6792,-3232.1915,77.46855336,-19782.6646,-3154.72294664,-22937.387546640002,4
13,-1826.1949,-18017.2923,-3162.887,76.40315712,-19843.4872,-3086.4838428800003,-22929.97104288,4
14,-1865.8926,-17969.7564,-3208.1767,77.66591256,-19835.648999999998,-3130.51078744,-22966.159787439996,4
15,-1852.3888,-17870.293,-3223.2064,75.00688488,-19722.681800000002,-3148.19951512,-22870.88131512,4
16,-1851.2023,-17885.9762,-3222.0434,77.2189272,-19737.1785,-3144.8244728,-22882.0029728,4
17,-1866.4251,-17953.9274,-3180.7288,74.09112768,-19820.3525,-3106.63767232,-22926.990172320002,4
18,-1869.5221,-18015.2966,-3137.3695,75.45833784,-19884.8187,-3061.91116216,-22946.729862160002,4
19,-1862.633,-17867.7786,-3225.0721,76.64156208,-19730.411600000003,-3148.43053792,-22878.842137920004,4
