Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,DELTA G gas,DELTA G solv,DELTA TOTAL,Stage
0,-12.4604000000001,-57.121000000000606,65.02160000000003,-11.966199999999958,20.459699999999913,-69.58140000000071,73.51509999999996,3.9336999999978843,28
1,-16.345399999999998,-78.71229999999736,85.35469999999987,-13.029300000000092,23.003600000000063,-95.05769999999757,95.32899999999984,0.2712999999976091,28
2,-13.82270000000004,-62.47989999999851,73.6982000000001,-11.881100000000032,22.257299999999958,-76.3025999999997,84.07440000000003,7.771800000003964,28
3,-10.149599999999921,-66.54589999999729,66.58360000000005,-10.156600000000054,18.42710000000008,-76.69549999999742,74.85409999999985,-1.8413999999970656,28
4,-10.45200000000004,-64.72169999999727,63.40740000000022,-9.967499999999774,16.64450000000008,-75.17369999999505,70.08440000000053,-5.0892999999925905,28
5,-11.450800000000179,-61.28290000000044,66.04519999999997,-10.30770000000004,18.094400000000064,-72.7336999999988,73.83189999999956,1.098199999998883,28
6,-9.336800000000025,-60.936300000000244,61.27420000000001,-11.19129999999987,17.812799999999953,-70.27309999999846,67.89569999999964,-2.3773999999961006,28
7,-9.746200000000066,-71.72140000000019,72.8452999999999,-9.150200000000098,16.348100000000215,-81.46759999999728,80.04320000000001,-1.4243999999996504,28
8,-9.804300000000019,-55.66859999999696,63.03109999999998,-8.53109999999998,16.892299999999864,-65.47289999999765,71.39230000000009,5.9193999999969265,28
9,-6.271400000000156,-55.34170000000182,58.12890000000033,-6.338799999999992,11.282399999999882,-61.613100000002646,63.07249999999976,1.4594000000033702,28
10,-8.70379999999998,-58.45420000000189,61.08009999999979,-8.190899999999829,12.189800000000105,-67.15800000000257,65.07900000000006,-2.0790000000010878,28
11,-8.208800000000018,-50.11729999999949,53.56700000000001,-7.297999999999973,13.114100000000178,-58.32609999999954,59.38310000000024,1.0569999999988795,28
12,-10.4983,-65.09210000000104,71.30880000000008,-8.876100000000037,15.710400000000163,-75.59040000000039,78.14309999999978,2.5526999999993905,28
13,-6.914199999999873,-39.137300000002654,42.143300000000295,-5.733999999999952,11.540099999999853,-46.051500000003216,47.949400000000196,1.8978999999947064,28
14,-6.198499999999996,-47.12129999999905,48.78080000000017,-4.557399999999916,9.060299999999955,-53.31980000000067,53.28370000000018,-0.03610000000128366,28
15,-8.156400000000055,-43.088300000001766,46.684400000000096,-5.389000000000038,9.851799999999969,-51.2447000000023,51.14719999999977,-0.09750000000462933,28
16,-8.35939999999993,-56.2240999999965,61.048999999999864,-5.545000000000016,10.785700000000105,-64.58349999999552,66.28969999999993,1.7062000000034914,28
17,-6.258500000000119,-53.074499999998864,55.373699999999644,-5.393799999999942,9.455799999999869,-59.33299999999991,59.43569999999954,0.10270000000332402,28
18,-5.6019999999999825,-54.44100000000225,55.45140000000026,-3.2107000000000596,8.484799999999893,-60.04300000000268,60.72550000000035,0.6824999999971624,28
19,-8.37500000000012,-46.15869999999893,48.60169999999994,-6.178000000000054,11.686300000000102,-54.53369999999927,54.110000000000014,-0.42369999999937136,28
