Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL,Stage
0,-1714.8419,-16930.0502,-3403.0958,80.20225223999999,-18644.8921,-3322.8935477600003,-21967.78564776,6
1,-1718.8963,-17232.3803,-3266.6812,79.45006968,-18951.2766,-3187.23113032,-22138.50773032,6
2,-1688.3722,-17247.498,-3230.1331,82.36327032,-18935.8702,-3147.76982968,-22083.640029680002,6
3,-1724.7465,-17147.0594,-3282.5008,81.85950936,-18871.8059,-3200.6412906399996,-22072.44719064,6
4,-1699.228,-17159.0769,-3287.4094,82.1342088,-18858.3049,-3205.2751912,-22063.5800912,6
5,-1723.7916,-17142.5916,-3254.0135,81.71198856,-18866.3832,-3172.30151144,-22038.68471144,6
6,-1727.946,-17225.819,-3227.3725,82.21543056,-18953.765,-3145.1570694399998,-22098.92206944,6
7,-1688.5285,-17229.0962,-3223.3265,81.63960768,-18917.6247,-3141.68689232,-22059.31159232,6
8,-1689.0489,-17223.1824,-3272.8655,85.49103384,-18912.231300000003,-3187.37446616,-22099.605766160003,6
9,-1741.2327,-17267.5253,-3148.1312,80.7531732,-19008.758,-3067.3780267999996,-22076.136026800003,6
10,-1702.2677,-17159.8224,-3277.6353,83.69670455999999,-18862.0901,-3193.93859544,-22056.028695440004,6
11,-1706.2193,-17177.3002,-3286.8679,81.24087816,-18883.519500000002,-3205.62702184,-22089.146521840004,6
12,-1703.3617,-17306.702,-3172.4347,80.73310464000001,-19010.063700000002,-3091.70159536,-22101.765295360005,6
13,-1716.1763,-17316.2675,-3159.7488,80.25918912,-19032.4438,-3079.48961088,-22111.933410880003,6
14,-1665.5968,-17405.6604,-3100.448,82.10628288,-19071.2572,-3018.34171712,-22089.59891712,6
15,-1674.2116,-17285.1286,-3201.2625,81.54022103999999,-18959.3402,-3119.72227896,-22079.06247896,6
16,-1725.4213,-17243.0362,-3228.5315,78.81260184,-18968.457499999997,-3149.71889816,-22118.176398159998,6
17,-1698.2276,-17271.3563,-3216.1716,81.07830144,-18969.583899999998,-3135.09329856,-22104.67719856,6
18,-1702.8616,-17129.0932,-3335.5686,79.93375992,-18831.9548,-3255.6348400800002,-22087.589640079997,6
19,-1723.3194,-17198.1833,-3270.8199,81.14672664,-18921.5027,-3189.67317336,-22111.17587336,6
