Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL,Stage
0,-1697.9047,-17602.2715,-3579.6584,96.67312272,-19300.176199999998,-3482.98527728,-22783.16147728,35
1,-1707.8381,-17686.1639,-3515.6037,97.11273456,-19394.002,-3418.4909654400003,-22812.49296544,35
2,-1707.448,-17678.4797,-3520.0102,97.67595528,-19385.9277,-3422.3342447200002,-22808.26194472,35
3,-1734.2104,-17700.781,-3509.8138,96.9622848,-19434.9914,-3412.8515152,-22847.8429152,35
4,-1701.5833,-17660.9881,-3536.1394,95.80899168,-19362.571399999997,-3440.33040832,-22802.901808319995,35
5,-1714.9516,-17574.728,-3602.3174,98.51631768,-19289.6796,-3503.8010823199998,-22793.480682319998,35
6,-1705.4619,-17672.0526,-3496.1829,95.5036332,-19377.514499999997,-3400.6792668,-22778.193766799996,35
7,-1721.8024,-17559.469,-3610.4416,97.22219831999999,-19281.2714,-3513.21940168,-22794.490801680004,35
8,-1713.8932,-17613.3028,-3571.932,96.41088936,-19327.196,-3475.5211106399997,-22802.717110640002,35
9,-1722.6485,-17701.6501,-3492.9242,95.2092,-19424.2986,-3397.715,-22822.0136,35
10,-1694.7192,-17752.3195,-3416.6394,96.75572256,-19447.0387,-3319.88367744,-22766.92237744,35
11,-1730.4234,-17784.7676,-3395.6208,95.3269164,-19515.191,-3300.2938836000003,-22815.4848836,35
12,-1719.2305,-17746.4688,-3435.153,92.93519088,-19465.6993,-3342.21780912,-22807.917109119997,35
13,-1702.0105,-17742.9563,-3426.0318,94.0891104,-19444.966800000002,-3331.9426896,-22776.909489600002,35
14,-1745.7475,-17689.3341,-3439.2814,92.52059327999999,-19435.0816,-3346.76080672,-22781.84240672,35
15,-1725.3057,-17710.9143,-3444.4091,93.26325456,-19436.22,-3351.14584544,-22787.365845440003,35
16,-1708.5231,-17721.2012,-3483.2074,93.67698312,-19429.724299999998,-3389.53041688,-22819.254716879997,35
17,-1687.7379,-17783.0279,-3418.0345,95.973804,-19470.7658,-3322.060696,-22792.826496,35
18,-1741.914,-17759.1037,-3461.3785,94.17211272,-19501.0177,-3367.20638728,-22868.22408728,35
19,-1699.3395,-17767.1516,-3457.7238,96.05050704,-19466.4911,-3361.6732929600003,-22828.16439296,35
