Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL,Stage
0,-39.8426,-433.5113,-282.8299,10.7645112,-473.3539,-272.0653888,-745.4192888,11
1,-40.9627,-430.5679,-280.4424,10.7242668,-471.5306,-269.7181332,-741.2487332,11
2,-34.3795,-462.6424,-274.1781,10.79150976,-497.0219,-263.38659024,-760.40849024,11
3,-38.3497,-434.7381,-279.8896,10.659743279999999,-473.08779999999996,-269.22985672,-742.31765672,11
4,-33.218,-440.0442,-292.1475,10.98551448,-473.2622,-281.16198552,-754.4241855199999,11
5,-38.4223,-445.2672,-289.9597,10.6244928,-483.6895,-279.3352072,-763.0247072000001,11
6,-35.0861,-442.5998,-276.7589,10.473798239999999,-477.6859,-266.28510176,-743.97100176,11
7,-34.2008,-446.1753,-281.2173,10.81231632,-480.3761,-270.40498368000004,-750.7810836799999,11
8,-36.9828,-475.417,-261.1472,10.690030799999999,-512.3997999999999,-250.4571692,-762.8569691999999,11
9,-40.7157,-456.2886,-279.2128,10.69167816,-497.00429999999994,-268.52112184000003,-765.5254218399999,11
10,-36.8588,-450.0487,-276.832,10.952832959999999,-486.9075,-265.87916703999997,-752.78666704,11
11,-40.1974,-427.0214,-290.7677,10.8969912,-467.21880000000004,-279.8707088,-747.0895088,11
12,-36.0353,-459.8511,-279.8713,10.784616479999999,-495.8864,-269.08668352,-764.97308352,11
13,-36.6387,-459.6906,-270.0394,10.394520479999999,-496.3293,-259.64487952,-755.97417952,11
14,-39.6725,-453.6275,-277.6211,10.5500484,-493.3,-267.07105160000003,-760.3710516,11
15,-37.9399,-436.0208,-284.1218,10.688165999999999,-473.96070000000003,-273.433634,-747.394334,11
16,-39.8634,-441.7742,-280.1487,10.85262984,-481.6376,-269.29607016,-750.93367016,11
17,-38.1535,-449.9106,-284.8968,10.7302824,-488.0641,-274.16651759999996,-762.2306176000001,11
18,-38.3536,-458.3057,-276.677,10.80454536,-496.65930000000003,-265.87245464,-762.53175464,11
19,-41.6573,-445.7164,-280.1564,11.04974496,-487.37370000000004,-269.10665504,-756.4803550400001,11
