Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL,Stage
0,-1737.4125,-17785.0479,-3240.8119,1994.3022,-1333.1829,-19522.4604,-2579.6926000000003,-22102.153,34
1,-1706.1933,-17698.0656,-3379.8043,2003.1379,-1340.041,-19404.2589,-2716.7074,-22120.9663,34
2,-1703.5692,-17600.4194,-3453.9497,2007.1589,-1343.1828,-19303.988599999997,-2789.9736000000003,-22093.962199999998,34
3,-1691.3898,-17648.6941,-3406.7325,2021.041,-1352.6132,-19340.0839,-2738.3047,-22078.388600000002,34
4,-1671.3332,-17700.456,-3413.6185,2006.2044,-1354.0062,-19371.7892,-2761.4202999999998,-22133.2095,34
5,-1713.0677,-17794.5174,-3263.7728,2016.2971,-1351.5146,-19507.5851,-2598.9903000000004,-22106.575399999998,34
6,-1728.8451,-17767.2604,-3329.7641,2002.4055,-1342.1762,-19496.105499999998,-2669.5348,-22165.6403,34
7,-1704.5503,-17735.1494,-3308.1789,2004.7019,-1344.0961,-19439.699699999997,-2647.5730999999996,-22087.272799999995,34
8,-1748.2089,-17881.464,-3243.3793,1983.7985,-1318.5536,-19629.6729,-2578.1344,-22207.8073,34
9,-1725.6157,-17709.3544,-3371.6941,1995.0818,-1333.6089,-19434.9701,-2710.2212,-22145.1913,34
10,-1700.5097,-17653.4476,-3350.8474,2004.7397,-1337.3063,-19353.9573,-2683.4139999999998,-22037.371299999995,34
11,-1707.5044,-17713.296,-3348.9151,2005.6044,-1346.3339,-19420.8004,-2689.6446000000005,-22110.445,34
12,-1734.6564,-17677.0519,-3341.7982,2006.9888,-1338.8433,-19411.7083,-2673.6527,-22085.361,34
13,-1719.4822,-17759.6477,-3327.561,2002.1693,-1347.9159,-19479.1299,-2673.3076,-22152.4375,34
14,-1748.1235,-17728.474,-3397.8755,1998.3231,-1336.3492,-19476.5975,-2735.9016,-22212.499099999997,34
15,-1720.5736,-17671.085,-3385.9787,2005.869,-1341.9396,-19391.6586,-2722.0493,-22113.7079,34
16,-1710.2393,-17651.7025,-3449.1859,2012.9187,-1348.0302,-19361.9418,-2784.2974,-22146.239200000004,34
17,-1702.0612,-17778.1327,-3333.8113,2006.899,-1336.318,-19480.1939,-2663.2303,-22143.424199999998,34
18,-1718.6434,-17531.5879,-3447.523,2019.373,-1340.1833,-19250.2313,-2768.3333000000002,-22018.5646,34
19,-1688.7473,-17607.7749,-3474.8446,2013.1691,-1348.6548,-19296.5222,-2810.3302999999996,-22106.8525,34
