Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL,Stage
0,-1682.4958,-17149.3532,-3338.6789,85.34904048,-18831.849000000002,-3253.32985952,-22085.17885952,39
1,-1669.2641,-17057.3303,-3408.2062,86.3565516,-18726.5944,-3321.8496484,-22048.4440484,39
2,-1700.6556,-17114.2482,-3363.6678,83.55123072,-18814.9038,-3280.11656928,-22095.02036928,39
3,-1666.7569,-17191.272,-3280.9192,84.02906808,-18858.0289,-3196.89013192,-22054.919031920002,39
4,-1679.4356,-17150.7056,-3336.1313,85.7457936,-18830.141200000002,-3250.3855064,-22080.526706400004,39
5,-1698.2909,-17217.1975,-3288.3853,85.0380012,-18915.4884,-3203.3472988,-22118.835698799998,39
6,-1658.7746,-17272.6337,-3242.3223,84.75914879999999,-18931.4083,-3157.5631512,-22088.9714512,39
7,-1656.442,-17163.3695,-3260.8836,85.70014056,-18819.8115,-3175.18345944,-21994.994959440002,39
8,-1701.0327,-17227.0002,-3231.8008,85.0596516,-18928.0329,-3146.7411484,-22074.7740484,39
9,-1711.3207,-17193.3002,-3269.8701,84.8869308,-18904.6209,-3184.9831692000002,-22089.604069200002,39
10,-1665.7906,-17133.4919,-3321.1859,85.7788956,-18799.2825,-3235.4070044,-22034.6895044,39
11,-1682.2192,-17230.5391,-3269.6986,84.58220232,-18912.7583,-3185.1163976800003,-22097.87469768,39
12,-1709.9683,-17260.3322,-3253.4511,83.79902808,-18970.3005,-3169.6520719200003,-22139.952571920003,39
13,-1648.4241,-17257.2202,-3263.1244,84.44041487999999,-18905.6443,-3178.68398512,-22084.328285120002,39
14,-1689.9541,-17123.8819,-3334.7965,84.78943344,-18813.836,-3250.00706656,-22063.84306656,39
15,-1692.5546,-17159.113,-3398.825,85.64208047999999,-18851.6676,-3313.18291952,-22164.85051952,39
16,-1697.3567,-17187.0789,-3328.5069,84.92809608,-18884.4356,-3243.5788039199997,-22128.014403920002,39
17,-1672.5801,-17085.2032,-3415.7198,86.12027136,-18757.7833,-3329.59952864,-22087.38282864,39
18,-1657.7535,-17115.3998,-3350.7963,84.92032584,-18773.153299999998,-3265.87597416,-22039.02927416,39
19,-1701.6776,-17221.6481,-3300.7559,85.3203636,-18923.325699999998,-3215.4355364000003,-22138.761236399998,39
