Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL,Stage
0,-1660.9936,-17037.4141,-3346.2179,1875.1755,-1228.3815,-18698.407700000003,-2699.4239,-21397.8316,16
1,-1676.2686,-16966.3242,-3355.8306,1881.4975,-1225.3915,-18642.5928,-2699.7245999999996,-21342.3174,16
2,-1640.8386,-17108.2595,-3280.3485,1873.5973,-1221.6666,-18749.0981,-2628.4178,-21377.5159,16
3,-1680.8871,-17110.3463,-3242.7229,1873.0398,-1214.5127,-18791.2334,-2584.1958000000004,-21375.429200000002,16
4,-1672.4667,-17118.6887,-3264.6708,1874.1407,-1216.1834,-18791.1554,-2606.7135,-21397.8689,16
5,-1727.9538,-16992.4726,-3314.9056,1875.1377,-1212.4029,-18720.4264,-2652.1708,-21372.597200000004,16
6,-1696.6055,-17159.6098,-3215.0501,1869.7606,-1218.6781,-18856.2153,-2563.9676,-21420.1829,16
7,-1659.9251,-17249.1002,-3168.1338,1880.2596,-1233.1702,-18909.0253,-2521.0443999999998,-21430.0697,16
8,-1641.4315,-17209.736,-3246.9237,1887.4794,-1242.1256,-18851.1675,-2601.5699,-21452.737399999998,16
9,-1665.5053,-17167.177,-3209.8757,1880.51,-1229.4498,-18832.6823,-2558.8155,-21391.4978,16
10,-1649.9333,-17115.8814,-3241.2039,1891.0657,-1233.1383,-18765.8147,-2583.2765,-21349.0912,16
11,-1674.8348,-17051.8601,-3290.3388,1879.4374,-1231.3287,-18726.694900000002,-2642.2300999999998,-21368.925000000003,16
12,-1668.4802,-17138.0234,-3246.1036,1873.1862,-1226.909,-18806.503599999996,-2599.8264,-21406.329999999994,16
13,-1672.914,-17284.6565,-3173.6344,1863.7646,-1215.0867,-18957.5705,-2524.9565000000002,-21482.527000000002,16
14,-1688.1729,-17102.998,-3271.9018,1882.3669,-1220.6713,-18791.1709,-2610.2062,-21401.377099999998,16
15,-1688.3648,-17236.8239,-3187.4124,1868.5557,-1208.9748,-18925.1887,-2527.8315000000002,-21453.0202,16
16,-1689.325,-17201.4818,-3138.446,1863.1929,-1205.0974,-18890.806800000002,-2480.3505,-21371.1573,16
17,-1687.1862,-17147.4415,-3279.1566,1874.0698,-1212.1012,-18834.6277,-2617.188,-21451.8157,16
18,-1693.0393,-17171.5652,-3250.7658,1868.4943,-1201.9822,-18864.6045,-2584.2537,-21448.858200000002,16
19,-1716.9057,-17173.9503,-3215.0052,1862.6259,-1198.0249,-18890.856,-2550.4042,-21441.2602,16
