Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL,Stage
0,-28.7012,-485.4635,-249.3334,138.7852,-137.2855,-514.1647,-247.83370000000002,-761.9984,21
1,-30.964,-435.3691,-280.4642,138.1332,-134.4183,-466.3331,-276.7493,-743.0824,21
2,-30.8132,-431.3214,-277.9423,140.7886,-139.8358,-462.1346,-276.9895,-739.1241,21
3,-28.8427,-435.7769,-288.1369,139.6499,-137.3021,-464.6196,-285.7891,-750.4087,21
4,-32.9698,-439.857,-279.6991,139.768,-136.6462,-472.82680000000005,-276.5773,-749.4041000000001,21
5,-39.0244,-434.0944,-271.2116,136.555,-134.3876,-473.1188,-269.04419999999993,-742.163,21
6,-30.7998,-433.6182,-271.407,141.5777,-138.9471,-464.418,-268.77639999999997,-733.1944,21
7,-32.0052,-440.5357,-283.4537,140.765,-139.4048,-472.5409,-282.09350000000006,-754.6344,21
8,-33.3756,-427.7465,-285.7293,137.741,-136.9691,-461.12210000000005,-284.9574,-746.0795,21
9,-34.0696,-449.3224,-273.2453,135.1045,-134.3122,-483.392,-272.453,-755.8449999999999,21
10,-34.1433,-424.2026,-282.867,136.5787,-134.3736,-458.34590000000003,-280.66190000000006,-739.0078,21
11,-36.4411,-438.4427,-257.3027,135.3124,-133.6274,-474.8838,-255.6177,-730.5015,21
12,-30.8208,-435.7481,-278.3527,139.305,-136.6767,-466.56890000000004,-275.72440000000006,-742.2933,21
13,-30.5223,-449.4491,-267.6659,138.4167,-136.5899,-479.9714,-265.83910000000003,-745.8105,21
14,-27.9205,-438.0216,-286.006,142.6125,-139.5106,-465.9421,-282.90409999999997,-748.8462,21
15,-31.8368,-453.2067,-272.8818,140.7792,-137.8481,-485.0435,-269.9507,-754.9941999999999,21
16,-27.2675,-438.7118,-282.4024,139.8814,-138.7592,-465.97929999999997,-281.2802,-747.2594999999999,21
17,-28.8727,-435.0686,-267.7072,140.1933,-139.3444,-463.9413,-266.8583,-730.7996,21
18,-33.1592,-448.8274,-268.1163,137.2969,-135.5419,-481.9866,-266.3613,-748.3479,21
19,-28.1061,-446.9615,-274.2059,140.6894,-138.0593,-475.0676,-271.57579999999996,-746.6434,21
