Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL,Stage
0,-31.7095,-447.5296,-258.9889,137.8639,-134.7137,-479.2391,-255.8387,-735.0778,24
1,-37.0263,-450.1782,-259.7938,136.522,-134.2384,-487.2045,-257.5102,-744.7147,24
2,-39.3574,-444.0774,-263.2073,136.0731,-133.6587,-483.4348,-260.7929,-744.2276999999999,24
3,-28.1411,-439.7114,-274.2961,136.9283,-135.1864,-467.8525,-272.55420000000004,-740.4067,24
4,-38.661,-447.3969,-257.8686,134.7312,-132.8866,-486.0579,-256.024,-742.0819000000001,24
5,-40.3082,-449.4804,-273.7405,134.1736,-130.8518,-489.7886,-270.4187,-760.2073,24
6,-32.2793,-443.3975,-267.3226,135.5628,-133.4045,-475.67679999999996,-265.1643,-740.8410999999999,24
7,-33.8491,-441.7299,-269.9471,137.689,-135.1964,-475.579,-267.4545,-743.0335000000001,24
8,-32.9651,-459.7257,-266.0737,138.1332,-134.8971,-492.6908,-262.83759999999995,-755.5284,24
9,-32.8314,-436.9903,-269.4006,135.9928,-135.2606,-469.82169999999996,-268.6684,-738.4901,24
10,-29.4119,-459.8383,-258.9843,137.2212,-135.1133,-489.2502,-256.8764,-746.1266,24
11,-35.0549,-443.8593,-269.15,135.988,-134.2031,-478.91420000000005,-267.3651,-746.2792999999999,24
12,-32.251,-456.1624,-259.6663,135.9691,-134.4858,-488.41339999999997,-258.183,-746.5964,24
13,-27.4637,-446.6171,-271.3416,138.0387,-136.2965,-474.0808,-269.59940000000006,-743.6802000000001,24
14,-35.7828,-443.495,-263.8384,135.9644,-136.3934,-479.2778,-264.26739999999995,-743.5451999999999,24
15,-35.5371,-449.7773,-255.2168,133.3279,-131.2045,-485.31440000000003,-253.0934,-738.4078,24
16,-36.8257,-457.329,-253.3837,136.796,-132.5393,-494.1547,-249.127,-743.2817000000001,24
17,-30.1798,-456.7838,-259.5692,138.3505,-135.6232,-486.9636,-256.8419,-743.8054999999999,24
18,-33.7928,-466.2599,-243.4326,133.5783,-130.3422,-500.0527,-240.1965,-740.2492,24
19,-38.5261,-444.1684,-267.3122,133.5547,-130.3331,-482.6945,-264.0906,-746.7851,24
