Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL,Stage
0,-43.6335,-434.4836,-278.978,130.8047,-123.8791,-478.11710000000005,-272.05240000000003,-750.1695,9
1,-43.7913,-434.3522,-280.3055,130.7007,-125.9502,-478.14349999999996,-275.55499999999995,-753.6985,9
2,-39.0325,-410.8005,-299.2671,134.665,-128.0285,-449.83299999999997,-292.6306000000001,-742.4636,9
3,-38.1141,-426.9272,-282.6747,133.3042,-127.9719,-465.04130000000004,-277.3424,-742.3837,9
4,-41.2525,-437.7847,-277.9893,132.4017,-126.4908,-479.0372,-272.0784,-751.1156,9
5,-42.222,-428.587,-277.5451,131.8489,-127.2136,-470.80899999999997,-272.9098,-743.7188000000001,9
6,-39.3332,-406.7151,-296.2647,133.7862,-127.5787,-446.0483,-290.05719999999997,-736.1055,9
7,-38.7692,-435.5682,-272.2685,131.6316,-127.7957,-474.3374,-268.43260000000004,-742.7700000000001,9
8,-39.3261,-417.9119,-297.0657,133.3184,-128.485,-457.238,-292.2323,-749.4703,9
9,-39.1526,-420.5307,-287.7088,134.1075,-128.8576,-459.68330000000003,-282.45889999999997,-742.1422,9
10,-36.5153,-433.3967,-282.7198,131.6741,-128.9376,-469.91200000000003,-279.9833,-749.8953000000001,9
11,-39.2682,-420.8624,-290.298,131.5607,-125.0913,-460.13059999999996,-283.8286,-743.9592,9
12,-35.7552,-439.6746,-278.1056,132.9451,-126.806,-475.4298,-271.9665,-747.3963,9
13,-40.2218,-433.9571,-276.1871,131.2536,-126.3563,-474.1789,-271.2898,-745.4687,9
14,-40.4779,-453.5478,-259.4511,131.3481,-125.5068,-494.0257,-253.6098,-747.6355,9
15,-37.9483,-441.2129,-277.7977,132.2789,-128.0685,-479.1612,-273.5873,-752.7485,9
16,-37.6285,-428.7071,-282.8092,134.3626,-130.2441,-466.3356,-278.6907,-745.0263000000001,9
17,-43.0345,-436.9152,-290.8377,134.5658,-128.1744,-479.9497,-284.44629999999995,-764.396,9
18,-39.527,-432.5667,-283.3782,133.7295,-129.2168,-472.0937,-278.8655,-750.9592,9
19,-40.453,-426.0799,-286.3631,134.0035,-128.6866,-466.53290000000004,-281.0462,-747.5790999999999,9
