Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL,Stage
0,-1819.1673,-17932.1377,-3248.4939,81.96740568,-19751.305,-3166.52649432,-22917.831494320002,14
1,-1795.8689,-18062.779,-3232.3575,85.7091852,-19858.6479,-3146.6483148,-23005.2962148,14
2,-1792.4632,-17912.8308,-3309.6507,84.91247208,-19705.293999999998,-3224.73822792,-22930.03222792,14
3,-1813.085,-17930.1551,-3261.0981,83.28110831999999,-19743.2401,-3177.8169916800002,-22921.05709168,14
4,-1818.509,-18107.5077,-3176.0475,82.33502976,-19926.0167,-3093.71247024,-23019.72917024,14
5,-1814.3429,-18020.1887,-3210.8704,83.12795999999999,-19834.5316,-3127.74244,-22962.274039999997,14
6,-1783.9282,-17949.2198,-3348.4595,85.80695184,-19733.147999999997,-3262.65254816,-22995.800548159998,14
7,-1802.1673,-17814.7775,-3436.22,85.93815024,-19616.9448,-3350.2818497599997,-22967.226649760003,14
8,-1798.1747,-17829.598,-3376.6925,85.6213956,-19627.7727,-3291.0711044,-22918.843804400003,14
9,-1789.9638,-17917.7755,-3332.9004,84.91545864,-19707.7393,-3247.98494136,-22955.72424136,14
10,-1804.6938,-17932.3753,-3275.1093,85.47526728,-19737.0691,-3189.63403272,-22926.703132720002,14
11,-1806.6164,-17790.2037,-3412.9585,85.93738704,-19596.820099999997,-3327.02111296,-22923.841212959996,14
12,-1782.1694,-17876.2416,-3360.6533,87.61633488,-19658.411,-3273.03696512,-22931.447965119998,14
13,-1808.0213,-17749.0819,-3385.5631,85.21874568,-19557.1032,-3300.3443543199996,-22857.447554320002,14
14,-1824.9734,-17829.6937,-3376.071,86.2777368,-19654.6671,-3289.7932631999997,-22944.4603632,14
15,-1800.5051,-17784.9797,-3442.9052,86.42247479999999,-19585.4848,-3356.4827252,-22941.967525199998,14
16,-1813.2229,-17825.7639,-3400.2153,87.39232056,-19638.986800000002,-3312.82297944,-22951.809779440002,14
17,-1799.9671,-17698.6684,-3443.8071,87.28431336,-19498.6355,-3356.52278664,-22855.158286640002,14
18,-1777.9464,-17871.8748,-3355.3205,88.074702,-19649.821200000002,-3267.245798,-22917.066998,14
19,-1774.2166,-17877.4999,-3383.0258,87.87860567999999,-19651.7165,-3295.14719432,-22946.863694319996,14
