Frame #,VDWAALS,EEL,EGB,ESURF,DELTA G gas,DELTA G solv,DELTA TOTAL,Stage
0,-52.36679999999996,-96.22669999999749,129.6335999999996,-7.066098719999994,-148.59350000000063,122.56750127999976,-26.02599871999803,17
1,-51.09750000000002,-90.78990000000215,126.51930000000021,-6.5511813599999975,-141.8874000000015,119.96811864000023,-21.919281359999445,17
2,-53.51359999999983,-99.32590000000255,135.3902,-7.152754319999998,-152.83950000000306,128.23744567999978,-24.60205432000464,17
3,-51.06309999999989,-107.9288000000027,142.3091,-6.4677405600000135,-158.99190000000283,135.84135943999996,-23.150540560002355,17
4,-46.68950000000003,-118.50459999999873,147.45700000000022,-6.437828880000014,-165.19409999999988,141.0191711200004,-24.17492887999765,17
5,-52.97900000000003,-87.23869999999948,122.38940000000031,-6.6864780000000135,-140.2176999999993,115.70292200000006,-24.514778000001115,17
6,-51.01080000000012,-80.93700000000098,117.49250000000035,-6.585464880000007,-131.9478000000011,110.90703512000044,-21.040764880004758,17
7,-49.02689999999988,-93.92870000000039,128.99580000000026,-6.72041016,-142.95560000000052,122.27538984000023,-20.680210160001707,17
8,-50.94739999999987,-78.75049999999936,116.64900000000029,-6.6421303200000015,-129.69789999999898,110.00686968000025,-19.691030319996457,17
9,-49.5289,-83.96760000000177,121.42549999999972,-6.418046160000001,-133.4965000000011,115.00745383999953,-18.489046160002886,17
10,-47.186500000000045,-69.0052999999981,105.34660000000031,-6.371997120000001,-116.19180000000108,98.97460288000036,-17.21719712000163,17
11,-41.80490000000003,-93.24900000000065,118.59690000000012,-6.133354560000003,-135.05390000000114,112.46354544000025,-22.590354560000378,17
12,-35.2900000000001,-85.87449999999893,113.23769999999979,-5.538528720000004,-121.16449999999742,107.69917127999975,-13.465328719997729,17
13,-51.62190000000007,-79.0890999999977,113.56390000000016,-6.224980319999997,-130.7109999999957,107.33891967999978,-23.37208031999785,17
14,-54.18270000000005,-77.53969999999919,114.73280000000011,-7.185268799999998,-131.72239999999812,107.54753119999998,-24.17486879999592,17
15,-46.03280000000004,-81.2312999999993,110.31589999999994,-6.1107170399999955,-127.26409999999908,104.20518295999955,-23.058917039998164,17
16,-47.89549999999991,-65.87659999999931,97.52409999999969,-5.785624080000012,-113.77209999999945,91.73847591999976,-22.03362408000521,17
17,-44.54089999999995,-59.58280000000303,88.10479999999984,-5.36411375999999,-104.12370000000527,82.74068623999949,-21.383013760004474,17
18,-43.356299999999834,-66.24919999999952,94.84540000000021,-5.285057759999988,-109.60550000000023,89.56034224000013,-20.045157759999597,17
19,-42.01899999999997,-69.39050000000276,96.39649999999989,-5.46456744,-111.4095000000043,90.93193256,-20.47756744000162,17
