Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,DELTA G gas,DELTA G solv,DELTA TOTAL,Stage
0,-28.358499999999978,-50.02239999999864,58.550899999999956,-20.277500000000174,37.14060000000018,-78.38089999999909,75.41399999999976,-2.9669000000006918,26
1,-31.584099999999975,-52.47449999999873,68.71640000000019,-23.28259999999989,41.155500000000075,-84.05859999999689,86.58930000000015,2.530700000003776,26
2,-23.31759999999986,-55.62139999999971,66.15250000000015,-18.949799999999925,38.1927,-78.93900000000002,85.39540000000068,6.456400000001622,26
3,-26.762499999999882,-41.2422999999996,54.08800000000002,-20.409800000000132,39.79019999999997,-68.00480000000107,73.46839999999986,5.463600000000042,26
4,-25.217799999999976,-39.45159999999987,49.41100000000003,-19.133999999999958,34.524600000000106,-64.66939999999988,64.8016000000004,0.13220000000421805,26
5,-27.4125999999999,-35.46359999999953,48.98169999999959,-20.386200000000002,38.936199999999985,-62.876199999998505,67.53169999999955,4.655499999998256,26
6,-28.37920000000012,-65.44409999999908,77.83479999999969,-21.482399999999927,40.53810000000013,-93.82329999999968,96.89049999999963,3.067200000006437,26
7,-27.937299999999905,-47.95840000000004,61.759600000000205,-21.987999999999886,39.25080000000011,-75.8956999999981,79.02240000000018,3.126700000004462,26
8,-26.50509999999997,-39.94029999999731,53.77290000000011,-20.428599999999875,36.68779999999995,-66.44539999999819,70.03210000000018,3.586700000003816,26
9,-25.09139999999996,-52.403600000001404,62.47309999999976,-17.792199999999895,34.92170000000013,-77.49500000000319,79.6026,2.1075999999950454,26
10,-27.41410000000006,-32.73129999999986,48.915700000000186,-19.318299999999965,35.92050000000009,-60.14539999999835,65.51790000000051,5.3725000000002865,26
11,-28.061599999999974,-44.56329999999883,60.239300000000355,-21.180000000000007,40.18010000000001,-72.62489999999792,79.23940000000039,6.614500000006046,26
12,-23.64750000000015,-44.33599999999825,57.66029999999989,-17.692900000000066,35.802299999999974,-67.98349999999976,75.76969999999983,7.786200000000122,26
13,-25.697200000000137,-39.63830000000098,51.24360000000007,-20.674399999999878,36.17199999999994,-65.33549999999951,66.74119999999994,1.4057000000008202,26
14,-26.83929999999995,-29.275999999998874,48.57609999999988,-21.32650000000004,41.488300000000066,-56.11530000000198,68.73789999999991,12.622599999998442,26
15,-24.975999999999836,-29.162000000002593,40.708099999999774,-18.2740000000002,37.61669999999984,-54.13800000000106,60.050799999999185,5.912799999999038,26
16,-24.645999999999965,-26.266499999998985,37.4545999999998,-17.357399999999984,31.2932000000001,-50.91249999999826,51.390399999999886,0.4779000000015685,26
17,-23.409799999999976,-48.9282999999993,62.77019999999993,-19.181299999999823,33.66000000000011,-72.33809999999698,77.24890000000022,4.91080000000909,26
18,-26.334100000000028,-40.02340000000072,55.250699999999654,-18.113500000000016,35.61640000000011,-66.35750000000075,72.7536,6.396099999997773,26
19,-21.63840000000002,-34.236000000000445,45.07810000000006,-17.182600000000008,29.225499999999954,-55.874400000000946,57.12099999999998,1.2466000000026725,26
