GENERALIZED BORN:
Complex Energy Terms
Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL
0,-1752.7029,-17682.8163,-3521.0579,94.66587648,-19435.5192,-3426.39202352,-22861.911223519997
1,-1720.6636,-17687.2412,-3588.4748,95.87881872,-19407.9048,-3492.59598128,-22900.50078128
2,-1728.1622,-17672.3564,-3673.9791,96.80302728,-19400.5186,-3577.17607272,-22977.69467272
3,-1705.0444,-17651.4431,-3598.3749,97.0546068,-19356.4875,-3501.3202932,-22857.807793199998
4,-1733.494,-17698.8538,-3553.3764,96.92860032,-19432.3478,-3456.44779968,-22888.79559968
5,-1720.4343,-17654.0151,-3521.4358,95.80935024,-19374.4494,-3425.62644976,-22800.07584976
6,-1718.6539,-17747.3019,-3469.2305,95.09235192,-19465.9558,-3374.13814808,-22840.09394808
7,-1730.685,-17637.8598,-3549.6262,95.32732320000001,-19368.5448,-3454.2988768,-22822.8436768
8,-1773.6048,-17604.9837,-3581.2179,93.41238096000001,-19378.5885,-3487.80551904,-22866.394019040003
9,-1742.1388,-17569.1736,-3632.6574,95.23998504,-19311.3124,-3537.41741496,-22848.72981496
10,-1747.6767,-17495.0972,-3698.6543,95.16480768,-19242.7739,-3603.48949232,-22846.26339232
11,-1740.3374,-17604.0106,-3572.7341,95.71001543999999,-19344.348,-3477.02408456,-22821.372084560004
12,-1750.6133,-17610.246,-3586.9045,94.32187704,-19360.8593,-3492.58262296,-22853.44192296
13,-1736.5137,-17636.5129,-3561.0109,92.50909056,-19373.0266,-3468.50180944,-22841.52840944
14,-1725.7153,-17497.8051,-3660.6412,95.43913488,-19223.5204,-3565.20206512,-22788.722465119998
15,-1772.7297,-17531.0401,-3621.1267,92.01746592,-19303.7698,-3529.1092340799996,-22832.87903408
16,-1737.5941,-17618.7256,-3582.714,92.70079632,-19356.3197,-3490.01320368,-22846.33290368
17,-1763.0745,-17541.4841,-3636.6721,93.11387615999999,-19304.5586,-3543.5582238399998,-22848.11682384
18,-1761.7024,-17573.0936,-3590.7535,92.72760263999999,-19334.796,-3498.02589736,-22832.821897359998
19,-1748.0436,-17550.4241,-3649.2773,94.94288064,-19298.4677,-3554.33441936,-22852.802119360003

Receptor Energy Terms
Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL
0,-1715.0416,-17218.8032,-3253.2805,84.1897728,-18933.8448,-3169.0907272,-22102.9355272
1,-1682.8469,-17193.0675,-3340.6763,84.65036904,-18875.9144,-3256.02593096,-22131.940330960002
2,-1693.662,-17209.57,-3398.8395,85.52841696,-18903.232,-3313.31108304,-22216.543083039996
3,-1672.1612,-17176.0874,-3349.3194,86.0928624,-18848.2486,-3263.2265376,-22111.4751376
4,-1699.5476,-17232.2089,-3297.1429,85.55725512000001,-18931.756500000003,-3211.58564488,-22143.342144880004
5,-1690.3248,-17164.5632,-3286.7679,84.47418072,-18854.888,-3202.29371928,-22057.181719279997
6,-1686.3543,-17271.4152,-3225.5564,83.66231664,-18957.7695,-3141.89408336,-22099.66358336
7,-1699.3594,-17157.0906,-3310.9616,84.14339184,-18856.45,-3226.8182081600003,-22083.26820816
8,-1732.1549,-17122.6826,-3335.9878,82.69455744,-18854.8375,-3253.2932425599997,-22108.13074256
9,-1700.1651,-17083.0112,-3413.241,84.75647472,-18783.1763,-3328.48452528,-22111.66082528
10,-1705.326,-17029.9922,-3450.8391,84.57712991999999,-18735.3182,-3366.26197008,-22101.580170080004
11,-1701.3064,-17143.7523,-3313.6529,84.73511448000001,-18845.0587,-3228.91778552,-22073.97648552
12,-1710.2364,-17136.5776,-3340.9304,83.68732944,-18846.814000000002,-3257.24307056,-22104.057070560004
13,-1697.491,-17147.6684,-3319.7082,81.68695128,-18845.159399999997,-3238.02124872,-22083.180648719997
14,-1686.4128,-17027.9592,-3418.3882,84.69931679999999,-18714.372000000003,-3333.6888832,-22048.060883200003
15,-1729.9275,-17072.6336,-3370.4738,81.80446824,-18802.561100000003,-3288.66933176,-22091.230431760003
16,-1698.6036,-17142.9813,-3340.8065,81.99201384,-18841.584899999998,-3258.8144861600003,-22100.399386159996
17,-1722.14,-17059.2889,-3397.5628,82.89228672,-18781.4289,-3314.6705132800003,-22096.099413279997
18,-1716.8133,-17117.094,-3335.9923,82.40091048000001,-18833.907300000003,-3253.5913895199997,-22087.498689520005
19,-1705.4136,-17073.3763,-3399.4635,84.41622720000001,-18778.7899,-3315.0472728,-22093.837172800002

Ligand Energy Terms
Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL
0,-37.643,-457.8699,-273.9611,10.4761044,-495.51289999999995,-263.4849956,-758.9978955999999
1,-37.7932,-484.0883,-257.9198,11.22844968,-521.8815,-246.69135032,-768.5728503199999
2,-34.4772,-457.5747,-280.4199,11.27461032,-492.0519,-269.14528967999996,-761.1971896800001
3,-32.8584,-458.8703,-265.5464,10.9617444,-491.7287,-254.58465560000002,-746.3133556
4,-33.9249,-455.7415,-267.158,11.371345199999999,-489.66639999999995,-255.7866548,-745.4530548
