Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL,Stage
0,-1685.8847,-17402.7713,-3107.0886,1841.0279,-1178.4282,-19088.656,-2444.4889000000003,-21533.144899999996,4
1,-1702.2575,-17388.5485,-3030.8006,1844.6331,-1181.8609,-19090.806,-2368.0284,-21458.8344,4
2,-1717.9657,-17308.1016,-3127.524,1849.3581,-1183.3173,-19026.067300000002,-2461.4831999999997,-21487.5505,4
3,-1712.4758,-17330.6932,-3121.6018,1851.6166,-1193.9411,-19043.169,-2463.9263,-21507.0953,4
4,-1687.078,-17295.9409,-3096.7083,1851.8718,-1191.1608,-18983.018900000003,-2435.9973,-21419.016200000002,4
5,-1675.0493,-17263.8935,-3144.6217,1857.1071,-1193.2661,-18938.942799999997,-2480.7807000000003,-21419.723499999996,4
6,-1696.3075,-17372.5143,-3037.2798,1836.0052,-1176.6832,-19068.821799999998,-2377.9577999999997,-21446.779599999998,4
7,-1711.8475,-17361.037,-3083.7998,1839.2182,-1179.1997,-19072.8845,-2423.7812999999996,-21496.665800000002,4
8,-1701.5305,-17314.8431,-3083.2712,1845.871,-1185.8153,-19016.3736,-2423.2155000000002,-21439.589099999997,4
9,-1699.0453,-17319.4033,-3125.0752,1850.7047,-1187.1135,-19018.448600000003,-2461.4840000000004,-21479.932600000004,4
10,-1673.6362,-17220.5268,-3165.8028,1860.0413,-1197.0007,-18894.163,-2502.7622,-21396.9252,4
11,-1667.7487,-17234.562,-3183.415,1853.6106,-1190.1684,-18902.3107,-2519.9728,-21422.2835,4
12,-1691.065,-17235.7729,-3150.4265,1850.9882,-1184.9693,-18926.8379,-2484.4076,-21411.2455,4
13,-1667.9234,-17338.2718,-3068.6588,1848.6777,-1190.6983,-19006.1952,-2410.6794,-21416.8746,4
14,-1706.847,-17281.0292,-3134.6254,1851.1016,-1184.7931,-18987.876200000002,-2468.3169,-21456.1931,4
15,-1705.0896,-17164.2498,-3167.3282,1837.8196,-1171.6635,-18869.3394,-2501.1721,-21370.5115,4
16,-1706.5571,-17174.8043,-3170.0721,1849.892,-1185.0189,-18881.3614,-2505.1989999999996,-21386.560400000002,4
17,-1710.331,-17228.3794,-3143.8031,1838.7835,-1173.294,-18938.7104,-2478.3136000000004,-21417.024,4
18,-1716.8012,-17289.1014,-3096.8964,1846.92,-1178.0468,-19005.9026,-2428.0232,-21433.9258,4
19,-1719.4617,-17179.361,-3159.4229,1849.136,-1184.4607,-18898.8227,-2494.7476,-21393.570300000003,4
