Frame #,VDWAALS,EEL,EGB,ESURF,DELTA G gas,DELTA G solv,DELTA TOTAL,Stage
0,-67.31959999999988,-139.44499999999692,178.53609999999958,-8.79234048,-206.76459999999383,169.74375951999963,-37.02084047999506,16
1,-68.80899999999997,-130.3244999999995,176.83760000000007,-9.159348240000003,-199.13349999999878,167.67825176000022,-31.455248239999946,16
2,-65.03289999999984,-127.44730000000038,169.05469999999968,-8.575587359999997,-192.48020000000201,160.47911263999967,-32.00108736000095,16
3,-62.96350000000014,-133.83349999999814,167.6577999999999,-7.887956399999993,-196.79699999999917,159.7698436,-37.02715639999917,16
4,-61.5744000000001,-135.33010000000252,171.9460000000002,-7.693840079999996,-196.9045000000035,164.25215992000014,-32.652340080003,16
5,-49.991100000000046,-121.52129999999778,151.97920000000005,-7.087825439999996,-171.51239999999711,144.8913745600002,-26.62102543999606,16
6,-55.6870000000002,-119.24090000000126,152.42259999999993,-7.176173040000014,-174.9278999999994,145.24642695999972,-29.681473039994216,16
7,-55.419000000000025,-104.26380000000023,140.10669999999976,-6.884765279999993,-159.68279999999913,133.22193471999975,-26.460865279995687,16
8,-55.69430000000017,-110.34809999999806,145.07319999999976,-6.963224400000003,-166.04239999999777,138.10997559999987,-27.93242439999699,16
9,-52.911999999999985,-135.55189999999874,169.16210000000012,-6.9772341600000125,-188.46389999999712,162.18486584000038,-26.279034159995376,16
10,-47.869600000000155,-149.97210000000166,180.16629999999975,-6.860329919999998,-197.84170000000273,173.30597007999972,-24.5357299200017,16
11,-49.53979999999983,-123.17869999999715,151.15910000000002,-6.36822576,-172.71849999999677,144.79087423999977,-27.927625759997454,16
12,-57.38760000000013,-109.33210000000042,144.06240000000025,-7.811066159999985,-166.71970000000397,136.2513338400003,-30.468366160001437,16
13,-58.5103000000001,-109.42389999999824,149.84970000000033,-7.924496400000001,-167.9341999999972,141.92520360000032,-26.008996399998182,16
14,-50.497599999999935,-137.60859999999968,170.63880000000012,-7.377256080000006,-188.1061999999996,163.2615439199999,-24.844656080002096,16
15,-49.381199999999886,-141.4602000000017,171.33170000000018,-6.913463759999987,-190.84140000000315,164.41823624000023,-26.423163760002012,16
16,-48.22269999999987,-117.58909999999696,148.15500000000043,-7.103481840000006,-165.81179999999523,141.0515181600005,-24.760281839992444,16
17,-47.67459999999987,-114.70519999999982,145.9262,-5.809664160000011,-162.37979999999902,140.11653583999964,-22.263264159998926,16
18,-55.64930000000008,-94.28169999999841,131.71859999999992,-6.904808640000006,-149.93099999999828,124.81379135999993,-25.117208639998807,16
19,-48.77820000000007,-99.02729999999826,131.27419999999984,-6.569130960000008,-147.8054999999979,124.70506903999978,-23.10043096000038,16
