Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,DELTA G gas,DELTA G solv,DELTA TOTAL,Stage
0,-70.9755000000001,-226.25890000000243,241.33849999999973,-51.35849999999985,100.6548,-297.2344000000005,290.63479999999987,-6.599599999994211,13
1,-73.7283999999999,-194.2736999999983,232.4545,-49.98830000000001,97.84029999999984,-268.00209999999754,280.30650000000026,12.304400000000896,13
2,-72.28389999999995,-195.8935999999992,227.61920000000043,-50.640399999999914,95.93649999999982,-268.1775000000021,272.91530000000034,4.737799999999083,13
3,-67.08409999999984,-233.92259999999794,255.69199999999995,-52.10519999999988,99.12399999999997,-301.0067000000007,302.71080000000006,1.704099999998789,13
4,-76.23229999999984,-210.09500000000008,248.93759999999992,-51.273400000000095,99.07499999999985,-286.32730000000015,296.73919999999987,10.411899999996649,13
5,-64.83619999999999,-204.9852000000002,228.4137999999998,-50.35209999999981,95.75809999999993,-269.8214000000015,273.8197999999997,3.9984000000008564,13
6,-60.48859999999991,-211.7814999999996,233.58960000000025,-47.323400000000106,92.82090000000008,-272.27010000000155,279.0871000000004,6.817000000002054,13
7,-59.71699999999991,-213.51280000000185,231.6828999999998,-46.51079999999985,92.33630000000016,-273.22979999999995,277.5084000000001,4.2785999999969135,13
8,-70.00419999999994,-207.84179999999662,240.50779999999986,-49.28419999999994,96.99349999999998,-277.84599999999995,288.21710000000013,10.371099999996432,13
9,-67.82250000000015,-233.85039999999657,254.35569999999996,-51.03259999999989,97.82629999999989,-301.6728999999974,301.14939999999996,-0.5234999999993306,13
10,-72.6126999999999,-229.39959999999928,255.34369999999973,-49.643400000000184,101.48779999999996,-302.01229999999987,307.18809999999974,5.175800000007143,13
11,-70.04880000000003,-269.99129999999843,287.20430000000005,-53.04539999999983,103.43400000000005,-340.0401000000005,337.59290000000027,-2.447200000007115,13
12,-68.55559999999994,-204.92930000000075,223.80369999999982,-48.23060000000021,96.8585999999998,-273.48490000000277,272.4316999999992,-1.053200000001766,13
13,-64.33519999999993,-197.22430000000003,220.26590000000016,-46.09020000000015,97.68179999999995,-261.55949999999905,271.85749999999996,10.298000000003753,13
14,-68.36089999999993,-206.29729999999898,224.7477,-50.493799999999965,96.76610000000014,-274.65819999999803,271.02,-3.6381999999998698,13
15,-64.92319999999992,-215.22719999999993,236.4212999999998,-46.146900000000045,93.17370000000014,-280.1504000000014,283.4481000000001,3.2976999999959844,13
16,-61.206300000000006,-205.82329999999826,219.37649999999985,-46.16580000000005,94.18180000000004,-267.02959999999644,267.39249999999936,0.36290000000303735,13
17,-67.9988,-213.55510000000163,239.3902999999999,-45.405100000000004,90.73110000000008,-281.5539000000021,284.7163,3.162400000002549,13
18,-61.4723,-209.0071000000005,224.54470000000026,-45.14519999999996,92.08620000000013,-270.47940000000165,271.4857000000002,1.0062999999991007,13
19,-68.064,-220.4657999999975,229.87899999999996,-47.493500000000154,91.03459999999984,-288.52979999999746,273.4200999999999,-15.109699999997133,13
