GENERALIZED BORN:
Complex Energy Terms
Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL
0,-1734.2038,-17515.2296,-3667.5281,93.37995216,-19249.433399999998,-3574.14814784,-22823.581547839996
1,-1765.5062,-17538.4614,-3600.6947,92.36079864,-19303.9676,-3508.33390136,-22812.30150136
2,-1778.7248,-17480.3062,-3639.125,93.66935112,-19259.031,-3545.45564888,-22804.48664888
3,-1713.2239,-17516.7608,-3617.5862,94.31356536,-19229.9847,-3523.27263464,-22753.257334640002
4,-1739.124,-17727.7542,-3489.6915,89.91766367999999,-19466.8782,-3399.77383632,-22866.65203632
5,-1745.9189,-17625.9593,-3644.5431,92.68510176,-19371.8782,-3551.8579982399997,-22923.73619824
6,-1762.0324,-17578.1399,-3591.8321,93.92599656,-19340.1723,-3497.90610344,-22838.07840344
7,-1739.2575,-17552.6951,-3637.7199,92.91843936,-19291.9526,-3544.80146064,-22836.75406064
8,-1755.6929,-17628.5401,-3581.9476,91.54462248,-19384.233,-3490.40297752,-22874.63597752
9,-1751.4303,-17553.881,-3645.4092,92.38880592,-19305.3113,-3553.02039408,-22858.331694080003
10,-1730.1858,-17508.5715,-3730.1924,93.96215423999999,-19238.757299999997,-3636.23024576,-22874.98754576
11,-1759.4067,-17540.3596,-3652.9711,92.86014384,-19299.7663,-3560.11095616,-22859.877256159998
12,-1747.5577,-17486.9541,-3693.1549,92.30786567999999,-19234.5118,-3600.84703432,-22835.358834320003
13,-1763.0938,-17499.2634,-3663.9927,92.99099016,-19262.3572,-3571.00170984,-22833.358909839997
14,-1754.7652,-17444.1422,-3767.4961,93.67031736,-19198.9074,-3673.82578264,-22872.73318264
15,-1760.966,-17559.3057,-3668.5702,92.60260344,-19320.2717,-3575.96759656,-22896.23929656
16,-1768.1616,-17641.3851,-3564.1364,92.32955783999999,-19409.5467,-3471.80684216,-22881.35354216
17,-1732.8409,-17652.9123,-3529.8317,93.54727079999999,-19385.7532,-3436.2844292,-22822.037629199996
18,-1755.5641,-17663.2176,-3558.6242,90.94473359999999,-19418.7817,-3467.6794664000004,-22886.461166399997
19,-1745.1275,-17768.7863,-3532.8494,91.06079903999999,-19513.9138,-3441.78860096,-22955.70240096

Receptor Energy Terms
Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL
0,-1673.0624,-17025.8076,-3439.3669,85.19664168,-18698.87,-3354.17025832,-22053.04025832
1,-1706.5849,-17046.9517,-3370.4522,84.2241456,-18753.536600000003,-3286.2280544,-22039.7646544
2,-1724.7804,-16984.5932,-3410.2737,85.44407111999999,-18709.3736,-3324.82962888,-22034.20322888
3,-1656.3131,-17017.0789,-3393.1694,86.1438924,-18673.392,-3307.0255076000003,-21980.4175076
4,-1679.2009,-17188.0173,-3302.7831,82.27283544,-18867.2182,-3220.51026456,-22087.72846456
5,-1687.9792,-17131.5081,-3412.3597,84.49296335999999,-18819.4873,-3327.86673664,-22147.35403664
6,-1708.2385,-17095.0212,-3369.2146,86.39941104,-18803.2597,-3282.81518896,-22086.074888959996
7,-1679.5669,-17054.6038,-3410.9277,85.35103704,-18734.170700000002,-3325.5766629600002,-22059.747362960003
8,-1699.7118,-17134.6889,-3352.9122,83.319876,-18834.400700000002,-3269.592324,-22103.993024
9,-1696.2037,-17054.3367,-3413.8411,83.67324552000001,-18750.540399999998,-3330.16785448,-22080.70825448
10,-1674.8826,-17015.8454,-3502.9222,85.39979616,-18690.728,-3417.52240384,-22108.25040384
11,-1702.9863,-17045.5796,-3420.5221,84.99344328,-18748.5659,-3335.52865672,-22084.094556720003
12,-1689.9342,-16997.2913,-3457.4017,84.0152628,-18687.2255,-3373.3864372,-22060.6119372
13,-1700.1813,-17021.1514,-3418.5066,85.17024576,-18721.3327,-3333.33635424,-22054.66905424
14,-1695.4534,-16982.1567,-3518.0035,85.87651968,-18677.610099999998,-3432.12698032,-22109.737080319996
