Frame #,VDWAALS,EEL,EGB,ESURF,DELTA G gas,DELTA G solv,DELTA TOTAL,Stage
0,-19.80150000000011,-65.1137000000009,75.81410000000005,-2.9089396800000014,-84.91520000000168,72.90516032000022,-12.010039680001,25
1,-21.4933999999999,-53.07240000000024,68.53529999999995,-2.7535975200000014,-74.56579999999923,65.78170247999998,-8.784097520002433,25
2,-21.10470000000003,-56.45809999999739,69.81539999999995,-2.9141755200000024,-77.56279999999833,66.90122448000005,-10.661575519994244,25
3,-29.352400000000095,-51.40349999999984,70.54780000000017,-3.3611695200000007,-80.75589999999926,67.1866304800003,-13.56926951999992,25
4,-29.63900000000001,-49.62800000000243,70.15010000000012,-3.4017415199999927,-79.26700000000403,66.74835848000032,-12.518641520001893,25
5,-25.790800000000026,-42.651300000000504,62.326800000000105,-3.502342800000001,-68.4421000000035,58.82445720000004,-9.617642800004774,25
6,-20.505800000000043,-48.96130000000261,64.54940000000016,-2.8930824000000026,-69.46710000000172,61.65631760000042,-7.810782400003632,25
7,-24.706899999999948,-45.45499999999987,64.06779999999992,-3.1363408800000023,-70.16189999999892,60.93145911999994,-9.230440879999378,25
8,-23.93010000000009,-64.68490000000139,78.38619999999992,-2.827032479999996,-88.6150000000024,75.55916751999979,-13.05583248000346,25
9,-24.4048000000001,-57.63119999999992,74.93379999999979,-2.9829520799999987,-82.03599999999932,71.95084791999966,-10.085152079997442,25
10,-23.027799999999942,-55.056000000002086,69.72700000000032,-2.923856640000011,-78.08380000000182,66.80314336000049,-11.280656640000416,25
11,-26.73769999999989,-49.29480000000001,67.7887999999997,-3.423564719999998,-76.03249999999969,64.36523527999935,-11.667264719998911,25
12,-27.19100000000003,-50.78839999999673,72.59300000000019,-3.8622275999999953,-77.97939999999744,68.73077240000003,-9.248627599999736,25
13,-27.332300000000103,-48.737800000001585,67.38920000000036,-3.6643255199999984,-76.07009999999917,63.724874480000665,-12.345225519994415,25
14,-32.60220000000021,-43.31289999999899,64.60839999999985,-4.146244560000007,-75.91510000000125,60.46215543999972,-15.452944560001583,25
15,-33.30159999999998,-47.650799999999435,71.0501999999999,-4.369971600000005,-80.95239999999785,66.68022839999986,-14.272171599998842,25
16,-35.278900000000036,-57.25780000000128,77.41909999999996,-4.534657200000009,-92.53670000000153,72.88444279999976,-19.65225720000501,25
17,-27.866099999999825,-45.26629999999864,65.32950000000011,-4.126182479999997,-73.13240000000167,61.2033175199997,-11.929082480001853,25
18,-27.772699999999958,-55.910899999999685,70.08740000000029,-3.7072547999999887,-83.68360000000166,66.38014520000036,-17.30345480000028,25
19,-24.0102999999999,-45.00040000000041,58.49720000000008,-3.2717174400000086,-69.01069999999851,55.22548256000016,-13.785217440000224,25
