Frame #,VDWAALS,EEL,EGB,ESURF,DELTA G gas,DELTA G solv,DELTA TOTAL,Stage
0,-44.682700000000004,-56.191899999999634,81.34809999999987,-5.466965040000007,-100.87460000000169,75.88113495999994,-24.993465040001638,24
1,-44.08960000000001,-58.878500000001,82.07520000000022,-5.465126160000006,-102.9681000000017,76.6100738400001,-26.35802616000069,24
2,-37.21990000000015,-47.18640000000062,68.66190000000006,-4.692789360000001,-84.40630000000147,63.96911064000011,-20.43718936000539,24
3,-37.886800000000044,-58.403999999998746,79.78760000000011,-4.6295776799999935,-96.2907999999997,75.15802231999999,-21.132777679998867,24
4,-41.556299999999794,-56.77610000000249,82.83350000000002,-5.441906880000003,-98.33240000000274,77.39159311999961,-20.940806880005425,24
5,-36.902400000000114,-54.134500000000514,75.62650000000008,-4.774249440000007,-91.03689999999904,70.85225056000002,-20.184649439999475,24
6,-41.342099999999995,-60.006199999998955,83.20730000000003,-5.013521999999995,-101.34829999999897,78.19377800000001,-23.15452199999902,24
7,-39.020099999999864,-61.1337000000006,82.1309,-5.0511434399999935,-100.15379999999794,77.07975655999974,-23.074043440001333,24
8,-31.06770000000018,-63.513099999999156,79.9436,-3.73290552000001,-94.58079999999637,76.21069448000026,-18.370105519996628,24
9,-38.83560000000014,-60.7592999999992,82.87680000000012,-4.859815680000009,-99.59489999999687,78.01698432000035,-21.577915679996522,24
10,-36.90660000000008,-56.80610000000104,76.2288999999999,-4.583149199999996,-93.71270000000226,71.64575079999992,-22.06694920000325,24
11,-37.25499999999997,-55.97660000000184,78.20100000000019,-4.9203540000000086,-93.231600000002,73.28064600000039,-19.95095400000298,24
12,-34.45219999999993,-60.13690000000241,79.01529999999997,-4.578302880000008,-94.58910000000236,74.43699711999975,-20.152102880000825,24
13,-36.80590000000008,-66.17430000000189,86.64760000000012,-4.109240160000002,-102.9802000000015,82.53835983999994,-20.441840160001902,24
14,-36.66399999999994,-56.29589999999996,74.36939999999959,-4.36907663999998,-92.95989999999784,70.00032335999941,-22.959576639998318,24
15,-30.922199999999982,-56.81179999999739,72.3689999999998,-3.9445106400000167,-87.733999999996,68.42448935999982,-19.309510640000212,24
16,-35.91210000000011,-65.71880000000027,91.90550000000007,-4.5815896800000075,-101.63089999999926,87.32391031999975,-14.306989679999901,24
17,-36.19449999999995,-57.722600000002046,85.26229999999981,-5.021259120000005,-93.91710000000154,80.24104087999945,-13.676059120005789,24
18,-37.26909999999992,-80.23779999999988,105.8420000000003,-5.116091039999999,-117.50690000000048,100.72590896000014,-16.780991040001254,24
19,-23.13280000000013,-53.42889999999761,70.67140000000006,-2.92909896000001,-76.56169999999616,67.7423010400002,-8.819398959998352,24
