Frame #,VDWAALS,EEL,EGB,ESURF,DELTA G gas,DELTA G solv,DELTA TOTAL,Stage
0,-110.64619999999988,-283.2078000000005,328.5014,-16.600168080000003,-393.8540000000015,311.9012319199997,-81.9527680800004,4
1,-118.83600000000015,-308.9250000000008,354.16040000000015,-16.657976880000014,-427.7610000000017,337.5024231199999,-90.25857688000087,4
2,-109.59,-306.881199999997,346.24230000000006,-16.9799184,-416.47119999999495,329.2623816000001,-87.20881839999663,4
3,-103.83090000000016,-332.923699999999,368.80340000000024,-17.027770319999995,-436.75460000000004,351.7756296800002,-84.97897031999798,4
4,-117.95890000000009,-276.3510999999998,324.74629999999996,-16.8828552,-394.31000000000034,307.8634448,-86.44655520000356,4
5,-110.45010000000018,-304.7631000000034,348.5348000000002,-16.56729144000001,-415.2132000000036,331.96750856,-83.24569144000543,4
6,-109.39940000000004,-286.8013000000005,326.51840000000016,-16.1594352,-396.20070000000237,310.35896479999985,-85.84173520000525,4
7,-112.31579999999997,-268.8679999999985,307.2459999999997,-16.244301600000007,-381.1838000000001,291.0016983999997,-90.18210159999944,4
8,-111.01879999999994,-313.78920000000227,352.77499999999975,-16.03274832000001,-424.8080000000013,336.7422516799997,-88.06574832000103,4
9,-114.12839999999997,-319.3693999999968,348.95649999999966,-16.484928479999994,-433.497799999994,332.47157151999977,-101.02622847999703,4
10,-117.39090000000019,-291.6212999999987,336.66350000000006,-16.961721120000007,-409.01219999999773,319.7017788799997,-89.31042111999761,4
11,-111.07039999999998,-302.1766999999999,340.99799999999993,-16.256916000000007,-413.2471000000006,324.74108399999983,-88.50601600000175,4
12,-118.64719999999997,-271.41579999999874,314.87940000000003,-16.638978959999996,-390.06300000000147,298.24042103999994,-91.82257896000283,4
13,-117.29110000000006,-264.90890000000235,312.4895999999999,-16.14306455999999,-382.2000000000013,296.3465354399996,-85.85346456000127,4
14,-115.13129999999992,-267.58579999999756,316.3576999999999,-15.712426800000005,-382.7170999999952,300.6452731999998,-82.07182679999494,4
15,-111.91799999999992,-288.3253000000001,334.32059999999984,-15.95648951999999,-400.2433000000014,318.36411047999985,-81.87918952000064,4
16,-107.28419999999994,-282.23540000000116,322.8692999999999,-15.830165520000003,-389.5196000000002,307.03913447999986,-82.480465519998,4
17,-119.95660000000002,-283.36009999999885,336.8874000000001,-17.03743775999999,-403.31670000000094,319.8499622399998,-83.46673776000205,4
18,-116.6840999999998,-266.3422000000019,318.62360000000035,-16.169610239999994,-383.0262999999985,302.45398976000035,-80.57231024000089,4
19,-112.51249999999997,-265.04970000000066,316.7086000000001,-16.0838964,-377.56220000000246,300.62470359999975,-76.93749640000419,4
