GENERALIZED BORN:
Complex Energy Terms
Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL
0,-1711.5128,-17675.3674,-3542.8631,96.35179824,-19386.8802,-3446.51130176,-22833.391501759997
1,-1736.6692,-17718.0945,-3501.2608,94.97693808,-19454.7637,-3406.28386192,-22861.04756192
2,-1749.6609,-17660.0912,-3549.0193,96.91861968,-19409.752099999998,-3452.10068032,-22861.852780319998
3,-1730.859,-17781.8465,-3529.716,95.97299471999999,-19512.7055,-3433.74300528,-22946.44850528
4,-1726.6871,-17751.3624,-3496.855,95.31212832,-19478.0495,-3401.54287168,-22879.59237168
5,-1714.8151,-17806.6083,-3449.8862,96.70295592,-19521.4234,-3353.18324408,-22874.606644080002
6,-1721.3818,-17721.3232,-3488.1746,93.90460752,-19442.704999999998,-3394.26999248,-22836.974992479998
7,-1748.1465,-17687.636,-3521.3122,94.16872872,-19435.782499999998,-3427.1434712799996,-22862.925971279998
8,-1690.4093,-17766.3449,-3454.2066,94.78847880000001,-19456.7542,-3359.4181212,-22816.1723212
9,-1723.8793,-17645.6985,-3546.1158,94.91694984,-19369.5778,-3451.19885016,-22820.776650159998
10,-1734.5926,-17479.1141,-3653.5191,96.66045935999999,-19213.7067,-3556.85864064,-22770.56534064
11,-1725.7717,-17618.9119,-3512.6419,95.19976367999999,-19344.6836,-3417.44213632,-22762.12573632
12,-1738.3533,-17660.4162,-3532.258,94.93791696,-19398.7695,-3437.3200830399996,-22836.089583039997
13,-1717.9591,-17604.5676,-3526.6882,95.38846776,-19322.5267,-3431.29973224,-22753.82643224
14,-1719.509,-17605.9002,-3559.9022,95.50056744,-19325.409200000002,-3464.40163256,-22789.81083256
15,-1702.6729,-17663.5829,-3500.2352,95.70171888,-19366.255800000003,-3404.53348112,-22770.789281120004
16,-1725.1393,-17709.3344,-3497.848,94.80626424,-19434.4737,-3403.04173576,-22837.51543576
17,-1731.4882,-17645.8137,-3535.1699,94.07120328,-19377.3019,-3441.0986967199997,-22818.40059672
18,-1674.1609,-17621.2827,-3574.6987,96.90165144,-19295.4436,-3477.79704856,-22773.24064856
19,-1747.1181,-17474.2893,-3630.5999,94.52261448,-19221.4074,-3536.0772855200003,-22757.48468552

Receptor Energy Terms
Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL
0,-1677.6166,-17141.1207,-3328.3054,85.41087479999999,-18818.7373,-3242.8945252000003,-22061.631825200002
1,-1700.0124,-17216.085,-3259.4357,83.86686288,-18916.0974,-3175.56883712,-22091.66623712
2,-1711.2946,-17171.5185,-3307.3264,85.98960072,-18882.8131,-3221.33679928,-22104.149899279997
3,-1695.6167,-17258.8553,-3301.2881,84.92417208,-18954.471999999998,-3216.36392792,-22170.83592792
4,-1688.1293,-17224.9518,-3275.0882,84.7548324,-18913.0811,-3190.3333676,-22103.4144676
5,-1676.345,-17285.4786,-3215.933,85.8983328,-18961.8236,-3130.0346672,-22091.8582672
6,-1682.0919,-17198.6201,-3260.7101,83.17014408,-18880.712,-3177.5399559199996,-22058.25195592
7,-1709.0679,-17177.2805,-3283.8473,83.53929672,-18886.348400000003,-3200.30800328,-22086.656403280005
8,-1649.5308,-17253.961,-3220.0414,84.31842311999999,-18903.4918,-3135.7229768800003,-22039.21477688
9,-1685.4956,-17108.1407,-3330.5289,84.35254392,-18793.6363,-3246.17635608,-22039.81265608
10,-1692.1585,-16951.265,-3444.3884,86.27182704,-18643.4235,-3358.1165729599998,-22001.54007296
11,-1691.17,-17114.6787,-3277.8108,84.57425856,-18805.848700000002,-3193.23654144,-21999.085241440003
12,-1699.851,-17119.2818,-3331.9963,84.66406992,-18819.1328,-3247.3322300799996,-22066.46503008
13,-1682.0873,-17041.6456,-3341.7771,85.03730207999999,-18723.7329,-3256.73979792,-21980.47269792
14,-1676.4943,-17082.9761,-3351.8291,85.15066895999999,-18759.4704,-3266.67843104,-22026.14883104
15,-1662.5327,-17127.5504,-3296.2047,85.55078592,-18790.0831,-3210.6539140799996,-22000.737014079998
16,-1686.1883,-17183.958,-3286.7993,84.68738207999999,-18870.1463,-3202.11191792,-22072.25821792
17,-1695.9212,-17136.4528,-3306.5488,83.63408616000001,-18832.374,-3222.91471384,-22055.28871384
18,-1638.4044,-17119.3766,-3346.1711,86.40564408,-18757.781,-3259.76545592,-22017.546455919997
19,-1706.4832,-16977.0515,-3395.9112,84.16088927999999,-18683.5347,-3311.75031072,-21995.28501072

Ligand Energy Terms
Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL
0,-33.7281,-492.2742,-256.663,10.940923439999999,-526.0023,-245.72207656,-771.72437656
1,-36.4811,-462.1856,-281.7871,11.1100752,-498.6667,-270.6770248,-769.3437248
2,-38.1181,-447.3615,-283.1487,10.92901896,-485.4796,-272.21968104,-757.6992810400001
3,-34.9652,-477.9048,-273.7645,11.04882264,-512.87,-262.71567736,-775.58567736
4,-38.3315,-483.0691,-265.3136,10.55729592,-521.4005999999999,-254.75630408,-776.1569040799999
5,-38.2826,-484.5819,-270.728,10.80462312,-522.8645,-259.92337688000003,-782.78787688
6,-39.1588,-485.4135,-264.8793,10.734463439999999,-524.5723,-254.14483656,-778.7171365600001
7,-38.8977,-470.7744,-277.2306,10.629432719999999,-509.6721,-266.60116727999997,-776.27326728
8,-40.7785,-475.8561,-270.7424,10.47005568,-516.6346,-260.27234432,-776.90694432
9,-38.2891,-499.9929,-253.1921,10.56440592,-538.282,-242.62769408,-780.90969408
10,-42.3521,-496.2539,-240.7565,10.3886316,-538.606,-230.3678684,-768.9738683999999
11,-34.5451,-468.7922,-270.237,10.62550512,-503.33729999999997,-259.61149488,-762.94879488
12,-38.4501,-510.631,-230.7488,10.27384704,-549.0811,-220.47495296,-769.55605296
13,-35.8159,-532.1724,-215.6488,10.35116568,-567.9883,-205.29763432,-773.2859343199999
14,-42.9217,-488.7161,-242.3631,10.34989776,-531.6378,-232.01320224,-763.65100224
15,-40.0637,-501.6457,-238.4431,10.150932959999999,-541.7094,-228.29216703999998,-770.0015670399999
16,-38.8598,-495.8127,-240.7232,10.11888216,-534.6725,-230.60431784,-765.27681784
17,-35.4576,-464.8814,-273.171,10.43711712,-500.339,-262.73388288,-763.07288288
18,-35.6281,-460.6861,-269.886,10.49600736,-496.3142,-259.38999264,-755.70419264
19,-40.4569,-458.1892,-274.006,10.3617252,-498.64610000000005,-263.64427479999995,-762.2903748

DELTA Energy Terms
Frame #,VDWAALS,EEL,EGB,ESURF,DELTA G gas,DELTA G solv,DELTA TOTAL
0,-0.1680999999999102,-41.972499999999684,42.10530000000017,7.105427357601002e-15,-42.140599999998926,42.10530000000017,-0.03529999999557276
1,-0.17569999999997776,-39.823900000000094,39.96199999999999,-3.552713678800501e-15,-39.99960000000078,39.96199999999976,-0.03760000000056607
2,-0.2482000000001392,-41.211200000000645,41.45580000000001,7.105427357601002e-15,-41.45939999999848,41.455800000000124,-0.003600000000574255
3,-0.27709999999988355,-45.08640000000037,45.33660000000032,-1.5987211554602254e-14,-45.36350000000209,45.33660000000009,-0.026899999999727697
4,-0.22630000000004458,-43.341500000002895,43.54680000000013,1.7763568394002505e-15,-43.567800000001625,43.54680000000002,-0.02099999999938973
5,-0.1875,-36.5478000000013,36.774800000000084,-1.2434497875801753e-14,-36.73529999999994,36.7748000000002,0.039499999998838575
6,-0.1311000000002167,-37.28959999999881,37.41479999999996,0.0,-37.42069999999853,37.414799999999616,-0.00589999999704105
7,-0.1809000000000509,-39.58109999999783,39.76570000000004,-7.199999902951504e-07,-39.76199999999494,39.765699280000206,0.003699280007595007
8,-0.10000000000002984,-36.527800000000695,36.57720000000006,1.5987211554602254e-14,-36.62779999999964,36.5772000000004,-0.05060000000105447
9,-0.09460000000009217,-37.56489999999866,37.60519999999977,-1.7763568394002505e-15,-37.659500000000776,37.60520000000011,-0.05429999999705615
10,-0.0819999999999439,-31.595199999999465,31.625799999999828,7.199999849660799e-07,-31.677199999998038,31.625800719999773,-0.051399280001078296
11,-0.05659999999993914,-35.44099999999878,35.405900000000145,-1.4210854715202004e-14,-35.497599999998044,35.4059000000002,-0.09169999999505762
12,-0.052199999999878344,-30.503399999999033,30.48709999999997,-7.105427357601002e-15,-30.555599999999117,30.48709999999994,-0.0684999999982665
13,-0.05590000000012196,-30.749599999998622,30.737699999999734,8.881784197001252e-15,-30.805499999999483,30.737699999999847,-0.06780000000060227
14,-0.09299999999994668,-34.2080000000002,34.289999999999935,7.200000080587188e-07,-34.30100000000357,34.290000719999796,-0.010999280002351952
15,-0.07650000000005264,-34.38680000000119,34.412599999999685,7.105427357601002e-15,-34.463300000002846,34.41259999999954,-0.05070000000603159
16,-0.09120000000002193,-29.563700000001006,29.674500000000165,1.2434497875801753e-14,-29.654899999998293,29.67450000000005,0.019599999999513784
17,-0.10940000000000794,-44.47949999999969,44.54990000000015,-3.552713678800501e-15,-44.58889999999877,44.54990000000021,-0.03899999999907777
18,-0.12840000000018392,-41.22000000000014,41.35840000000013,-7.105427357601002e-15,-41.34839999999963,41.35840000000013,0.009999999996807674
19,-0.1780000000000186,-39.04859999999894,39.31729999999982,8.881784197001252e-15,-39.22659999999985,39.317299999999705,0.09069999999803713


POISSON BOLTZMANN:
Complex Energy Terms
Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
0,-1711.5128,-17675.3674,-3410.8641,2010.6176,-1354.219,-19386.8802,-2754.4655,-22141.345699999998
1,-1736.6692,-17718.0945,-3387.1528,2002.8072,-1343.7386,-19454.7637,-2728.0842,-22182.8479
2,-1749.6609,-17660.0912,-3428.7355,2011.6099,-1348.2779,-19409.752099999998,-2765.4035,-22175.1556
3,-1730.859,-17781.8465,-3421.691,1997.5341,-1338.6741,-19512.7055,-2762.8309999999997,-22275.5365
4,-1726.6871,-17751.3624,-3372.5115,2002.3961,-1339.6805,-19478.0495,-2709.7959,-22187.845400000002
5,-1714.8151,-17806.6083,-3310.1939,2011.435,-1344.4696,-19521.4234,-2643.2285,-22164.651899999997
6,-1721.3818,-17721.3232,-3369.9213,1992.6059,-1326.1509,-19442.704999999998,-2703.4663,-22146.171299999998
7,-1748.1465,-17687.636,-3393.3247,1993.7021,-1323.8698,-19435.782499999998,-2723.4924,-22159.2749
8,-1690.4093,-17766.3449,-3331.9462,1995.3511,-1331.0339,-19456.7542,-2667.629,-22124.383199999997
9,-1723.8793,-17645.6985,-3401.3297,1997.1939,-1330.6798,-19369.5778,-2734.8156,-22104.3934
10,-1734.5926,-17479.1141,-3510.814,2009.1245,-1332.4443,-19213.7067,-2834.1338,-22047.840499999995
11,-1725.7717,-17618.9119,-3390.0461,2002.6087,-1335.9609,-19344.6836,-2723.3983,-22068.081899999997
12,-1738.3533,-17660.4162,-3421.9868,1999.1028,-1333.3237,-19398.7695,-2756.2077,-22154.977199999998
13,-1717.9591,-17604.5676,-3405.3678,1997.775,-1327.4456,-19322.5267,-2735.0384,-22057.565099999996
14,-1719.509,-17605.9002,-3432.0113,2000.7376,-1320.1292,-19325.409200000002,-2751.4029,-22076.8121
15,-1702.6729,-17663.5829,-3360.4299,2006.0958,-1334.7601,-19366.255800000003,-2689.0942,-22055.350000000002
16,-1725.1393,-17709.3344,-3373.7622,1998.4838,-1334.5883,-19434.4737,-2709.8667,-22144.340399999997
17,-1731.4882,-17645.8137,-3413.3367,1998.7815,-1328.9104,-19377.3019,-2743.4655999999995,-22120.767499999998
18,-1674.1609,-17621.2827,-3471.3021,2009.0631,-1340.3442,-19295.4436,-2802.5832,-22098.0268
19,-1747.1181,-17474.2893,-3490.1062,1997.1183,-1325.1922,-19221.4074,-2818.1801,-22039.587499999998

Receptor Energy Terms
Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
0,-1677.6166,-17141.1207,-3203.294,1874.3061,-1221.5611,-18818.7373,-2550.549,-21369.2863
1,-1700.0124,-17216.085,-3149.1667,1866.4815,-1209.8149,-18916.0974,-2492.5001,-21408.5975
2,-1711.2946,-17171.5185,-3192.5564,1874.8872,-1215.1885,-18882.8131,-2532.8577,-21415.6708
3,-1695.6167,-17258.8553,-3198.7414,1860.8446,-1207.0406,-18954.471999999998,-2544.9374,-21499.409399999997
4,-1688.1293,-17224.9518,-3155.3367,1868.3148,-1209.3505,-18913.0811,-2496.3723999999997,-21409.4535
5,-1676.345,-17285.4786,-3083.603,1875.4779,-1212.805,-18961.8236,-2420.9301,-21382.753699999997
6,-1682.0919,-17198.6201,-3147.4353,1858.0095,-1197.628,-18880.712,-2487.0538,-21367.7658
7,-1709.0679,-17177.2805,-3162.1764,1859.3042,-1193.1396,-18886.348400000003,-2496.0117999999998,-21382.360200000003
8,-1649.5308,-17253.961,-3102.1371,1862.2526,-1200.6246,-18903.4918,-2440.5091,-21344.0009
9,-1685.4956,-17108.1407,-3193.4042,1863.1409,-1200.6901,-18793.6363,-2530.9534,-21324.5897
10,-1692.1585,-16951.265,-3307.9306,1875.7614,-1204.2151,-18643.4235,-2636.3842999999997,-21279.807800000002
