Frame #,VDWAALS,EEL,EGB,ESURF,DELTA G gas,DELTA G solv,DELTA TOTAL,Stage
0,-8.146500000000088,-47.27109999999908,51.91230000000007,-1.0617292799999962,-55.417600000001926,50.85057071999995,-4.567029280003339,29
1,-6.576000000000107,-41.50899999999791,44.1828000000001,-0.6745564799999872,-48.084999999998445,43.508243520000406,-4.576756479996789,29
2,-4.760900000000056,-39.773699999999565,42.55309999999997,-0.47431584000000626,-44.534599999998704,42.078784159999714,-2.4558158399989907,29
3,-3.9846000000000927,-38.47460000000217,41.95090000000022,-0.5890816799999854,-42.45920000000092,41.361818320000395,-1.097381679998648,29
4,-1.1855000000001112,-31.514799999999582,32.77010000000013,-0.011158560000007256,-32.70030000000105,32.758941440000285,0.058641440000997136,29
5,-2.2545999999998756,-48.36560000000054,50.22169999999994,-0.27589967999998954,-50.62020000000268,49.94580032000033,-0.6743996800032619,29
6,-0.667100000000076,-40.17669999999987,41.014099999999985,-0.009336240000006768,-40.84380000000175,41.00476375999989,0.16096375999541124,29
7,-0.5433999999999486,-31.64550000000105,32.50290000000035,3.552713678800501e-15,-32.18890000000192,32.50290000000035,0.3139999999984866,29
8,-1.5763000000000815,-34.65670000000114,36.55470000000014,-0.2069495999999944,-36.23300000000211,36.34775039999994,0.11475039999788805,29
9,-1.655099999999905,-33.287299999999505,35.077,-0.2459455200000118,-34.942400000000305,34.831054479999864,-0.11134551999737141,29
10,-1.5672000000000494,-38.30879999999928,40.174900000000434,-0.28851624000001763,-39.87599999999708,39.88638376000057,0.0103837600049701,29
11,-3.4478000000000506,-43.08430000000078,45.92479999999972,-0.5352256799999981,-46.53210000000081,45.38957431999961,-1.142525680000631,29
12,-2.3769999999999882,-30.627799999997933,33.1268000000004,-0.42722568000001004,-33.00479999999612,32.69957432000052,-0.3052256799933275,29
13,-2.160899999999934,-35.49839999999875,37.949499999999944,-0.3744345599999903,-37.65930000000071,37.575065440000316,-0.08423456000127771,29
14,-1.4827999999998198,-37.9546000000019,39.086399999999685,-0.07486127999999503,-39.437400000003095,39.011538719999635,-0.42586128000391454,29
15,-4.096099999999865,-37.7671000000019,40.791700000000134,-0.5473663200000001,-41.86320000000069,40.24433368000001,-1.6188663200030078,29
16,-4.45130000000011,-39.978199999999504,44.59279999999973,-0.8368099199999897,-44.429499999999166,43.75599007999983,-0.6735099200002423,29
17,-4.413000000000146,-44.33589999999987,47.49739999999974,-0.5048085600000007,-48.748899999997946,46.9925914399999,-1.756308559995773,29
18,-8.025699999999993,-42.15100000000251,46.80320000000012,-1.011569039999996,-50.17670000000362,45.79163096000002,-4.385069040005078,29
19,-4.947399999999995,-35.72890000000041,38.75550000000004,-0.8332063199999897,-40.67630000000179,37.92229367999977,-2.7540063199974156,29
