Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL,Stage
0,-1670.7561,-17252.1494,-3093.6221,1861.4257,-1202.534,-18922.905499999997,-2434.7304000000004,-21357.635899999997,36
1,-1685.3685,-17237.191,-3135.8796,1863.6039,-1200.8557,-18922.5595,-2473.1314,-21395.6909,36
2,-1688.2501,-17278.5724,-3101.9571,1866.8169,-1197.1982,-18966.822500000002,-2432.3384,-21399.1609,36
3,-1665.4308,-17125.5847,-3200.6254,1867.3556,-1201.4542,-18791.0155,-2534.7239999999997,-21325.739500000003,36
4,-1687.1538,-17272.3376,-3105.8713,1866.5382,-1204.7866,-18959.4914,-2444.1196999999997,-21403.6111,36
5,-1677.1755,-17152.3163,-3176.4361,1859.4412,-1199.3418,-18829.4918,-2516.3367,-21345.828499999996,36
6,-1661.8584,-17197.2954,-3120.5829,1876.7395,-1212.38,-18859.1538,-2456.2234,-21315.377200000003,36
7,-1714.2342,-17342.21,-3073.6437,1854.7021,-1182.7768,-19056.444199999998,-2401.7184,-21458.1626,36
8,-1701.5985,-17107.895,-3194.1072,1853.2987,-1187.9129,-18809.4935,-2528.7214,-21338.2149,36
9,-1700.0044,-17106.483,-3168.9334,1856.7763,-1183.9616,-18806.4874,-2496.1187,-21302.606099999997,36
10,-1676.2616,-17160.6274,-3116.9367,1856.3133,-1192.9094,-18836.889000000003,-2453.5328,-21290.4218,36
11,-1703.4758,-17169.944,-3118.27,1854.1965,-1182.6913,-18873.4198,-2446.7648,-21320.1846,36
12,-1661.0917,-17156.1173,-3176.26,1866.8122,-1207.8683,-18817.209000000003,-2517.3161,-21334.525100000006,36
13,-1711.6988,-17015.3836,-3217.0642,1856.559,-1193.5035,-18727.0824,-2554.0087,-21281.091099999998,36
14,-1692.675,-16930.9872,-3299.0872,1869.0188,-1202.1664,-18623.6622,-2632.2348,-21255.896999999997,36
15,-1694.466,-17109.2874,-3179.7797,1858.0804,-1193.5819,-18803.7534,-2515.2812,-21319.034600000003,36
16,-1699.7728,-17112.815,-3123.5973,1853.8893,-1180.0376,-18812.587799999998,-2449.7456,-21262.3334,36
17,-1730.2873,-17082.9275,-3215.848,1858.6049,-1189.3616,-18813.2148,-2546.6047,-21359.8195,36
18,-1683.7457,-16902.5657,-3316.955,1865.9239,-1194.1882,-18586.3114,-2645.2192999999997,-21231.5307,36
19,-1727.1373,-17084.1784,-3151.8881,1853.8846,-1182.8517,-18811.3157,-2480.8552,-21292.170899999997,36
