Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL,Stage
0,-28.7012,-485.4635,-257.5605,11.493048960000001,-514.1647,-246.06745103999998,-760.2321510400001,21
1,-30.964,-435.3691,-287.4379,11.35853064,-466.3331,-276.07936936,-742.4124693599999,21
2,-30.8132,-431.3214,-285.5227,11.8282572,-462.1346,-273.6944428,-735.8290427999999,21
3,-28.8427,-435.7769,-296.8531,11.58097104,-464.6196,-285.27212896,-749.89172896,21
4,-32.9698,-439.857,-287.9934,11.4358788,-472.82680000000005,-276.5575212,-749.3843212000002,21
5,-39.0244,-434.0944,-281.5891,10.92055752,-473.1188,-270.66854248,-743.78734248,21
6,-30.7998,-433.6182,-279.0368,11.864050559999999,-464.418,-267.17274944,-731.59074944,21
7,-32.0052,-440.5357,-291.2528,11.862676800000001,-472.5409,-279.3901232,-751.9310231999999,21
8,-33.3756,-427.7465,-294.2821,11.24309016,-461.12210000000005,-283.03900984,-744.1611098400001,21
9,-34.0696,-449.3224,-280.6231,10.92850848,-483.392,-269.69459152,-753.0865915200001,21
10,-34.1433,-424.2026,-291.4247,10.9466532,-458.34590000000003,-280.47804679999996,-738.8239468,21
11,-36.4411,-438.4427,-265.5049,10.79420688,-474.8838,-254.71069312000003,-729.5944931199999,21
12,-30.8208,-435.7481,-288.0809,11.47657536,-466.56890000000004,-276.60432463999996,-743.1732246400001,21
13,-30.5223,-449.4491,-276.8284,11.29244832,-479.9714,-265.53595168,-745.50735168,21
14,-27.9205,-438.0216,-293.2219,12.08776896,-465.9421,-281.13413104,-747.07623104,21
15,-31.8368,-453.2067,-281.3601,11.822180399999999,-485.0435,-269.5379196,-754.5814196,21
16,-27.2675,-438.7118,-292.2736,11.73954888,-465.97929999999997,-280.53405112,-746.5133511199999,21
17,-28.8727,-435.0686,-277.6142,11.67715728,-463.9413,-265.93704271999997,-729.87834272,21
18,-33.1592,-448.8274,-276.5656,11.13643008,-481.9866,-265.42916992,-747.4157699200001,21
19,-28.1061,-446.9615,-282.6021,11.85511032,-475.0676,-270.74698968,-745.81458968,21
