Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL,Stage
0,-34.5195,-465.7709,-252.6481,133.6822,-129.3803,-500.2904,-248.3462,-748.6366,37
1,-36.6734,-458.5003,-245.4926,135.4872,-129.9279,-495.1737,-239.9333,-735.107,37
2,-40.3385,-514.9533,-197.3214,132.5199,-128.4069,-555.2918,-193.2084,-748.5002,37
3,-33.5845,-455.729,-253.4261,133.9657,-131.0278,-489.3135,-250.4882,-739.8017,37
4,-42.0848,-447.3898,-250.5356,132.8459,-128.346,-489.4746,-246.0357,-735.5102999999999,37
5,-37.9288,-435.9899,-262.8495,133.4176,-129.7453,-473.9187,-259.17719999999997,-733.0959,37
6,-39.7185,-475.392,-226.5493,132.0049,-128.8054,-515.1105,-223.3498,-738.4603,37
7,-39.2043,-463.5065,-248.7358,134.0461,-129.2179,-502.7108,-243.9076,-746.6184,37
8,-40.6937,-463.4701,-246.5097,130.7905,-126.5905,-504.1638,-242.30970000000002,-746.4735000000001,37
9,-37.0641,-450.0464,-247.8482,132.9215,-128.7021,-487.1105,-243.62879999999998,-730.7393,37
10,-34.9794,-453.1531,-257.0914,136.5692,-133.591,-488.1325,-254.11320000000003,-742.2456999999999,37
11,-32.607,-469.9964,-237.4756,135.8557,-130.5214,-502.60339999999997,-232.14129999999997,-734.7446999999999,37
12,-36.3835,-466.0472,-242.3627,136.229,-130.255,-502.4307,-236.38869999999997,-738.8194,37
13,-37.962,-436.4826,-274.392,133.4412,-130.3882,-474.4446,-271.339,-745.7836,37
14,-38.4429,-463.3873,-249.76,132.3451,-130.4572,-501.8302,-247.8721,-749.7022999999999,37
15,-37.9868,-457.9412,-253.1052,135.2084,-130.8741,-495.928,-248.77089999999998,-744.6989,37
16,-41.3841,-439.5836,-259.0803,131.4426,-127.3328,-480.9677,-254.97050000000002,-735.9382,37
17,-41.0274,-420.7073,-270.8129,133.8618,-129.72,-461.7347,-266.6711,-728.4058,37
18,-32.3494,-455.2127,-261.331,135.9597,-132.9118,-487.5621,-258.2831,-745.8452,37
19,-36.7448,-439.7589,-259.4472,135.9738,-132.8504,-476.5037,-256.3238,-732.8275000000001,37
