Frame #,VDWAALS,EEL,EGB,ESURF,DELTA G gas,DELTA G solv,DELTA TOTAL,Stage
0,-70.9755000000001,-226.25890000000243,257.10529999999994,-9.777780720000004,-297.2344000000005,247.32751927999993,-49.90688071999875,13
1,-73.7283999999999,-194.2736999999983,235.8516000000002,-9.71001936,-268.00209999999754,226.1415806400003,-41.86051935999626,13
2,-72.28389999999995,-195.8935999999992,232.4158,-9.711349919999998,-268.1775000000021,222.70445007999996,-45.47304992000079,13
3,-67.08409999999984,-233.92259999999794,262.7671000000002,-10.129461119999995,-301.0067000000007,252.63763888000045,-48.36906112000122,13
4,-76.23229999999984,-210.09500000000008,249.34920000000017,-10.016001359999983,-286.32730000000015,239.33319863999998,-46.99410136000074,13
5,-64.83619999999999,-204.9852000000002,235.88709999999975,-9.712414800000015,-269.8214000000015,226.17468519999989,-43.646714800003906,13
6,-60.48859999999991,-211.7814999999996,242.52409999999998,-9.341369280000007,-272.27010000000155,233.18273071999982,-39.08736928000212,13
7,-59.71699999999991,-213.51280000000185,238.59350000000006,-8.81239176000001,-273.22979999999995,229.7811082399998,-43.44869175999702,13
8,-70.00419999999994,-207.84179999999662,245.47670000000016,-9.51425784,-277.84599999999995,235.96244216000036,-41.88355783999964,13
9,-67.82250000000015,-233.85039999999657,262.5055000000002,-9.769173839999997,-301.6728999999974,252.73632615999983,-48.936573839998005,13
10,-72.6126999999999,-229.39959999999928,262.96430000000004,-9.601215119999992,-302.01229999999987,253.3630848800001,-48.64921512000012,13
11,-70.04880000000003,-269.99129999999843,295.61279999999994,-10.160227439999998,-340.0401000000005,285.45257255999996,-54.58752744000276,13
12,-68.55559999999994,-204.92930000000075,234.05150000000003,-9.267503039999987,-273.48490000000277,224.7839969599998,-48.70090304000246,13
13,-64.33519999999993,-197.22430000000003,223.32979999999998,-9.053540639999992,-261.55949999999905,214.27625935999987,-47.283240639999235,13
14,-68.36089999999993,-206.29729999999898,238.26800000000014,-9.74698056000001,-274.65819999999803,228.52101944000015,-46.137180559999706,13
15,-64.92319999999992,-215.22719999999993,242.24830000000003,-9.20383631999999,-280.1504000000014,233.04446367999998,-47.10593632000007,13
16,-61.206300000000006,-205.82329999999826,225.97279999999978,-9.054263519999996,-267.02959999999644,216.91853647999972,-50.111063519995355,13
17,-67.9988,-213.55510000000163,243.2855000000003,-9.239204880000008,-281.5539000000021,234.04629511999997,-47.50760488000208,13
18,-61.4723,-209.0071000000005,233.25029999999998,-8.853032160000007,-270.47940000000165,224.39726784000004,-46.08213216000195,13
19,-68.064,-220.4657999999975,244.43010000000032,-9.224328960000006,-288.52979999999746,235.20577104,-53.32402895999974,13
