Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL,Stage
0,-1678.6703,-17027.6976,-3406.8587,86.92355592,-18706.3679,-3319.93514408,-22026.303044080003,18
1,-1671.5204,-17186.5082,-3302.2459,86.73741288,-18858.0286,-3215.5084871199997,-22073.53708712,18
2,-1690.1484,-17007.9387,-3428.8647,88.13254176000001,-18698.087099999997,-3340.73215824,-22038.819258239997,18
3,-1692.5411,-17125.5953,-3312.3802,87.86547936,-18818.1364,-3224.51472064,-22042.65112064,18
4,-1677.6947,-17097.0224,-3364.4532,86.40512568,-18774.7171,-3278.04807432,-22052.76517432,18
5,-1677.6471,-17252.7489,-3278.2504,85.622202,-18930.395999999997,-3192.628198,-22123.024198,18
6,-1672.3252,-17166.4376,-3314.1372,87.60944664,-18838.7628,-3226.52775336,-22065.290553360002,18
7,-1648.0101,-17306.6346,-3263.1932,86.30158464,-18954.6447,-3176.8916153600003,-22131.53631536,18
8,-1667.098,-17128.2321,-3368.6729,87.98243904,-18795.3301,-3280.69046096,-22076.02056096,18
9,-1690.4752,-17141.6483,-3400.0549,87.22150848,-18832.1235,-3312.83339152,-22144.95689152,18
10,-1664.2556,-17156.3941,-3386.7351,88.5747996,-18820.6497,-3298.1603004,-22118.8100004,18
11,-1657.278,-17008.9938,-3482.1139,89.4687336,-18666.2718,-3392.6451663999997,-22058.9169664,18
12,-1641.4923,-17200.4622,-3320.0876,89.0572608,-18841.9545,-3231.0303391999996,-22072.9848392,18
13,-1690.6794,-17212.2824,-3321.8945,86.7348072,-18902.9618,-3235.1596928,-22138.1214928,18
14,-1690.0045,-17082.5346,-3401.1372,86.89971455999999,-18772.539099999998,-3314.23748544,-22086.77658544,18
15,-1670.296,-17098.2976,-3475.4272,88.1176176,-18768.5936,-3387.3095824,-22155.903182399998,18
16,-1690.3539,-17256.4155,-3267.6677,86.897844,-18946.769399999997,-3180.769856,-22127.539255999996,18
17,-1686.8034,-17243.1418,-3304.9381,84.87473688,-18929.945200000002,-3220.06336312,-22150.00856312,18
18,-1670.5888,-17175.946,-3329.8277,85.61487888,-18846.5348,-3244.2128211199997,-22090.747621120005,18
19,-1675.2454,-17219.226,-3341.6112,86.71700951999999,-18894.4714,-3254.89419048,-22149.365590479996,18
