Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL,Stage
0,-1691.7097,-17195.8506,-3221.8053,1859.446,-1198.4156,-18887.5603,-2560.7749000000003,-21448.3352,19
1,-1705.3288,-17171.9907,-3242.4979,1851.645,-1201.4064,-18877.319499999998,-2592.2592999999997,-21469.578799999996,19
2,-1680.1954,-17177.7804,-3202.2309,1873.6209,-1214.4575,-18857.9758,-2543.0675,-21401.0433,19
3,-1666.0686,-17204.1025,-3249.3944,1866.7744,-1213.5797,-18870.1711,-2596.1997,-21466.3708,19
4,-1698.8389,-17212.3712,-3207.6048,1872.8035,-1224.4085,-18911.2101,-2559.2098,-21470.419900000004,19
5,-1688.1742,-17219.1889,-3164.404,1873.5028,-1225.0671,-18907.363100000002,-2515.9683,-21423.331400000003,19
6,-1658.5331,-17293.6502,-3160.4158,1871.2254,-1220.1188,-18952.1833,-2509.3092,-21461.4925,19
7,-1675.1763,-17252.8488,-3119.932,1863.8402,-1205.9446,-18928.0251,-2462.0364,-21390.0615,19
8,-1679.0993,-17289.1953,-3139.2083,1864.3363,-1213.2276,-18968.2946,-2488.0995999999996,-21456.3942,19
9,-1689.6109,-17270.7676,-3136.2649,1867.9509,-1219.291,-18960.3785,-2487.605,-21447.983500000002,19
10,-1669.4441,-17343.9694,-3076.8951,1868.3053,-1228.8316,-19013.413500000002,-2437.4214,-21450.834900000005,19
11,-1678.1971,-17258.3321,-3128.1123,1876.6591,-1219.4819,-18936.5292,-2470.9350999999997,-21407.4643,19
12,-1689.0874,-17229.144,-3117.5165,1868.9101,-1219.2307,-18918.2314,-2467.8371,-21386.0685,19
13,-1695.91,-17072.9457,-3297.4753,1877.8687,-1217.718,-18768.8557,-2637.3246,-21406.1803,19
14,-1683.6746,-17034.4437,-3270.2422,1877.2072,-1222.2473,-18718.1183,-2615.2823,-21333.400599999997,19
15,-1653.9597,-17167.5429,-3238.464,1877.6655,-1228.1058,-18821.5026,-2588.9043,-21410.4069,19
16,-1665.412,-17153.8042,-3220.2769,1875.4921,-1217.4311,-18819.2162,-2562.2159,-21381.4321,19
17,-1688.1475,-17257.7608,-3185.8783,1862.7346,-1207.5572,-18945.9083,-2530.7009,-21476.6092,19
18,-1689.6164,-17281.4739,-3077.1422,1867.3084,-1216.8922,-18971.0903,-2426.7259999999997,-21397.816299999995,19
19,-1703.9076,-17208.147,-3126.0716,1861.8179,-1209.3178,-18912.0546,-2473.5715,-21385.626099999998,19
