GENERALIZED BORN:
Complex Energy Terms
Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL
0,-1863.3398,-17743.5413,-3276.9857,80.41233383999999,-19606.881100000002,-3196.57336616,-22803.454466160005
1,-1820.1327,-17905.2312,-3206.3806,80.3502504,-19725.363899999997,-3126.0303496,-22851.394249599998
2,-1838.3962,-18014.9659,-3052.1072,80.83358568,-19853.3621,-2971.27361432,-22824.635714319997
3,-1838.489,-17968.4618,-3133.4538,81.503856,-19806.950800000002,-3051.949944,-22858.900744000002
4,-1849.9578,-17985.492,-3160.4996,79.06077504000001,-19835.4498,-3081.43882496,-22916.888624959996
5,-1843.0132,-18037.7525,-3088.2891,79.8571908,-19880.7657,-3008.4319092,-22889.197609199997
6,-1791.0847,-17967.1038,-3154.0234,81.15398064,-19758.1885,-3072.86941936,-22831.057919360002
7,-1821.7706,-17884.3346,-3237.3758,80.75353752,-19706.105199999998,-3156.62226248,-22862.72746248
8,-1863.9941,-17835.7796,-3279.7224,79.6515012,-19699.7737,-3200.0708988,-22899.8445988
9,-1836.6688,-17949.4706,-3191.2232,79.8652404,-19786.1394,-3111.3579596,-22897.4973596
10,-1828.29,-17945.7352,-3204.2434,81.99721584000001,-19774.0252,-3122.2461841599998,-22896.271384159998
11,-1832.0553,-18068.9347,-3149.9609,80.34762384,-19900.99,-3069.61327616,-22970.603276160004
12,-1844.5692,-18181.7428,-3003.6177,79.0619796,-20026.311999999998,-2924.5557203999997,-22950.867720399998
13,-1805.7165,-18124.7939,-3121.1394,81.36104832,-19930.5104,-3039.77835168,-22970.28875168
14,-1808.9184,-18021.5222,-3120.6851,80.33995368,-19830.440599999998,-3040.3451463200004,-22870.785746319998
15,-1846.6351,-17941.955,-3144.2437,79.70258304,-19788.5901,-3064.54111696,-22853.13121696
16,-1866.7186,-17876.1741,-3204.3442,77.38348751999999,-19742.8927,-3126.96071248,-22869.85341248
17,-1828.3561,-17769.2301,-3328.7008,82.41965280000001,-19597.5862,-3246.2811472,-22843.8673472
18,-1830.6691,-17801.2853,-3354.0779,82.39073688,-19631.9544,-3271.68716312,-22903.64156312
19,-1831.3646,-17866.4879,-3275.2936,82.98047663999999,-19697.8525,-3192.31312336,-22890.16562336

Receptor Energy Terms
Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL
0,-1752.8447,-17053.0281,-3270.4572,80.50818384,-18805.8728,-3189.9490161599997,-21995.82181616
