Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL,Stage
0,-1721.2309,-17629.7786,-3402.9662,2001.6401,-1328.3067,-19351.0095,-2729.6328,-22080.6423,33
1,-1709.526,-17720.069,-3365.354,2009.2568,-1343.0672,-19429.595,-2699.1643999999997,-22128.759400000003,33
2,-1692.1325,-17616.4226,-3391.2942,2006.8045,-1335.5912,-19308.5551,-2720.0809,-22028.636000000002,33
3,-1723.9277,-17656.6292,-3349.8341,2000.2462,-1342.4884,-19380.5569,-2692.0762999999997,-22072.633199999997,33
4,-1688.808,-17705.4673,-3394.6229,2007.3763,-1336.4282,-19394.2753,-2723.6748,-22117.9501,33
5,-1703.3532,-17746.2961,-3344.9855,2002.7788,-1334.0206,-19449.6493,-2676.2272999999996,-22125.8766,33
6,-1725.43,-17672.6533,-3325.1844,2001.796,-1336.2939,-19398.083300000002,-2659.6823,-22057.765600000006,33
7,-1710.9621,-17821.6274,-3261.4693,2001.6543,-1333.2788,-19532.589500000002,-2593.0938000000006,-22125.683300000004,33
8,-1693.2504,-17764.4837,-3281.3747,1989.6528,-1331.0956,-19457.7341,-2622.8175,-22080.551600000003,33
9,-1744.7116,-17722.3497,-3301.4026,1992.7098,-1330.4852,-19467.061299999998,-2639.178,-22106.239299999997,33
10,-1745.924,-17614.6238,-3433.8535,2005.1224,-1342.1293,-19360.5478,-2770.8604000000005,-22131.4082,33
11,-1679.1227,-17641.9174,-3425.5754,2005.7934,-1344.2654,-19321.0401,-2764.0474000000004,-22085.0875,33
12,-1710.7562,-17734.4335,-3333.3096,2004.6546,-1338.8401,-19445.1897,-2667.4951,-22112.6848,33
13,-1713.4191,-17742.4656,-3337.053,2000.851,-1333.5778,-19455.8847,-2669.7798,-22125.6645,33
14,-1739.3626,-17825.2523,-3268.3664,1994.3872,-1331.1121,-19564.6149,-2605.0913,-22169.706199999997,33
15,-1691.3433,-17758.4575,-3331.8181,1997.4301,-1338.7131,-19449.8008,-2673.1011,-22122.9019,33
16,-1711.6318,-17663.1377,-3388.2056,2000.4069,-1332.4644,-19374.7695,-2720.2631,-22095.032600000002,33
17,-1718.4064,-17582.1461,-3420.6057,2006.2328,-1337.8581,-19300.5525,-2752.2309999999998,-22052.7835,33
18,-1673.1763,-17828.6313,-3277.0868,1998.5736,-1338.1412,-19501.8076,-2616.6544000000004,-22118.462,33
19,-1697.188,-17760.5713,-3301.4076,2000.0856,-1341.5849,-19457.759299999998,-2642.9069,-22100.6662,33
