Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL,Stage
0,-1702.1572,-17181.3914,-3102.6995,1856.4645,-1188.4752,-18883.548600000002,-2434.7102000000004,-21318.258800000003,37
1,-1702.2516,-17010.7691,-3239.4136,1853.8327,-1189.0575,-18713.0207,-2574.6384,-21287.6591,37
2,-1687.1045,-17085.086,-3232.1383,1859.1057,-1195.2855,-18772.1905,-2568.3181,-21340.5086,37
3,-1685.4988,-17053.5219,-3281.7498,1865.3617,-1207.8581,-18739.0207,-2624.2462,-21363.266900000002,37
4,-1672.2467,-16995.7212,-3249.2588,1860.1264,-1203.0051,-18667.9679,-2592.1375,-21260.105399999997,37
5,-1715.0751,-17081.0334,-3114.615,1865.9192,-1204.4346,-18796.108500000002,-2453.1304,-21249.2389,37
6,-1633.6924,-17140.4318,-3157.9419,1862.9046,-1198.6014,-18774.1242,-2493.6386999999995,-21267.762899999994,37
7,-1695.6569,-17169.875,-3103.3694,1860.6272,-1193.3022,-18865.5319,-2436.0444,-21301.5763,37
8,-1672.0123,-17182.5008,-3086.3694,1864.1709,-1196.5536,-18854.5131,-2418.7520999999997,-21273.265199999998,37
9,-1662.2961,-17181.6567,-3132.4361,1871.1828,-1205.7016,-18843.9528,-2466.9548999999997,-21310.9077,37
10,-1679.7599,-17088.7963,-3241.2825,1878.0908,-1206.236,-18768.556200000003,-2569.4277,-21337.983900000003,37
11,-1693.3178,-17182.908,-3102.233,1866.3964,-1196.8338,-18876.2258,-2432.6704,-21308.8962,37
12,-1706.7494,-17227.7998,-3125.1532,1859.9373,-1194.4616,-18934.5492,-2459.6775000000002,-21394.2267,37
13,-1664.9419,-17282.9841,-3118.5426,1859.4081,-1193.5578,-18947.926000000003,-2452.6923,-21400.618300000002,37
14,-1737.6231,-17137.5653,-3156.8887,1852.0135,-1187.1798,-18875.1884,-2492.055,-21367.2434,37
15,-1669.7425,-17134.9098,-3197.4417,1871.3529,-1201.3839,-18804.6523,-2527.4727,-21332.125,37
16,-1659.6939,-17146.9855,-3197.3736,1871.7451,-1211.4858,-18806.679399999997,-2537.1142999999997,-21343.793699999995,37
17,-1689.4667,-17114.1465,-3185.4689,1861.1611,-1190.2241,-18803.6132,-2514.5319,-21318.145099999998,37
18,-1669.7821,-17113.8416,-3238.1647,1859.1294,-1196.0782,-18783.6237,-2575.1134999999995,-21358.7372,37
19,-1691.1653,-17121.491,-3241.9247,1869.6,-1213.8835,-18812.656300000002,-2586.2082,-21398.864500000003,37
