Frame #,VDWAALS,EEL,EGB,ESURF,DELTA G gas,DELTA G solv,DELTA TOTAL,Stage
0,-70.64209999999997,-226.6113999999999,254.02319999999992,-10.42550208,-297.25350000000077,243.5976979199998,-53.65580208000006,11
1,-74.04510000000009,-215.9192000000021,250.35230000000013,-10.313552159999992,-289.96430000000515,240.03874784000027,-49.925552160008124,11
2,-76.61530000000016,-199.13250000000033,238.83879999999988,-9.986951520000009,-275.7478000000007,228.85184847999943,-46.89595151999947,11
3,-79.64719999999987,-218.88710000000225,258.82569999999987,-10.342638000000006,-298.53430000000054,248.48306199999973,-50.05123799999899,11
4,-84.59030000000014,-277.79650000000066,312.4002,-11.253984480000009,-362.38680000000124,301.14621552,-61.240584479999484,11
5,-78.01060000000001,-297.5657999999987,329.38670000000013,-11.098533599999998,-375.5763999999985,318.28816640000036,-57.28823360000217,11
6,-71.69209999999997,-276.7217999999993,308.2378999999998,-10.473148799999995,-348.41389999999996,297.76475119999975,-50.64914880000015,11
7,-76.2992,-300.5806000000001,326.3580999999997,-10.923277680000005,-376.8798000000001,315.43482231999957,-61.4449776800011,11
8,-76.0755999999999,-275.88560000000274,306.7369,-11.084447519999994,-351.9612000000045,295.6524524799998,-56.30874752000659,11
9,-76.94130000000015,-251.07320000000243,295.3747000000001,-10.511931599999988,-328.01450000000534,284.8627683999999,-43.15173160000688,11
10,-71.05259999999996,-277.41840000000167,313.6954999999999,-10.297730879999992,-348.47099999999887,303.3977691199997,-45.073230879996004,11
11,-67.24710000000006,-244.34669999999966,288.18989999999997,-10.378267200000009,-311.59379999999743,277.81163279999953,-33.78216719999523,11
12,-67.72710000000006,-246.02590000000043,280.6450000000002,-9.930261599999996,-313.75300000000004,270.71473840000004,-43.03826159999767,11
13,-77.27219999999986,-234.46279999999922,271.4891000000001,-9.900918000000006,-311.7349999999982,261.5881820000001,-50.1468179999963,11
14,-75.62340000000007,-241.03100000000137,279.0049000000001,-9.844895519999985,-316.6543999999987,269.16000448000034,-47.49439551999524,11
15,-73.38469999999992,-241.3465000000017,275.8880999999998,-9.927894959999993,-314.7312000000016,265.9602050399999,-48.77099496000358,11
16,-71.00489999999986,-247.45230000000066,282.82310000000035,-10.051696799999997,-318.4571999999989,272.77140320000035,-45.685796799997206,11
17,-79.40379999999993,-242.30179999999672,284.9522000000002,-11.036418480000016,-321.7055999999971,273.9157815200004,-47.78981847999796,11
18,-74.41900000000001,-229.84759999999812,268.16880000000026,-10.5425244,-304.26659999999833,257.6262756000002,-46.640324399999486,11
19,-83.35729999999998,-219.85129999999958,259.78459999999967,-11.346271199999991,-303.20859999999817,248.4383287999994,-54.77027120000196,11
