Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL,Stage
0,-1780.276,-17762.2308,-3291.0749,1973.6492,-1288.8373,-19542.506800000003,-2606.263,-22148.769800000002,22
1,-1768.2555,-17776.4876,-3274.4324,1962.777,-1281.8896,-19544.7431,-2593.545,-22138.2881,22
2,-1798.07,-17776.4839,-3242.2246,1961.6241,-1279.7714,-19574.5539,-2560.3719,-22134.9258,22
3,-1776.0883,-17747.32,-3257.296,1963.7456,-1272.2162,-19523.4083,-2565.7666,-22089.174899999998,22
4,-1760.2952,-17727.9353,-3265.5479,1968.7163,-1282.0283,-19488.2305,-2578.8599,-22067.0904,22
5,-1758.3823,-17823.0939,-3188.2186,1965.1489,-1279.4858,-19581.4762,-2502.5555000000004,-22084.0317,22
6,-1799.0455,-17722.256,-3241.3598,1953.7617,-1271.476,-19521.3015,-2559.0741000000003,-22080.3756,22
7,-1756.5035,-17681.889,-3314.3461,1960.8208,-1273.9354,-19438.392499999998,-2627.4607000000005,-22065.853199999994,22
8,-1746.0035,-17590.7566,-3354.4569,1980.061,-1301.2734,-19336.7601,-2675.6693000000005,-22012.4294,22
9,-1756.5211,-17694.9017,-3344.361,1971.8868,-1286.8755,-19451.4228,-2659.3496999999998,-22110.7725,22
10,-1767.136,-17505.4576,-3465.8345,1964.3693,-1282.6,-19272.5936,-2784.0652,-22056.6588,22
11,-1765.5883,-17672.1655,-3360.2516,1976.229,-1300.0553,-19437.7538,-2684.0779,-22121.8317,22
12,-1793.4786,-17735.0789,-3332.0056,1969.3447,-1292.444,-19528.5575,-2655.1049,-22183.662399999997,22
13,-1756.1327,-17736.0375,-3337.9268,1975.0998,-1291.8193,-19492.1702,-2654.6463000000003,-22146.8165,22
14,-1772.3745,-17689.1831,-3308.6029,1968.9053,-1285.8975,-19461.5576,-2625.5951,-22087.1527,22
15,-1755.5203,-17747.6214,-3306.8931,1986.4351,-1302.6009,-19503.1417,-2623.0589,-22126.200600000004,22
16,-1761.8246,-17599.6469,-3383.4804,1976.3661,-1297.9646,-19361.4715,-2705.0789,-22066.5504,22
17,-1753.9587,-17796.8786,-3299.3965,1979.5791,-1298.5568,-19550.8373,-2618.3742,-22169.211499999998,22
18,-1758.4116,-17803.742,-3354.2108,1981.4218,-1303.4824,-19562.153599999998,-2676.2713999999996,-22238.425,22
19,-1744.9353,-17786.1282,-3269.8125,1976.5314,-1301.8499,-19531.0635,-2595.131,-22126.1945,22
