Frame #,VDWAALS,EEL,EGB,ESURF,DELTA G gas,DELTA G solv,DELTA TOTAL,Stage
0,-46.95929999999993,-71.71509999999785,98.77710000000025,-5.769797040000002,-118.67439999999846,93.00730296,-25.667097039998453,19
1,-49.398700000000034,-89.39260000000053,116.78859999999997,-6.15156120000001,-138.79130000000237,110.63703879999986,-28.154261200007,19
2,-46.50720000000001,-53.90980000000144,81.86510000000033,-5.509681200000006,-100.41700000000009,76.35541880000068,-24.061581200002024,19
3,-46.95489999999994,-65.64379999999801,96.43220000000014,-5.980944959999995,-112.59869999999773,90.45125504000026,-22.1474449600006,19
4,-50.22710000000004,-73.78129999999948,105.31639999999999,-5.8294763999999955,-124.00840000000159,99.48692360000018,-24.52147640000328,19
5,-53.737900000000145,-91.6816999999981,121.42469999999986,-6.510940560000002,-145.41959999999733,114.91375943999961,-30.505840559996273,19
6,-47.84849999999998,-84.44400000000036,110.6312999999999,-6.270494400000006,-132.2924999999983,104.36080560000013,-27.931694399994058,19
7,-53.09729999999991,-96.57390000000123,124.77439999999967,-6.140258640000001,-149.67120000000273,118.63414135999966,-31.03705864000392,19
8,-45.13849999999987,-77.7742000000004,105.17590000000001,-6.3532195200000015,-122.91269999999707,98.82268048000032,-24.090019519995394,19
9,-48.79080000000012,-75.71450000000084,105.62270000000018,-6.273134639999991,-124.50529999999935,99.34956536000055,-25.155734640000674,19
10,-48.81130000000014,-80.83009999999723,108.33070000000004,-6.0284289600000065,-129.64139999999782,102.30227103999997,-27.33912896000004,19
11,-46.55659999999985,-62.232000000000994,89.92389999999997,-5.981193359999994,-108.78859999999946,83.94270664000015,-24.8458933599984,19
12,-52.28030000000014,-68.47309999999896,97.44990000000013,-6.388858799999996,-120.75339999999954,91.06104120000018,-29.69235879999485,19
13,-44.192299999999825,-63.73509999999959,89.6373000000001,-5.465352239999994,-107.92739999999873,84.17194775999974,-23.755452239994383,19
14,-42.499199999999966,-75.18789999999939,101.24050000000005,-5.376893759999993,-117.68710000000027,95.86360624000002,-21.823493760002975,19
15,-40.44099999999979,-71.17550000000034,97.2056,-5.989515119999993,-111.61650000000083,91.21608488000044,-20.4004151200013,19
16,-48.21980000000005,-67.3937000000007,96.20090000000039,-6.040256399999988,-115.61350000000209,90.16064360000053,-25.452856400006112,19
17,-42.580700000000036,-69.26849999999888,92.99400000000003,-5.445296639999997,-111.84920000000028,87.54870335999985,-24.300496639998528,19
18,-44.97219999999991,-69.7657000000001,93.9873999999997,-5.773042799999988,-114.7379000000007,88.21435719999965,-26.52354280000054,19
19,-48.03109999999995,-59.76889999999884,88.13549999999998,-6.372979199999985,-107.80000000000041,81.76252080000035,-26.037479200003304,19
