Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL,Stage
0,-48.6826,-482.591,-260.2415,9.62207784,-531.2736,-250.61942215999997,-781.89302216,33
1,-44.3299,-497.1696,-250.2532,9.89392464,-541.4995,-240.35927536,-781.85877536,33
2,-43.7841,-498.4215,-255.9159,9.505411919999998,-542.2056,-246.41048808,-788.6160880799999,33
3,-41.4522,-473.5455,-266.2893,10.02633912,-514.9977,-256.26296088000004,-771.26066088,33
4,-41.4251,-467.4604,-266.1851,9.98234424,-508.8855,-256.20275576,-765.08825576,33
5,-41.5263,-446.8982,-282.8519,10.10236896,-488.42449999999997,-272.74953104,-761.1740310399999,33
6,-34.5654,-449.2064,-280.4514,10.151357039999999,-483.7718,-270.30004296,-754.0718429599999,33
7,-40.629,-464.1012,-264.2702,10.31988672,-504.7302,-253.95031328,-758.68051328,33
8,-43.0823,-456.7408,-268.1144,10.09403568,-499.82309999999995,-258.02036432,-757.84346432,33
9,-43.3215,-462.545,-260.8861,9.87286176,-505.86650000000003,-251.01323824,-756.87973824,33
10,-40.7073,-459.5954,-271.4132,10.27819656,-500.30269999999996,-261.13500344,-761.43770344,33
11,-39.7049,-470.7205,-268.5925,10.37207952,-510.4254,-258.22042048,-768.6458204800001,33
12,-42.1892,-479.9925,-252.5981,9.92170368,-522.1817,-242.67639631999998,-764.8580963200001,33
13,-41.4615,-486.1563,-258.0094,9.70296696,-527.6178,-248.30643304000003,-775.92423304,33
14,-41.0565,-496.887,-232.1475,9.87588072,-537.9435,-222.27161928,-760.21511928,33
15,-44.3874,-479.0262,-245.0737,9.78109272,-523.4136,-235.29260728,-758.7062072800001,33
16,-42.8795,-491.5742,-243.0007,9.76302216,-534.4537,-233.23767784,-767.6913778400001,33
17,-45.1834,-494.4992,-232.0434,9.49185648,-539.6826,-222.55154352,-762.23414352,33
18,-39.7287,-499.1114,-227.9813,9.74910744,-538.8401,-218.23219256000002,-757.07229256,33
19,-39.8973,-469.6049,-256.4168,10.01119896,-509.5022,-246.40560104000002,-755.9078010400001,33
