Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL,Stage
0,-33.7827,-467.471,-257.9052,138.1662,-135.0509,-501.2537,-254.7899,-756.0436,27
1,-32.9907,-435.5848,-286.2093,140.2216,-138.1243,-468.5755,-284.11199999999997,-752.6875,27
2,-31.7524,-436.2501,-287.3865,139.3428,-136.5339,-468.0025,-284.57759999999996,-752.5801,27
3,-33.053,-432.3398,-285.1719,138.5962,-138.0267,-465.3928,-284.6024,-749.9952,27
4,-27.8604,-447.014,-279.1355,138.5395,-138.914,-474.87440000000004,-279.51,-754.3844,27
5,-31.6068,-441.7378,-280.4656,139.9476,-138.4417,-473.3446,-278.9597,-752.3043,27
6,-32.1623,-442.5072,-286.6297,136.7913,-136.7832,-474.6695,-286.6216,-761.2911,27
7,-34.4881,-433.4112,-285.2341,139.4184,-137.7053,-467.89930000000004,-283.521,-751.4203,27
8,-32.5855,-430.0643,-279.2966,137.226,-134.6402,-462.6498,-276.7108,-739.3606,27
9,-32.2846,-440.3018,-278.9541,137.9253,-134.586,-472.5864,-275.6148,-748.2012000000001,27
10,-37.6161,-456.4975,-263.1153,137.2212,-135.1617,-494.1136,-261.0558,-755.1694000000001,27
11,-30.249,-456.7562,-262.8133,136.5361,-134.3986,-487.0052,-260.6758,-747.681,27
12,-35.839,-459.674,-262.6115,135.0194,-133.5834,-495.513,-261.1755,-756.6884999999999,27
13,-37.2083,-451.8441,-270.9708,135.7187,-134.6045,-489.05240000000003,-269.85659999999996,-758.9090000000001,27
14,-35.1695,-467.71,-262.4526,135.6242,-134.3868,-502.8795,-261.2152,-764.0947000000001,27
15,-33.561,-436.2057,-272.7996,135.8605,-134.0775,-469.76669999999996,-271.0166,-740.7832999999999,27
16,-38.541,-433.5391,-283.511,135.6478,-133.3468,-472.0801,-281.21000000000004,-753.2901000000002,27
17,-38.3931,-449.2955,-267.1871,134.7548,-134.2781,-487.6886,-266.7104,-754.3990000000001,27
18,-35.625,-443.4313,-269.4764,135.043,-133.7143,-479.0563,-268.1477,-747.204,27
19,-34.0692,-444.3546,-271.295,138.3316,-136.829,-478.4238,-269.79240000000004,-748.2162000000001,27
