Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL,Stage
0,-1695.1338,-17261.5516,-3037.2114,1862.7723,-1208.0442,-18956.6854,-2382.4833,-21339.1687,34
1,-1665.2714,-17173.1101,-3183.2453,1871.7262,-1215.2286,-18838.381500000003,-2526.7477,-21365.1292,34
2,-1661.3294,-17093.6943,-3233.8454,1875.4873,-1218.4641,-18755.023699999998,-2576.8222,-21331.845899999997,34
3,-1651.7802,-17104.4862,-3212.5383,1891.4673,-1229.3668,-18756.2664,-2550.4378,-21306.7042,34
4,-1627.7865,-17186.1195,-3200.6321,1877.3443,-1229.9571,-18813.906,-2553.2448999999997,-21367.150899999997,34
5,-1667.7803,-17281.1059,-3053.9078,1886.7281,-1230.1034,-18948.886199999997,-2397.2830999999996,-21346.169299999998,34
6,-1682.1663,-17243.8661,-3127.9493,1874.3108,-1219.9256,-18926.0324,-2473.5641000000005,-21399.5965,34
7,-1662.1048,-17246.4842,-3079.0277,1873.1201,-1219.6937,-18908.589,-2425.6013000000003,-21334.1903,34
8,-1705.9653,-17358.3686,-3037.6937,1855.4344,-1196.7932,-19064.3339,-2379.0525,-21443.386400000003,34
9,-1684.8999,-17232.4487,-3139.2071,1861.3974,-1205.2921,-18917.3486,-2483.1018,-21400.450399999998,34
10,-1665.7531,-17185.1009,-3109.9031,1867.5162,-1203.3253,-18850.854,-2445.7122,-21296.566199999997,34
11,-1677.5302,-17224.3947,-3113.4607,1866.7366,-1210.083,-18901.9249,-2456.8071,-21358.732,34
12,-1698.3338,-17203.2731,-3098.6842,1870.4458,-1207.0131,-18901.6069,-2435.2515000000003,-21336.858399999997,34
13,-1685.6137,-17280.602,-3083.5833,1862.9425,-1213.4595,-18966.2157,-2434.1002999999996,-21400.316,34
14,-1709.2631,-17250.6772,-3156.537,1862.9377,-1206.1342,-18959.9403,-2499.7335,-21459.6738,34
15,-1681.6387,-17203.8664,-3134.7443,1871.3293,-1211.5277,-18885.5051,-2474.9426999999996,-21360.447799999994,34
16,-1678.49,-17166.4449,-3207.1121,1874.3013,-1212.4706,-18844.9349,-2545.2814,-21390.2163,34
17,-1673.9101,-17291.2811,-3098.6432,1866.9351,-1200.4949,-18965.1912,-2432.203,-21397.394200000002,34
18,-1683.9337,-17054.0026,-3209.4416,1879.8674,-1204.8744,-18737.9363,-2534.4485999999997,-21272.3849,34
19,-1653.3372,-17129.4969,-3239.4252,1874.6227,-1214.2521,-18782.8341,-2579.0546000000004,-21361.888700000003,34
