Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL,Stage
0,-1752.6553,-17626.44,-3433.5452,1968.0973,-1273.9805,-19379.095299999997,-2739.4284,-22118.523699999998,16
1,-1770.6419,-17622.5843,-3379.3396,1974.1406,-1268.2756,-19393.226199999997,-2673.4745999999996,-22066.7008,16
2,-1731.3682,-17741.9382,-3317.6539,1967.6579,-1268.5599,-19473.3064,-2618.5559,-22091.862300000004,16
3,-1768.4101,-17695.2712,-3330.879,1968.8675,-1266.5774,-19463.6813,-2628.5888999999997,-22092.2702,16
4,-1763.3359,-17706.8725,-3356.8656,1971.1544,-1268.494,-19470.208400000003,-2654.2052000000003,-22124.413600000003,16
5,-1808.1203,-17535.5277,-3450.7199,1975.4258,-1270.7333,-19343.647999999997,-2746.0274,-22089.675399999996,16
6,-1783.5893,-17713.9499,-3348.3237,1966.0986,-1273.0047,-19497.5392,-2655.2298,-22152.769,16
7,-1741.425,-17798.0495,-3301.9822,1982.0975,-1289.162,-19539.4745,-2609.0467,-22148.5212,16
8,-1725.7515,-17758.5889,-3378.5733,1988.8023,-1300.0944,-19484.340399999997,-2689.8653999999997,-22174.205799999996,16
9,-1747.6367,-17725.9763,-3326.3941,1981.8235,-1289.5905,-19473.612999999998,-2634.1611000000003,-22107.7741,16
10,-1724.6546,-17698.9555,-3347.2571,1992.9744,-1291.5128,-19423.6101,-2645.7954999999997,-22069.405600000002,16
11,-1756.5239,-17612.8425,-3431.9401,1979.6641,-1290.8614,-19369.3664,-2743.1373999999996,-22112.5038,16
12,-1757.3565,-17689.6648,-3375.9864,1968.0784,-1277.3923,-19447.0213,-2685.3003,-22132.321600000003,16
13,-1759.0857,-17831.8746,-3315.6535,1959.2096,-1266.2929,-19590.9603,-2622.7367999999997,-22213.6971,16
14,-1768.5083,-17681.4731,-3386.6943,1981.0344,-1279.4758,-19449.9814,-2685.1357,-22135.1171,16
15,-1767.7167,-17803.6696,-3312.9743,1971.3954,-1268.9068,-19571.386300000002,-2610.4856999999997,-22181.872,16
16,-1765.6344,-17757.7132,-3277.607,1963.8259,-1265.1518,-19523.347599999997,-2578.9329,-22102.280499999997,16
17,-1761.4358,-17691.9585,-3438.6694,1981.7668,-1282.3678,-19453.3943,-2739.2704000000003,-22192.664699999998,16
18,-1781.8868,-17704.3877,-3405.0301,1966.3396,-1258.8491,-19486.2745,-2697.5396,-22183.8141,16
19,-1795.7895,-17704.6275,-3356.29,1963.155,-1254.3673,-19500.416999999998,-2647.5023,-22147.9193,16
