Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL,Stage
0,-1685.8847,-17402.7713,-3200.9009,79.28789184,-19088.656,-3121.61300816,-22210.26900816,4
1,-1702.2575,-17388.5485,-3130.8474,80.6473476,-19090.806,-3050.2000524,-22141.0060524,4
2,-1717.9657,-17308.1016,-3230.2005,81.18830376,-19026.067300000002,-3149.01219624,-22175.079496240003,4
3,-1712.4758,-17330.6932,-3223.9036,81.85694256,-19043.169,-3142.04665744,-22185.215657440003,4
4,-1687.078,-17295.9409,-3212.0917,82.22030063999999,-18983.018900000003,-3129.87139936,-22112.890299360002,4
5,-1675.0493,-17263.8935,-3258.1527,83.6169948,-18938.942799999997,-3174.5357052,-22113.478505199997,4
6,-1696.3075,-17372.5143,-3123.1455,79.17371424,-19068.821799999998,-3043.97178576,-22112.793585759995,4
7,-1711.8475,-17361.037,-3179.1771,80.65758816,-19072.8845,-3098.5195118399997,-22171.40401184,4
8,-1701.5305,-17314.8431,-3199.7798,81.9586116,-19016.3736,-3117.8211883999998,-22134.1947884,4
9,-1699.0453,-17319.4033,-3220.6717,81.85690296,-19018.448600000003,-3138.81479704,-22157.263397040002,4
10,-1673.6362,-17220.5268,-3284.4291,83.88778824,-18894.163,-3200.5413117599996,-22094.70431176,4
11,-1667.7487,-17234.562,-3289.432,82.57568832,-18902.3107,-3206.8563116799996,-22109.16701168,4
12,-1691.065,-17235.7729,-3258.8516,83.36406024,-18926.8379,-3175.48753976,-22102.32543976,4
13,-1667.9234,-17338.2718,-3181.8919,81.9321804,-19006.1952,-3099.9597196,-22106.154919599998,4
14,-1706.847,-17281.0292,-3246.6209,82.93415976,-18987.876200000002,-3163.68674024,-22151.56294024,4
15,-1705.0896,-17164.2498,-3272.044,80.40760415999999,-18869.3394,-3191.6363958399998,-22060.97579584,4
16,-1706.5571,-17174.8043,-3269.3653,82.44021384,-18881.3614,-3186.92508616,-22068.286486160003,4
17,-1710.331,-17228.3794,-3248.4258,80.89605431999999,-18938.7104,-3167.52974568,-22106.24014568,4
18,-1716.8012,-17289.1014,-3203.5473,81.17632655999999,-19005.9026,-3122.3709734400004,-22128.27357344,4
19,-1719.4617,-17179.361,-3255.549,82.1795436,-18898.8227,-3173.3694563999998,-22072.1921564,4
