Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL,Stage
0,-1668.5248,-17136.6612,-3392.1883,84.26170728,-18805.185999999998,-3307.92659272,-22113.112592719997,21
1,-1675.3394,-17263.4017,-3252.7839,84.56784696,-18938.7411,-3168.2160530399997,-22106.95715304,21
2,-1679.5044,-17114.2986,-3335.1217,84.82063824000001,-18793.803,-3250.3010617600003,-22044.10406176,21
3,-1688.2772,-17184.2204,-3400.308,85.59717408,-18872.4976,-3314.71082592,-22187.20842592,21
4,-1721.0574,-17169.935,-3379.5554,83.88685584,-18890.992400000003,-3295.6685441600002,-22186.660944160005,21
5,-1681.0599,-17079.8195,-3380.5601,86.42565647999999,-18760.8794,-3294.1344435200003,-22055.01384352,21
6,-1692.0136,-17080.3805,-3402.8504,84.66744672,-18772.394099999998,-3318.1829532799998,-22090.577053279998,21
7,-1682.4798,-17188.9178,-3336.5922,84.54999312,-18871.3976,-3252.04220688,-22123.43980688,21
8,-1723.7454,-17151.9369,-3298.8169,83.92534343999999,-18875.6823,-3214.89155656,-22090.573856559997,21
9,-1693.9825,-17174.5978,-3319.2109,86.10992784,-18868.5803,-3233.10097216,-22101.68127216,21
10,-1689.9562,-17141.0225,-3316.3154,87.77022336,-18830.9787,-3228.54517664,-22059.52387664,21
11,-1685.1301,-17213.097,-3255.698,84.8941452,-18898.2271,-3170.8038548,-22069.0309548,21
12,-1684.3677,-17184.4482,-3315.0568,84.76660799999999,-18868.815899999998,-3230.290192,-22099.106091999995,21
13,-1658.531,-17281.1448,-3255.1992,85.63630031999999,-18939.675799999997,-3169.56289968,-22109.238699679998,21
14,-1706.7227,-17305.8234,-3206.3506,83.15518464,-19012.5461,-3123.1954153600004,-22135.74151536,21
15,-1713.8188,-17222.4627,-3226.3117,83.85164135999999,-18936.2815,-3142.46005864,-22078.741558640002,21
16,-1692.689,-17185.4398,-3254.4573,83.9825352,-18878.1288,-3170.4747648000002,-22048.6035648,21
17,-1675.8945,-17118.0694,-3265.8499,83.53183824,-18793.9639,-3182.31806176,-21976.28196176,21
18,-1691.7033,-17250.1047,-3229.7544,84.88601784000001,-18941.808,-3144.86838216,-22086.676382160003,21
19,-1716.301,-17195.8076,-3230.0289,82.37066904,-18912.1086,-3147.65823096,-22059.76683096,21
