Frame #,VDWAALS,EEL,EGB,ESURF,DELTA G gas,DELTA G solv,DELTA TOTAL,Stage
0,-40.07669999999999,-79.7604000000012,100.55690000000027,-5.027773680000003,-119.83710000000389,95.52912632000027,-24.30797368000583,22
1,-39.626200000000026,-82.91220000000112,104.08640000000008,-4.981803119999999,-122.53839999999889,99.10459687999997,-23.43380311999988,22
2,-43.89529999999995,-78.92289999999889,103.46739999999971,-5.321256479999986,-122.81819999999863,98.1461435199995,-24.672056480000037,22
3,-38.12139999999984,-84.45650000000023,104.26719999999972,-5.094505439999997,-122.57789999999846,99.17269455999974,-23.405205439999236,22
4,-38.88970000000012,-83.95270000000232,103.22380000000015,-4.873214880000004,-122.84240000000153,98.35058512000023,-24.49181487999715,22
5,-38.082599999999886,-85.32909999999845,107.09420000000028,-4.6953151200000125,-123.4116999999988,102.39888488000042,-21.012815119999345,22
6,-36.88080000000006,-99.56270000000274,117.7629,-5.159910239999995,-136.44350000000145,112.60298976000007,-23.840510240005074,22
7,-42.01740000000008,-99.53720000000044,120.37119999999999,-5.108317199999986,-141.55459999999914,115.2628828,-26.291717200000107,22
8,-39.74679999999998,-100.54760000000181,122.70710000000003,-4.7841328799999925,-140.2944000000009,117.92296712000024,-22.371432880006523,22
9,-39.920699999999954,-94.50970000000018,113.26280000000031,-5.175276479999997,-134.43040000000173,108.08752352000039,-26.342876480001337,22
10,-41.54599999999992,-80.17310000000208,100.58330000000007,-5.1692443200000096,-121.71909999999906,95.41405567999965,-26.30504432000123,22
11,-35.86369999999999,-93.14429999999953,111.27350000000001,-4.931929440000003,-129.00800000000044,106.34157055999992,-22.66642943999784,22
12,-41.62309999999984,-89.7367000000018,112.13110000000029,-4.936675679999993,-131.35979999999893,107.19442432000011,-24.165375679994213,22
13,-35.2522000000002,-81.52119999999957,98.87500000000023,-4.880733840000005,-116.77340000000203,93.99426615999994,-22.77913384000169,22
14,-42.9443999999998,-79.57589999999823,101.98019999999985,-4.891174559999994,-122.52029999999803,97.08902543999955,-25.43127455999661,22
15,-39.05589999999994,-90.28950000000174,109.8716,-4.752771839999998,-129.34540000000146,105.1188281600003,-24.2265718400007,22
16,-39.97799999999983,-79.06720000000092,105.12450000000018,-4.962992399999999,-119.04520000000076,100.16150760000005,-18.883692400001678,22
17,-35.53439999999988,-78.28619999999847,98.96879999999987,-4.334846399999993,-113.820599999997,94.63395359999993,-19.18664639999713,22
18,-35.91929999999998,-100.15589999999929,117.81299999999976,-4.508130959999987,-136.07520000000017,113.30486903999977,-22.77033095999718,22
19,-37.857600000000176,-91.90449999999754,111.9497,-4.542670080000004,-129.76209999999907,107.40702992000001,-22.3550700799982,22
