Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL,Stage
0,-1715.0416,-17218.8032,-3253.2805,84.1897728,-18933.8448,-3169.0907272,-22102.9355272,40
1,-1682.8469,-17193.0675,-3340.6763,84.65036904,-18875.9144,-3256.02593096,-22131.940330960002,40
2,-1693.662,-17209.57,-3398.8395,85.52841696,-18903.232,-3313.31108304,-22216.543083039996,40
3,-1672.1612,-17176.0874,-3349.3194,86.0928624,-18848.2486,-3263.2265376,-22111.4751376,40
4,-1699.5476,-17232.2089,-3297.1429,85.55725512000001,-18931.756500000003,-3211.58564488,-22143.342144880004,40
5,-1690.3248,-17164.5632,-3286.7679,84.47418072,-18854.888,-3202.29371928,-22057.181719279997,40
6,-1686.3543,-17271.4152,-3225.5564,83.66231664,-18957.7695,-3141.89408336,-22099.66358336,40
7,-1699.3594,-17157.0906,-3310.9616,84.14339184,-18856.45,-3226.8182081600003,-22083.26820816,40
8,-1732.1549,-17122.6826,-3335.9878,82.69455744,-18854.8375,-3253.2932425599997,-22108.13074256,40
9,-1700.1651,-17083.0112,-3413.241,84.75647472,-18783.1763,-3328.48452528,-22111.66082528,40
10,-1705.326,-17029.9922,-3450.8391,84.57712991999999,-18735.3182,-3366.26197008,-22101.580170080004,40
11,-1701.3064,-17143.7523,-3313.6529,84.73511448000001,-18845.0587,-3228.91778552,-22073.97648552,40
12,-1710.2364,-17136.5776,-3340.9304,83.68732944,-18846.814000000002,-3257.24307056,-22104.057070560004,40
13,-1697.491,-17147.6684,-3319.7082,81.68695128,-18845.159399999997,-3238.02124872,-22083.180648719997,40
14,-1686.4128,-17027.9592,-3418.3882,84.69931679999999,-18714.372000000003,-3333.6888832,-22048.060883200003,40
15,-1729.9275,-17072.6336,-3370.4738,81.80446824,-18802.561100000003,-3288.66933176,-22091.230431760003,40
16,-1698.6036,-17142.9813,-3340.8065,81.99201384,-18841.584899999998,-3258.8144861600003,-22100.399386159996,40
17,-1722.14,-17059.2889,-3397.5628,82.89228672,-18781.4289,-3314.6705132800003,-22096.099413279997,40
18,-1716.8133,-17117.094,-3335.9923,82.40091048000001,-18833.907300000003,-3253.5913895199997,-22087.498689520005,40
19,-1705.4136,-17073.3763,-3399.4635,84.41622720000001,-18778.7899,-3315.0472728,-22093.837172800002,40
