Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL,Stage
0,-1773.468,-17700.4585,-3529.1337,90.7789104,-19473.9265,-3438.3547896,-22912.2812896,27
1,-1743.5657,-17653.2951,-3547.9235,92.08183032,-19396.8608,-3455.84166968,-22852.70246968,27
2,-1731.5497,-17505.1632,-3665.7555,95.05144295999999,-19236.7129,-3570.7040570400004,-22807.416957039997,27
3,-1748.9051,-17543.9579,-3604.7358,93.89238984,-19292.863,-3510.84341016,-22803.70641016,27
4,-1743.5186,-17751.4972,-3476.0466,92.90677536,-19495.0158,-3383.13982464,-22878.155624640003,27
5,-1757.3784,-17779.2947,-3485.1163,95.35770504,-19536.6731,-3389.75859496,-22926.43169496,27
6,-1770.476,-17569.4471,-3587.036,92.8567908,-19339.9231,-3494.1792092,-22834.1023092,27
7,-1745.7214,-17551.5362,-3599.3803,94.76603424,-19297.257599999997,-3504.61426576,-22801.871865759997,27
8,-1730.9491,-17532.7432,-3629.1373,94.64025384,-19263.692300000002,-3534.49704616,-22798.18934616,27
9,-1755.4369,-17505.8055,-3611.6561,94.847616,-19261.2424,-3516.808484,-22778.050884,27
10,-1770.2707,-17575.8849,-3564.1791,93.13196328,-19346.155600000002,-3471.04713672,-22817.202736720003,27
11,-1723.4817,-17596.4252,-3495.9583,92.2841388,-19319.9069,-3403.6741611999996,-22723.5810612,27
12,-1757.9345,-17487.7443,-3579.5429,91.9171224,-19245.678799999998,-3487.6257775999998,-22733.3045776,27
13,-1755.9027,-17558.31,-3641.1318,93.28750056,-19314.2127,-3547.84429944,-22862.05699944,27
14,-1747.0469,-17529.0857,-3662.5932,94.17939695999999,-19276.1326,-3568.41380304,-22844.54640304,27
15,-1756.797,-17770.7874,-3425.2743,90.57530736,-19527.5844,-3334.69899264,-22862.28339264,27
16,-1779.4133,-17692.3461,-3471.0278,89.18655263999999,-19471.7594,-3381.8412473599997,-22853.60064736,27
17,-1804.6987,-17678.1789,-3515.2102,90.92239632,-19482.8776,-3424.28780368,-22907.165403680003,27
18,-1717.0974,-17713.1786,-3484.0451,92.39961096,-19430.275999999998,-3391.64548904,-22821.921489039996,27
19,-1734.0961,-17781.8437,-3444.838,92.31547176,-19515.9398,-3352.52252824,-22868.46232824,27
