Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL,Stage
0,-31.1682,-457.2879,-252.8666,10.844146799999999,-488.4561,-242.0224532,-730.4785532,20
1,-32.6653,-470.2583,-257.0598,11.40095232,-502.9236,-245.65884768,-748.5824476800001,20
2,-36.6098,-451.9958,-270.8424,11.14351632,-488.6056,-259.69888368,-748.30448368,20
3,-34.171,-453.8831,-259.2684,11.199746880000001,-488.0541,-248.06865312,-736.12275312,20
4,-32.8817,-462.015,-263.5904,10.857834,-494.8967,-252.732566,-747.629266,20
5,-33.0004,-467.5485,-253.192,10.7834868,-500.5489,-242.40851320000002,-742.9574132,20
6,-38.7558,-455.9836,-260.7418,10.79033544,-494.73940000000005,-249.95146456,-744.69086456,20
7,-35.6582,-464.8233,-251.9244,10.86448536,-500.48150000000004,-241.05991464,-741.54141464,20
8,-27.4795,-516.9634,-206.563,10.712590559999999,-544.4429,-195.85040944,-740.29330944,20
9,-37.6358,-461.7671,-250.949,10.68998184,-499.40290000000005,-240.25901816,-739.6619181600001,20
10,-38.09,-473.0728,-249.0218,10.781768159999999,-511.16279999999995,-238.24003184000003,-749.40283184,20
11,-39.0644,-457.3727,-267.1348,10.932759359999999,-496.4371,-256.20204064,-752.6391406399999,20
12,-38.7636,-459.0789,-262.9148,10.94000256,-497.8425,-251.97479744,-749.81729744,20
13,-33.8243,-449.7637,-273.6226,11.19326832,-483.58799999999997,-262.42933167999996,-746.0173316799999,20
14,-32.4694,-464.3208,-251.9147,11.075376239999999,-496.7902,-240.83932376,-737.6295237600001,20
15,-31.7944,-450.2456,-266.212,11.00157696,-482.04,-255.21042304,-737.25042304,20
16,-35.3057,-441.1395,-283.6536,11.4987636,-476.4452,-272.15483639999997,-748.6000364,20
17,-30.486,-461.9499,-269.9234,11.37340944,-492.4359,-258.54999056,-750.98589056,20
18,-34.2408,-500.06,-221.7307,10.89180792,-534.3008,-210.83889208000002,-745.13969208,20
19,-34.7773,-448.4916,-268.0594,11.0401308,-483.26890000000003,-257.0192692,-740.2881692,20
