Frame #,VDWAALS,EEL,EGB,ESURF,DELTA G gas,DELTA G solv,DELTA TOTAL,Stage
0,-0.14990000000001658,-32.56100000000123,32.826099999999826,7.199999920715072e-07,-32.71090000000038,32.826100719999715,0.11520071999893844,32
1,-0.1904000000000181,-37.45609999999971,37.740700000000004,7.199999885187935e-07,-37.646500000002675,37.74070072000006,0.09420072000011714,32
2,-0.13219999999986953,-29.465700000001277,29.67529999999968,-1.0658141036401503e-14,-29.597899999997935,29.67529999999968,0.077400000003081,32
3,-0.15059999999991192,-26.510499999999638,26.775500000000363,1.4210854715202004e-14,-26.661100000000943,26.77550000000025,0.11439999999663542,32
4,-0.15430000000004185,-25.38989999999808,25.67770000000027,-8.881784197001252e-15,-25.544199999994703,25.67770000000033,0.13350000000377804,32
5,-0.18560000000000088,-33.03299999999825,33.34749999999974,-1.4210854715202004e-14,-33.21859999999646,33.34749999999951,0.128900000002659,32
6,-0.1311999999998008,-32.10519999999963,32.28950000000006,-7.200000080587188e-07,-32.23639999999966,32.289499280000115,0.05309928000042419,32
7,-0.09539999999993398,-27.767100000002586,27.89050000000006,7.105427357601002e-15,-27.86250000000456,27.89049999999986,0.02799999999569991,32
8,-0.10730000000010875,-26.97590000000065,27.134999999999735,0.0,-27.083200000002535,27.13499999999948,0.051799999997456325,32
9,-0.13479999999994163,-38.147799999998426,38.35079999999988,7.200000151641461e-07,-38.282599999998126,38.35080071999977,0.06820072000255095,32
10,-0.1113000000001847,-39.76649999999921,39.88799999999998,1.0658141036401503e-14,-39.87779999999782,39.88799999999992,0.010199999999827014,32
11,-0.15469999999999828,-37.395099999998365,37.62689999999998,0.0,-37.549799999998356,37.626900000000205,0.07710000000042783,32
12,-0.1799999999999926,-21.4122000000022,21.8082,-7.200000080587188e-07,-21.592200000002208,21.80819928000011,0.2159992799988686,32
13,-0.11290000000002465,-25.569499999999266,25.774699999999598,-7.199999991769346e-07,-25.68240000000037,25.774699279999425,0.09229928000047494,32
14,-0.0833999999998909,-28.65350000000018,28.73610000000008,3.552713678800501e-15,-28.736900000000276,28.73610000000002,-0.0008000000012771125,32
15,-0.10309999999982011,-32.90969999999999,33.025099999999895,-7.105427357601002e-15,-33.012800000001846,33.02510000000018,0.012299999997367195,32
16,-0.09210000000002339,-38.80230000000046,38.84690000000023,-7.199999938478641e-07,-38.89440000000047,38.84689927999989,-0.04750072000013006,32
17,-0.08260000000016277,-26.41259999999795,26.514700000000005,7.199999974005777e-07,-26.495199999997453,26.514700720000064,0.019500720000337424,32
18,-0.06499999999991246,-28.79969999999929,28.84619999999984,-1.2434497875801753e-14,-28.86470000000054,28.846199999999953,-0.018499999997402483,32
19,-0.07350000000000279,-30.502099999999928,30.563100000000077,7.200000098350756e-07,-30.575600000000122,30.563100719999937,-0.012499279999701685,32
