Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL,Stage
0,-1730.9506,-17706.5636,-3417.1431,1980.2264,-1300.5198,-19437.5142,-2737.4365,-22174.9507,21
1,-1747.2346,-17766.8542,-3338.3597,1975.2321,-1295.2435,-19514.0888,-2658.3711000000003,-22172.4599,21
2,-1750.3606,-17617.1066,-3416.948,1976.6118,-1299.6654,-19367.4672,-2740.0016,-22107.468800000002,21
3,-1758.1421,-17702.6086,-3490.2433,1974.9155,-1297.6871,-19460.7507,-2813.0149,-22273.7656,21
4,-1797.1107,-17680.6201,-3453.3118,1974.6698,-1301.2151,-19477.7308,-2779.8571,-22257.587900000002,21
5,-1763.4028,-17604.0435,-3429.3687,1981.4502,-1291.1853,-19367.4463,-2739.1038,-22106.5501,21
6,-1767.5192,-17599.8038,-3448.7165,1976.333,-1284.1593,-19367.323,-2756.5428,-22123.8658,21
7,-1758.1031,-17701.5566,-3417.4553,1976.2621,-1287.578,-19459.6597,-2728.7712,-22188.430900000003,21
8,-1798.5344,-17666.9323,-3376.2535,1969.5432,-1284.465,-19465.4667,-2691.1753,-22156.642,21
9,-1770.7221,-17702.5976,-3367.1635,1975.4589,-1299.2706,-19473.3197,-2690.9752,-22164.294899999997,21
10,-1764.0724,-17647.2091,-3388.9083,1989.1,-1308.3037,-19411.2815,-2708.112,-22119.393500000002,21
11,-1763.0187,-17725.2774,-3292.5479,1976.4464,-1288.5083,-19488.2961,-2604.6098,-22092.9059,21
12,-1754.8481,-17697.8348,-3368.8781,1983.3685,-1301.4857,-19452.6829,-2686.9952999999996,-22139.678200000002,21
13,-1727.1977,-17816.1128,-3299.6068,1979.546,-1302.849,-19543.3105,-2622.9098,-22166.2203,21
14,-1774.329,-17818.4045,-3324.5813,1970.9323,-1292.5271,-19592.733500000002,-2646.1760999999997,-22238.9096,21
15,-1787.3234,-17752.0632,-3297.1582,1974.9061,-1281.8251,-19539.3866,-2604.0771999999997,-22143.463800000005,21
16,-1761.4284,-17699.0827,-3309.1879,1976.6023,-1285.7967,-19460.5111,-2618.3823,-22078.8934,21
17,-1746.9463,-17634.9259,-3312.452,1971.0504,-1294.52,-19381.872199999998,-2635.9216,-22017.7938,21
18,-1763.5431,-17767.1023,-3297.39,1983.3496,-1296.5882,-19530.645399999998,-2610.6286,-22141.273999999994,21
19,-1782.5266,-17715.8328,-3282.1206,1969.0187,-1278.232,-19498.3594,-2591.3339,-22089.693300000003,21
