Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,DELTA G gas,DELTA G solv,DELTA TOTAL,Stage
0,-0.038999999999866475,-11.232899999998608,10.78490000000022,0.5691999999998814,0.0660000000000025,-11.2718999999978,11.420100000000332,0.14820000000531763,37
1,-0.03919999999983759,-10.115399999998488,9.84369999999987,0.5690999999999633,0.06569999999996412,-10.154599999997401,10.47849999999957,0.3239000000030501,37
2,-0.05230000000012325,-8.919600000002106,8.808200000000141,0.5691999999999098,0.08829999999994698,-8.97189999999955,9.46569999999977,0.4938000000015563,37
3,-0.04609999999996006,-9.272199999998804,9.515600000000035,0.5692000000001087,0.07879999999994425,-9.318299999999226,10.163600000000088,0.8453000000044995,37
4,-0.07130000000015002,-8.83800000000059,8.589499999999873,0.5690999999999633,0.12800000000015643,-8.909300000000712,9.286599999999993,0.3772999999982858,37
5,-0.09859999999994074,-8.824199999999621,8.583699999999851,0.5691999999999098,0.18060000000008358,-8.922799999998631,9.333500000000072,0.4107000000001335,37
6,-0.08890000000014453,-9.13010000000196,8.921099999999882,0.5691999999998245,0.16239999999996257,-9.219000000003462,9.652699999999669,0.43369999999163156,37
7,-0.12819999999997833,-1.5755999999996106,1.7932999999999026,0.5691000000001907,0.24840000000006057,-1.70379999999642,2.6108000000003813,0.9069999999998117,37
8,-0.07039999999987145,-8.470899999998892,8.529500000000041,0.5692999999999415,0.12589999999998724,-8.54129999999924,9.224699999999984,0.6833999999980733,37
9,-0.055300000000038096,-6.373099999999965,6.460899999999668,0.5692000000000519,0.09760000000008517,-6.428399999999556,7.127699999999578,0.6992999999990843,37
10,-0.04290000000008831,-4.890799999996943,5.108799999999746,0.5692000000000519,0.07260000000007949,-4.933699999997486,5.750600000000105,0.8169000000020787,37
11,-0.03529999999997813,-7.013800000000629,6.997200000000021,0.5691999999999666,0.05940000000001078,-7.04910000000018,7.625799999999543,0.5766999999983682,37
12,-0.034600000000097,-10.389499999998407,10.319400000000172,0.5692999999999131,0.058300000000031105,-10.424099999997338,10.947000000000116,0.5228999999995949,37
13,-0.028499999999880288,-8.288699999996709,8.311600000000169,0.5692999999998563,0.0468999999999653,-8.317199999996603,8.92779999999999,0.6106000000047516,37
14,-0.06670000000008969,-13.620100000002253,13.472100000000182,0.5691999999999098,0.1164999999998031,-13.686799999999835,14.157799999999895,0.47100000000409636,37
15,-0.06819999999983395,-8.827500000000555,8.549900000000008,0.5692999999998563,0.12310000000002219,-8.89570000000083,9.242299999999886,0.346599999997693,37
16,-0.16689999999993432,1.8984999999975685,-2.076799999999878,0.569199999999995,0.36409999999987974,1.7315999999944438,-1.1435000000000173,0.5880999999931191,37
17,-0.10849999999999227,-3.6383000000005836,3.6753999999997404,0.5692000000000519,0.20859999999990464,-3.746799999998075,4.453199999999924,0.7064000000023043,37
18,-0.09010000000017726,-12.035100000001023,11.872799999999984,0.5691000000000486,0.16339999999982524,-12.125200000001428,12.605299999999602,0.4801000000009026,37
19,-0.07470000000006394,-13.963299999996536,13.64100000000002,0.5692000000001087,0.13779999999994175,-14.037999999994327,14.347999999999843,0.31000000000926775,37
