Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL,Stage
0,-1673.0624,-17025.8076,-3327.1471,1871.9625,-1220.9516,-18698.87,-2676.1362,-21375.006199999996,26
1,-1706.5849,-17046.9517,-3255.1927,1862.2337,-1203.5705,-18753.536600000003,-2596.5295,-21350.066100000004,26
2,-1724.7804,-16984.5932,-3289.4993,1870.5733,-1206.6316,-18709.3736,-2625.5576,-21334.9312,26
3,-1656.3131,-17017.0789,-3270.8017,1877.4246,-1219.8349,-18673.392,-2613.212,-21286.604000000003,26
4,-1679.2009,-17188.0173,-3172.0446,1860.4382,-1196.8757,-18867.2182,-2508.4821,-21375.7003,26
5,-1687.9792,-17131.5081,-3290.566,1865.9523,-1212.1087,-18819.4873,-2636.7223999999997,-21456.2097,26
6,-1708.2385,-17095.0212,-3249.2789,1876.0732,-1217.3764,-18803.2597,-2590.5820999999996,-21393.841800000002,26
7,-1679.5669,-17054.6038,-3297.8802,1870.3418,-1214.1418,-18734.170700000002,-2641.6802000000002,-21375.850900000005,26
8,-1699.7118,-17134.6889,-3233.6644,1856.4739,-1189.7526,-18834.400700000002,-2566.9431000000004,-21401.343800000002,26
9,-1696.2037,-17054.3367,-3309.3635,1862.3046,-1199.9092,-18750.540399999998,-2646.9681,-21397.508499999996,26
10,-1674.8826,-17015.8454,-3377.5315,1867.5115,-1211.654,-18690.728,-2721.674,-21412.402,26
11,-1702.9863,-17045.5796,-3298.4025,1867.0532,-1196.8132,-18748.5659,-2628.1625000000004,-21376.728400000004,26
12,-1689.9342,-16997.2913,-3330.3568,1858.4584,-1191.8541,-18687.2255,-2663.7525,-21350.978000000003,26
13,-1700.1813,-17021.1514,-3296.3452,1869.4252,-1204.1051,-18721.3327,-2631.0251000000003,-21352.357799999998,26
14,-1695.4534,-16982.1567,-3383.8784,1872.3972,-1208.5676,-18677.610099999998,-2720.0488,-21397.6589,26
15,-1702.1592,-17081.2109,-3267.9132,1871.5041,-1208.9595,-18783.3701,-2605.3686,-21388.738699999998,26
16,-1712.1669,-17155.9418,-3196.5796,1862.4652,-1201.6674,-18868.1087,-2535.7817999999997,-21403.8905,26
17,-1675.5754,-17156.2337,-3192.54,1869.7323,-1213.3142,-18831.809100000002,-2536.1219,-21367.931000000004,26
18,-1697.7336,-17178.0765,-3200.5271,1856.2802,-1187.8612,-18875.8101,-2532.1081,-21407.918199999996,26
19,-1689.8984,-17276.3252,-3179.3011,1860.476,-1195.827,-18966.223599999998,-2514.6521000000002,-21480.8757,26
