Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL,Stage
0,-30.5384,-434.6062,-277.2902,137.3441,-137.4602,-465.1446,-277.4063,-742.5509,22
1,-29.7306,-432.2273,-280.6798,139.4892,-138.6336,-461.9579,-279.8242,-741.7821,22
2,-26.0569,-432.5698,-274.4001,140.0185,-139.2868,-458.62669999999997,-273.6684,-732.2950999999999,22
3,-27.6664,-429.8858,-281.2573,142.6644,-140.4751,-457.5522,-279.068,-736.6202000000001,22
4,-32.3707,-431.5354,-280.0916,140.817,-139.4362,-463.9061,-278.71080000000006,-742.6169,22
5,-30.4387,-419.2902,-280.1527,138.0576,-135.423,-449.7289,-277.5181,-727.247,22
6,-35.6217,-450.574,-268.1927,135.8132,-134.4782,-486.1957,-266.8577,-753.0534,22
7,-28.9406,-448.2364,-262.9118,135.7092,-135.1469,-477.177,-262.34950000000003,-739.5264999999999,22
8,-37.4897,-443.5167,-271.7168,136.2763,-133.6254,-481.0064,-269.0659,-750.0722999999999,22
9,-35.0958,-446.6055,-262.9,137.0795,-134.2236,-481.7013,-260.04409999999996,-741.7454,22
10,-27.4498,-446.9282,-273.0108,139.7066,-138.5522,-474.378,-271.8564,-746.2343999999999,22
11,-31.6282,-450.7071,-270.419,138.875,-136.8842,-482.3353,-268.42819999999995,-750.7635,22
12,-30.4002,-453.0187,-267.4723,138.7947,-136.6535,-483.4189,-265.3311,-748.75,22
13,-29.8439,-456.966,-263.133,136.8291,-135.6495,-486.8099,-261.9534,-748.7633,22
14,-29.1207,-444.5244,-269.2857,137.6418,-136.553,-473.6451,-268.1969,-741.8420000000001,22
15,-35.3266,-450.1066,-256.1005,137.8733,-134.6686,-485.4332,-252.8958,-738.329,22
16,-38.4801,-441.8658,-262.2165,136.5125,-133.4131,-480.3459,-259.1171,-739.463,22
17,-30.1065,-458.4028,-262.7757,137.3441,-135.9778,-488.5093,-261.4094,-749.9187,22
18,-34.0029,-471.3604,-257.136,136.5361,-134.3601,-505.36330000000004,-254.96,-760.3233,22
19,-28.4678,-455.4369,-260.7499,138.6151,-136.6654,-483.9047,-258.8002,-742.7049000000001,22
