Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL,Stage
0,-1679.6124,-17107.4764,-3316.6039,85.91830632,-18787.088799999998,-3230.6855936800002,-22017.77439368,25
1,-1682.5868,-17171.331,-3253.531,84.71323584,-18853.9178,-3168.81776416,-22022.735564159997,25
2,-1630.0517,-17227.7338,-3218.3094,85.84311096,-18857.7855,-3132.46628904,-21990.251789040005,25
3,-1671.6715,-17295.8681,-3174.5288,83.95951968,-18967.5396,-3090.56928032,-22058.10888032,25
4,-1695.3514,-17203.5679,-3214.6817,84.22301664,-18898.919299999998,-3130.45868336,-22029.37798336,25
5,-1696.5643,-17346.146,-3119.3862,82.62252287999999,-19042.7103,-3036.76367712,-22079.47397712,25
6,-1706.3017,-17186.1023,-3207.0342,82.7919936,-18892.404,-3124.2422064,-22016.646206399997,25
7,-1675.6204,-17150.5383,-3308.6689,86.4349812,-18826.1587,-3222.2339188,-22048.3926188,25
8,-1696.1108,-17258.9181,-3226.0146,82.10495592,-18955.028899999998,-3143.90964408,-22098.938544079996,25
9,-1686.6812,-17181.8271,-3310.651,85.19598864,-18868.508299999998,-3225.45501136,-22093.96331136,25
10,-1693.9546,-17032.2902,-3369.0558,86.14924128,-18726.2448,-3282.9065587200002,-22009.151358720002,25
11,-1670.8023,-17109.5425,-3429.8324,86.57303472,-18780.3448,-3343.2593652799997,-22123.604165279998,25
12,-1685.5858,-17049.7446,-3421.5133,84.00468456,-18735.330400000003,-3337.50861544,-22072.83901544,25
13,-1682.165,-17106.1252,-3394.0309,85.64243112,-18788.2902,-3308.3884688800003,-22096.678668880002,25
14,-1691.1037,-17095.2786,-3394.1836,84.33920232,-18786.3823,-3309.84439768,-22096.226697680002,25
15,-1677.5417,-16994.1488,-3480.6564,86.08426704,-18671.6905,-3394.5721329599996,-22066.26263296,25
16,-1651.4061,-17035.6165,-3451.3277,87.11184744,-18687.0226,-3364.21585256,-22051.23845256,25
17,-1666.7731,-17124.1516,-3387.3707,85.86507671999999,-18790.9247,-3301.50562328,-22092.430323279998,25
18,-1635.0002,-17072.381,-3416.5682,87.74975015999999,-18707.3812,-3328.81844984,-22036.19964984,25
19,-1644.3077,-17175.5239,-3299.9308,86.75719128,-18819.8316,-3213.17360872,-22033.00520872,25
