Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL,Stage
0,-1903.527,-18194.5195,-2875.2107,1893.0265,-1138.9193,-20098.046499999997,-2121.1035,-22219.149999999998,3
1,-1878.5104,-18160.8463,-2892.1918,1892.7477,-1136.3631,-20039.3567,-2135.8072,-22175.1639,3
2,-1878.9128,-18185.2835,-2911.0602,1882.022,-1124.0185,-20064.196300000003,-2153.0567,-22217.253,3
3,-1881.7272,-18139.0594,-2951.6784,1888.2874,-1124.2866,-20020.7866,-2187.6776,-22208.4642,3
4,-1848.3816,-18169.9417,-2925.4825,1885.9579,-1131.8498,-20018.3233,-2171.3743999999997,-22189.6977,3
5,-1832.8154,-18189.6441,-2902.262,1886.6997,-1130.5384,-20022.4595,-2146.1007,-22168.5602,3
6,-1851.7505,-18307.5698,-2797.2718,1894.4109,-1133.9828,-20159.3203,-2036.8437,-22196.164,3
7,-1913.8998,-18157.6905,-2843.5542,1867.9321,-1109.9976,-20071.5903,-2085.6197,-22157.209999999995,3
8,-1878.3535,-18234.3345,-2845.198,1892.8848,-1134.6743,-20112.688000000002,-2086.9874999999997,-22199.6755,3
9,-1847.6845,-18114.4343,-2887.0322,1886.7895,-1130.3949,-19962.1188,-2130.6376,-22092.756400000002,3
10,-1860.5483,-18081.5195,-2983.613,1896.8443,-1134.1836,-19942.067799999997,-2220.9523,-22163.020099999998,3
11,-1875.812,-18109.2169,-2969.847,1892.2375,-1125.3723,-19985.028899999998,-2202.9818000000005,-22188.0107,3
12,-1861.211,-18099.8116,-2951.4383,1884.9562,-1132.5012,-19961.0226,-2198.9833,-22160.005899999996,3
13,-1861.028,-18122.1231,-2941.0293,1881.9322,-1127.7635,-19983.1511,-2186.8606,-22170.0117,3
14,-1866.6189,-18194.9966,-2885.1009,1888.3393,-1139.6292,-20061.6155,-2136.3908,-22198.0063,3
15,-1887.0205,-18198.4611,-2842.5013,1881.1998,-1116.62,-20085.4816,-2077.9214999999995,-22163.4031,3
16,-1845.376,-18137.9363,-2968.6104,1881.3416,-1124.7463,-19983.3123,-2212.0151,-22195.327400000002,3
17,-1859.8359,-18166.3597,-2846.7412,1887.2668,-1128.3196,-20026.1956,-2087.794,-22113.989599999997,3
18,-1890.874,-18204.106,-2879.5553,1878.6389,-1126.0134,-20094.98,-2126.9298,-22221.909799999998,3
19,-1818.9088,-18099.1095,-3034.6925,1893.8156,-1136.1607,-19918.0183,-2277.0376,-22195.0559,3
